index,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
BCIN_01g00010,884.1111009819747,-4.957206818481065,1.3694602568012872,-3.619825251489844,0.0002948020403458,0.0011086770247683,DOWN
BCIN_01g00020,561.921217388004,-6.6143052285367485,1.392621341832818,-4.749536022356022,2.0388387895943824e-06,1.1034363763526769e-05,DOWN
BCIN_01g00030,2590.0454147092705,-6.770453044618384,1.4513343593596255,-4.6649850194449485,3.086395229222753e-06,1.6156289325798345e-05,DOWN
BCIN_01g00040,1169.281138853606,-5.816499043585919,1.3970732884802777,-4.163345682396555,3.1361801096208304e-05,0.0001400793215561,DOWN
BCIN_01g00050,353.04748968674215,-3.3968108983373795,1.1483763196816743,-2.9579248893594063,0.0030971758151447,0.0090165866068903,DOWN
BCIN_01g00060,1748.8890712109785,-4.18837570847771,1.11452364156504,-3.7579962885276217,0.0001712794212464,0.0006733242749606,DOWN
BCIN_01g00070,1679.9595033313851,-1.2545483224788452,0.4137229826307577,-3.032338968701947,0.0024266653431032,0.0072978781156261,DOWN
BCIN_01g00080,1048.2923532702814,-3.1367236845928206,1.19946428578838,-2.615103860746571,0.0089200326670141,0.0225538870944994,DOWN
BCIN_01g00090,2085.511867403226,-4.529484852212672,1.2722783167801783,-3.5601367974860074,0.0003706616525634,0.001365993561738,DOWN
BCIN_01g00100,447.7849418124752,-7.841929459515665,1.6274577930150458,-4.818514798462221,1.4463080003001311e-06,7.960473454199374e-06,DOWN
BCIN_01g00110,575.3670147874235,-8.185878580345571,1.6906896124318,-4.841739441795841,1.28707462023709e-06,7.1411254986870565e-06,DOWN
BCIN_01g00120,515.6754253213323,-4.077318992957691,1.2377546182341523,-3.2941254533750923,0.0009872842366004,0.0032708613960014,DOWN
BCIN_01g00130,681.8983994551921,-2.2804636181476847,0.9173356080705712,-2.485964349453496,0.0129200907946954,0.0310369479979833,DOWN
BCIN_01g00150,5.229637735450557,-2.6422214537503357,1.0667456349458193,-2.4768992411996473,0.0132529309944531,0.0317327350343066,DOWN
BCIN_01g00160,1342.003837055856,-2.036158789597806,0.4287061130995582,-4.749544565334784,2.038752667804823e-06,1.1034363763526769e-05,DOWN
BCIN_01g00180,1128.942383544999,-1.744804640338503,0.1812133107550928,-9.62845738576335,6.063284761424196e-22,1.2395423893531211e-20,DOWN
BCIN_01g00260,123.89163010757588,-1.40370459128823,0.2794964143874537,-5.022263324431544,5.106610477401115e-07,2.9819682485682507e-06,DOWN
BCIN_01g00370,8332.219292384478,-0.432207157447061,0.126373442107672,-3.4200790153267655,0.0006260294910708,0.0021774681067265,DOWN
BCIN_01g00380,233.5311919543077,-1.1299769786103953,0.2268488992648847,-4.9811878403295875,6.319516027151977e-07,3.6553673020046e-06,DOWN
BCIN_01g00430,1937.8842319919183,-0.583234504157737,0.1639995685353633,-3.5563173084322703,0.0003760897993951,0.0013832221293508,DOWN
BCIN_01g00440,2596.9957023846255,-1.397020876912854,0.2378097921447149,-5.874530498991067,4.240434084207762e-09,3.131588797753925e-08,DOWN
BCIN_01g00450,7834.2261296004335,-1.3563241923036775,0.252754536420702,-5.3661715097612275,8.042546945272806e-08,5.146389360624916e-07,DOWN
BCIN_01g00460,1460.691204002395,-0.6332255259257124,0.1470630882864438,-4.305808706344722,1.6637678809901047e-05,7.715933619793757e-05,DOWN
BCIN_01g00470,2169.353198763873,-0.3672904793330059,0.1357933386391649,-2.7047753815743776,0.0068350589846119,0.0179836473140973,DOWN
BCIN_01g00510,1546.9327002720931,-0.3882507601158509,0.1213854205872153,-3.1984958180121232,0.0013814653671886,0.004427680884541,DOWN
BCIN_01g00550,3526.7115919488897,-0.4273842287862766,0.1259012750410813,-3.3945980979686032,0.0006872941252853,0.0023622251923017,DOWN
BCIN_01g00790,272.6056566744633,-2.6125487455022216,0.2969162494710955,-8.798941621268696,1.3811250519294606e-18,2.2816517162234978e-17,DOWN
BCIN_01g00800,731.2115259324064,-2.9289008924563644,0.1719231280800304,-17.03610750435484,4.432699698436013e-65,4.696530574717926e-63,DOWN
BCIN_01g00840,1130.537503957001,-0.7944710354381693,0.1898660583785901,-4.184376303077856,2.8595009916773813e-05,0.0001285550445829,DOWN
BCIN_01g00850,337.2992909171773,-0.6194581053378254,0.159560207310792,-3.882284410242976,0.0001034797470233,0.0004227821032445,DOWN
BCIN_01g00870,1321.6078297862916,-1.9718167005203628,0.334867775774259,-5.888344126159225,3.900842154127328e-09,2.8886679903446932e-08,DOWN
BCIN_01g00920,2265.771128732393,-2.2451597778629746,0.1773546558451396,-12.659153305923786,9.956740218336256e-37,4.109113126061694e-35,DOWN
BCIN_01g01010,304.3814561534212,-0.7440533022937906,0.2891490739199236,-2.573251548783612,0.0100747953005154,0.0250313798007621,DOWN
BCIN_01g01140,1881.053043269876,-0.7283803271355601,0.129064253680978,-5.643548127090061,1.6658093294063253e-08,1.1537116908063039e-07,DOWN
BCIN_01g01150,1737.353619205457,-0.6216088355209037,0.17786755929454,-3.4947847599997135,0.0004744441989287,0.0017023427675587,DOWN
BCIN_01g01200,315.51324015336303,-0.5597353498358084,0.2069977543257874,-2.704064841954074,0.0068496921333947,0.0180135459708535,DOWN
BCIN_01g01210,3398.153722342237,-0.4982514342091507,0.1630221149588484,-3.0563425970453397,0.002240550856558,0.006793789182282,DOWN
BCIN_01g01220,1063.921045806218,-0.4175898474131928,0.1366109459994935,-3.056781756088133,0.0022372710508787,0.0067857114532433,DOWN
BCIN_01g01240,80.50819846671044,-1.533198005666562,0.3947608979295964,-3.883864926105219,0.0001028090365757,0.0004203535339622,DOWN
BCIN_01g01280,984.710338343996,-0.5698257541007985,0.1351038292739469,-4.217687664095557,2.4682037998095097e-05,0.0001116925571667,DOWN
BCIN_01g01330,2071.928516704605,-1.2756654699330183,0.3455378743915128,-3.691825309105252,0.000222650378501,0.0008590281935233,DOWN
BCIN_01g01350,298.7723317446621,-0.9700863395935873,0.2166141593037552,-4.478406871977595,7.520216473327248e-06,3.709277767215441e-05,DOWN
BCIN_01g01380,217.71318169076395,-0.4333959311807403,0.1846087401289753,-2.347645787940223,0.0188924780941556,0.0432080149687631,DOWN
BCIN_01g01430,708.2803290360572,-3.5833851876266425,1.0489878266581605,-3.416040774317185,0.0006353873233207,0.002204449910476,DOWN
BCIN_01g01440,5102.428244379301,-6.230594058278108,1.584602031768466,-3.931961422089412,8.425558896323625e-05,0.000349158456106,DOWN
BCIN_01g01580,149.21327607881008,-0.7777796626391933,0.2252941910048251,-3.452284584747839,0.0005558611214867,0.0019587571786576,DOWN
BCIN_01g01700,3349.120358720349,-0.5422132907581475,0.1748770489954187,-3.1005400301119668,0.0019316810170423,0.0059605693438222,DOWN
BCIN_01g01740,2122.0546940011086,-1.1347947578094133,0.2118679615128053,-5.3561413896967425,8.501798913691799e-08,5.427654822130356e-07,DOWN
BCIN_01g01790,971.4320866952216,-0.6209805713742353,0.2331938121122761,-2.66293760434454,0.0077461776158796,0.0199614432061219,DOWN
BCIN_01g01860,999.4197800350236,-0.4003519184367491,0.1457101884633037,-2.7475904235589903,0.0060034952104931,0.0160603335092071,DOWN
BCIN_01g01900,2717.722970116085,-0.5925684888715709,0.196223959105304,-3.0198579805107673,0.0025289323823397,0.0075497984072072,DOWN
