index,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
BCIN_01g00010,892.8684085892946,-6.466505856996407,1.5188241056175158,-4.257573890932741,2.066573659630988e-05,0.0001407619035634,DOWN
BCIN_01g00020,463.39176757780336,-6.787651093610607,1.431061685774882,-4.743087709692453,2.104850808576058e-06,1.727112105565759e-05,DOWN
BCIN_01g00030,2686.940886180566,-8.151355748873538,1.5581671919419455,-5.231374265244601,1.682544610402213e-07,1.6555063389337407e-06,DOWN
BCIN_01g00040,1647.7180575297689,-7.166067733754326,1.4856307619219131,-4.82358599285048,1.409999352306057e-06,1.183685000229511e-05,DOWN
BCIN_01g00050,365.2913790834936,-3.483758307496082,1.024933897610936,-3.399007795152965,0.00067630788774,0.0032081198582227,DOWN
BCIN_01g00060,1411.9660543959346,-4.334631094183845,1.1926281000264856,-3.634520345518928,0.0002784982805073,0.0014634149385239,DOWN
BCIN_01g00070,1875.1906723577529,-1.24363934472638,0.423775946192409,-2.9346624222077113,0.0033391074419379,0.0129712969689245,DOWN
BCIN_01g00080,921.1453154582308,-3.388900430741794,1.2792613914269542,-2.6491070968394026,0.0080704752304498,0.0276022993158009,DOWN
BCIN_01g00090,1435.4394198423545,-5.180419347940115,1.4081734555066616,-3.6788219005848233,0.000234313817143,0.0012588361773648,DOWN
BCIN_01g00100,464.69167899601194,-8.929069503847035,1.833471153891494,-4.870035443369437,1.1157823260091033e-06,9.53748382763168e-06,DOWN
BCIN_01g00110,551.2325616167445,-8.32321388428084,2.1430791304729353,-3.8837641438111854,0.0001028516819558,0.0005997552013016,DOWN
BCIN_01g00120,559.387764981448,-4.559164425658065,1.3022537274732375,-3.500980131194718,0.0004635504021479,0.0022905082590345,DOWN
BCIN_01g00130,617.7716374596388,-2.3334213574401237,0.953642275731061,-2.4468518403835717,0.0144110065050423,0.045198886215425,DOWN
BCIN_01g00140,212.245086162962,-0.5240678841957015,0.2084421650132004,-2.514212439515359,0.011929854756988,0.0385326100035054,DOWN
BCIN_01g00160,2334.486248950236,-3.433528244443896,0.6676152452346856,-5.142974593453021,2.704222050037823e-07,2.5494364531988373e-06,DOWN
BCIN_01g00260,183.29799873142937,-0.965863982486899,0.2632345916821291,-3.6692137470034143,0.0002432975958543,0.0013002802252821,DOWN
BCIN_01g00370,11332.917057133076,-0.3360225515442016,0.1349054232765832,-2.490800913579936,0.0127455515692724,0.0407893306057386,DOWN
