index,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
BCIN_01g00010,1881.4730005224544,0.000534016323477118,1.8978669618128263,0.0002813771113687707,0.999775493550038,0.999775493550038,NOT_SIGNIFICANT
BCIN_01g00020,1100.480142774599,0.3204700278806778,1.8012218898664998,0.1779181286234701,0.8587872734086552,0.9145987361677862,NOT_SIGNIFICANT
BCIN_01g00030,5673.445384784121,-0.01650565703776921,1.9178034630565652,-0.008606542513727009,0.993133057381861,0.9970912297303104,NOT_SIGNIFICANT
BCIN_01g00040,3006.4352186752753,-0.46562299692466413,1.85126749440355,-0.25151578490534704,0.8014153597677359,0.881661164871851,NOT_SIGNIFICANT
BCIN_01g00050,711.2525114980932,-0.01245125246768535,1.4404091879088685,-0.008644246768351712,0.9931029748582733,0.9970912297303104,NOT_SIGNIFICANT
BCIN_01g00060,3255.304282361187,0.3468129149924357,1.5357788813478175,0.22582216698283325,0.8213397356113481,0.8928935869413575,NOT_SIGNIFICANT
BCIN_01g00070,2702.9619041363076,-0.11124497715862862,0.795595703057967,-0.1398260155642436,0.8887974577701372,0.9331641041549021,NOT_SIGNIFICANT
BCIN_01g00080,1929.741214263681,0.20639436235757183,1.630645051108407,0.12657221890029244,0.8992789861662712,0.9401592489289692,NOT_SIGNIFICANT
BCIN_01g00090,3684.560649101257,0.5618807876629581,1.781346283321206,0.3154247957984719,0.752439142688431,0.8493560643602631,NOT_SIGNIFICANT
BCIN_01g00100,983.6941550148963,-0.012738977491612366,1.978622090864893,-0.006438307522405109,0.9948630093197848,0.9976260060129521,NOT_SIGNIFICANT
BCIN_01g00110,1216.061074011145,0.1069153999417976,2.088131885309667,0.05120145939725555,0.9591649889410567,0.9774594560324059,NOT_SIGNIFICANT
BCIN_01g00120,1106.9732388639159,-0.09570568240946029,1.6872871096574802,-0.056721634309698815,0.9547669400711135,0.9749279312641687,NOT_SIGNIFICANT
BCIN_01g00130,1170.4327137142157,0.17803171201835843,1.2405673639140717,0.14350829886146338,0.8858887575461273,0.9316453419164709,NOT_SIGNIFICANT
BCIN_01g00140,252.98043696784757,-0.15333531915119988,0.18151013552778883,-0.8447755201401663,0.3982361849256727,0.5583823538196123,NOT_SIGNIFICANT
BCIN_01g00150,9.934935579882971,-0.014398509437649603,0.7119340203883764,-0.020224499778497572,0.9838642838839867,0.9918304255962164,NOT_SIGNIFICANT
BCIN_01g00160,3458.2466734881805,-0.9411438463246815,0.8114898960612924,-1.159772722855438,0.2461413525485857,0.40087252004304325,NOT_SIGNIFICANT
BCIN_01g00170,9457.010257543092,-0.001663077409772924,0.21622160350490902,-0.007691541376138051,0.9938630983969169,0.9974438678518711,NOT_SIGNIFICANT
BCIN_01g00180,1135.2366244025545,2.3961588522628463,0.16561953505765933,14.467851581811528,1.9341977104890881e-47,1.3094518500011127e-44,UP
BCIN_01g00190,774.9423251947387,0.1125474299495079,0.13451309218852775,0.8367024214398868,0.4027598577202135,0.5632190522625036,NOT_SIGNIFICANT
BCIN_01g00200,224.2780038695282,-0.4038251310356829,0.1738123907573149,-2.32333914329228,0.020160940580157397,0.05839395223961441,NOT_SIGNIFICANT
BCIN_01g00210,1399.8379995752082,-0.19620431847239211,0.30322758531528493,-0.6470529990481771,0.5175976429405864,0.6676929460917509,NOT_SIGNIFICANT
BCIN_01g00220,725.1897922171679,-0.4304817712559422,0.3636190720343364,-1.1838811667592948,0.2364601062928925,0.38902428179899934,NOT_SIGNIFICANT
BCIN_01g00230,472.42209667723,0.23266803177778703,0.1291390712558857,1.801685806743657,0.07159485239442197,0.15875444035545114,NOT_SIGNIFICANT
BCIN_01g00240,34.45471779196225,-0.18107695854169498,0.33699303692465876,-0.5373314540685249,0.5910386821996938,0.7271017609979651,NOT_SIGNIFICANT
BCIN_01g00250,107.31066008781909,-0.16940314788089691,0.34923532873649926,-0.48506876006440025,0.6276275712599328,0.7563090279105121,NOT_SIGNIFICANT
BCIN_01g00260,227.56282358121322,-0.38577178068512397,0.21920901402567697,-1.7598353899805268,0.07843572069516615,0.16971948193568512,NOT_SIGNIFICANT
BCIN_01g00270,479.0305113795625,-0.23546140101490395,0.16021371977314053,-1.4696706458617443,0.14165097657654863,0.2678762002054924,NOT_SIGNIFICANT
BCIN_01g00280,1297.9905964527195,0.20585052004353366,0.12324911148103228,1.6701988157960355,0.09488003424320408,0.19650870572129764,NOT_SIGNIFICANT
BCIN_01g00290,136.90436522957708,-0.567064006449946,0.24519597076854793,-2.3126970833677545,0.02073929949914867,0.059730947135011536,NOT_SIGNIFICANT
BCIN_01g00300,1.8055359143377163,-1.341841617880404,1.4014301703483385,-0.9574801843654306,0.3383249434129382,,NOT_SIGNIFICANT
BCIN_01g00310,56.20149255553741,-0.5678690062388487,0.28522504340262483,-1.9909507225045542,0.04648630502055945,0.11315497887251684,NOT_SIGNIFICANT
BCIN_01g00320,0.3584413859556392,1.987572389902627,4.046902689952267,0.4911342184820535,0.6233315209355008,,NOT_SIGNIFICANT
BCIN_01g00330,2492.268297760846,0.4878785246227068,0.12545810574883876,3.8887764302724026,0.00010075087295765642,0.0006802784439275217,UP
BCIN_01g00340,1296.6409841475386,0.3771188888474366,0.2052851435045642,1.8370491035511878,0.06620264677214922,0.14954325997643358,NOT_SIGNIFICANT
BCIN_01g00350,5446.490856236777,-0.33265443160076763,0.22916285117955615,-1.4516071426433887,0.1466108715858042,0.27451840294164753,NOT_SIGNIFICANT
BCIN_01g00360,1081.9895426762398,0.2148517321468382,0.12644882495015577,1.6991200371496495,0.08929656874913662,0.18739646587135245,NOT_SIGNIFICANT
BCIN_01g00370,11970.60114506135,-0.35655282478309985,0.11378237973291414,-3.1336383157045087,0.0017265352549713838,0.007627173687540795,DOWN
BCIN_01g00380,288.42881702747746,0.6449721759080761,0.2531435233022946,2.5478517778938956,0.010838851253572535,0.03527837643590676,UP
BCIN_01g00390,896.1738228649015,0.590458016460053,0.15825193742991422,3.7311266203078994,0.00019062537789600592,0.0011738795300565868,UP
BCIN_01g00400,2332.7466140750244,-0.3964099908444152,0.11605643883106105,-3.4156656436912916,0.0006362631880998282,0.003266352063268881,DOWN
BCIN_01g00410,843.5807166611554,-0.23392487627099576,0.11454481435248605,-2.0422127146772815,0.04113043579977462,0.10262807729119947,NOT_SIGNIFICANT
BCIN_01g00420,2633.6351943021236,-0.03827638858236046,0.15291184837570204,-0.25031669546179286,0.8023424462576854,0.8818740358065046,NOT_SIGNIFICANT
BCIN_01g00430,2135.141024268956,0.568645855815503,0.15870749728870887,3.582980423294463,0.0003396960750738011,0.0019174506957787458,UP
BCIN_01g00440,3656.167860281361,0.37449339826565375,0.22731331813175557,1.6474767133907637,0.09946009878507486,0.2035812150491177,NOT_SIGNIFICANT
BCIN_01g00450,10093.253200665778,0.659012159574386,0.24907348907956428,2.6458542898713335,0.008148490757434079,0.027976054480039918,UP
BCIN_01g00460,1569.5398087455494,0.711900831199275,0.1420531620057757,5.011509924505095,5.400459768599355e-07,6.449589880205978e-06,UP
BCIN_01g00470,2531.0433797797436,0.17085060209259417,0.09889149814048079,1.7276571323643164,0.08404971331946702,0.178909177914404,NOT_SIGNIFICANT
BCIN_01g00480,679.4915278213115,0.01154544719876889,0.14820493229460982,0.07790190933604169,0.9379060805981999,0.9634934613871422,NOT_SIGNIFICANT
BCIN_01g00490,708.5805574971472,0.35209604253587806,0.17137839999675325,2.054494863661631,0.03992782000038588,0.10020809690550969,NOT_SIGNIFICANT
BCIN_01g00500,730.4051599890187,-0.6493943473938678,0.1263338373461329,-5.14030414206955,2.742941098140543e-07,3.5455295912957467e-06,DOWN
BCIN_01g00510,1941.7881675134165,-0.02611045049956594,0.10898753148365661,-0.23957282217628145,0.8106614360149186,0.8867814560030878,NOT_SIGNIFICANT
BCIN_01g00520,2835.3036028878646,0.7589870624432814,0.13774213047390776,5.510202723247808,3.58420661551241e-08,5.803307333218299e-07,UP
BCIN_01g00530,961.7572269469073,0.3356733655436785,0.11567776630205132,2.9017967434397627,0.003710291896217396,0.0144412079841275,UP
BCIN_01g00540,1080.1201129712226,0.5078709242863922,0.14399996308629245,3.526882322754825,0.00042048360340456566,0.0023049991862744207,UP
BCIN_01g00550,4257.2462821271265,0.12161805957626375,0.11748473551367887,1.0351817965501027,0.30058401831356285,0.46354300774096135,NOT_SIGNIFICANT
BCIN_01g00560,430.7840246392921,-0.2584711962633092,0.15511174479509907,-1.666354772842939,0.09564277328598929,0.19759727641309097,NOT_SIGNIFICANT
BCIN_01g00570,644.6056185964468,-0.2750723418319296,0.15679339752817567,-1.7543617663014113,0.0793685382983753,0.17108855857671665,NOT_SIGNIFICANT
BCIN_01g00580,95.00160843221278,-0.7574953735029365,0.3214511490879448,-2.356486749704216,0.018448725810192582,0.05424446199131543,NOT_SIGNIFICANT
BCIN_01g00590,210.31256494121965,-1.1584183454039687,0.22070097474621314,-5.248813906400044,1.5308161624539424e-07,2.1340798805278124e-06,DOWN
BCIN_01g00600,6.151196630027442,-0.6345422374192878,0.7982597188086863,-0.7949069988978917,0.42666760270731197,0.5853911934801271,NOT_SIGNIFICANT
BCIN_01g00610,614.7173894078035,-0.1608747261334701,0.15912595486558015,-1.0109898556107155,0.31202128510734195,0.47556344725920335,NOT_SIGNIFICANT
BCIN_01g00620,258.903982825385,-0.13850631229426288,0.2227115516583196,-0.6219089726731237,0.5340017247909972,0.6807736427291031,NOT_SIGNIFICANT
BCIN_01g00630,1642.4041718580136,-0.40926068847337266,0.13966360529796376,-2.9303316894923346,0.0033860036640333377,0.013415212761085997,DOWN
BCIN_01g00640,193.01937495290488,0.8497407324780626,0.17412843436503253,4.879965386334988,1.0610446116936959e-06,1.1984603997774885e-05,UP
BCIN_01g00650,195.87487563536249,-0.5318939611624297,0.19391391086388973,-2.742938651450188,0.00608920605646245,0.02181881574713902,DOWN
BCIN_01g00660,1881.362895242315,0.2573096209214902,0.15615796789155148,1.6477521089425704,0.09940355018406621,0.203503922811152,NOT_SIGNIFICANT
BCIN_01g00670,7078.024572982465,0.06835270413260336,0.10919202288071414,0.625986242669711,0.531323964958017,0.6784462110604589,NOT_SIGNIFICANT
BCIN_01g00680,0.49139937987218324,-0.8273197991593838,2.887882122610541,-0.28647976753688154,0.7745106875613128,,NOT_SIGNIFICANT
BCIN_01g00690,0.0,,,,,,NOT_SIGNIFICANT
BCIN_01g00700,0.4879183070497109,-2.3753404066315897,4.2831049429879,-0.5545837513321701,0.5791794055665671,,NOT_SIGNIFICANT
BCIN_01g00710,119.20156631687432,-0.4718826888986459,0.2619352028920927,-1.801524513270725,0.07162024717318612,0.15877824751943348,NOT_SIGNIFICANT
BCIN_01g00720,3275.254558509632,0.15138359284759614,0.0990689438140654,1.5280630540658222,0.12649688341592336,0.2445937595789507,NOT_SIGNIFICANT
BCIN_01g00730,381.667413113514,0.2457389059355411,0.31981505027473217,0.7683781789645074,0.44226254044196545,0.6006253558258989,NOT_SIGNIFICANT
BCIN_01g00740,188.6520454787715,-0.5895835521999672,0.3809848021816984,-1.5475251212744816,0.12173667163967342,0.23841870142977498,NOT_SIGNIFICANT
BCIN_01g00750,3210.4417123098715,-0.7328694414199582,0.15932057985391487,-4.599967198788412,4.225574719666081e-06,4.134726771763594e-05,DOWN
BCIN_01g00760,187.77408959473777,-0.46959554207671916,0.2201066316821098,-2.1334911105946825,0.032884460107971074,0.08568786910982504,NOT_SIGNIFICANT
BCIN_01g00770,28458.258657153903,-0.25165635433048494,0.13530234228435192,-1.8599556377346593,0.06289180262866535,0.14357091803450014,NOT_SIGNIFICANT
BCIN_01g00780,1925.9834733361895,0.2659258545749368,0.12753881253493116,2.085058260222576,0.03706401245469729,0.0943099325603197,NOT_SIGNIFICANT
BCIN_01g00790,701.3900063406135,-0.7913846503484656,0.27269112888740626,-2.902128329503623,0.0037063667531721037,0.014432615377995832,DOWN
BCIN_01g00800,1459.082566760897,-0.08192666450429523,0.15305951309705562,-0.535260192892063,0.592469948533632,0.7282008944191878,NOT_SIGNIFICANT
BCIN_01g00810,920.4700949312847,-0.0997746904766559,0.1182290048944095,-0.8439104309958865,0.39871945887068105,0.5588676473197745,NOT_SIGNIFICANT
BCIN_01g00820,268.371791678212,-0.062463532281518776,0.18245169153527868,-0.3423565534301494,0.7320825804528117,0.8352218478236652,NOT_SIGNIFICANT
BCIN_01g00830,3101.866916788858,0.09937645110910928,0.1255746426794012,0.7913735527229228,0.4287260384663566,0.5871741621782242,NOT_SIGNIFICANT
BCIN_01g00840,1296.2082106289124,0.6265505166368177,0.18556637303248188,3.3764227127893753,0.0007343500029284363,0.003682629273944825,UP
BCIN_01g00850,411.13856557187296,0.26107067039524806,0.17070864476717454,1.5293347958524077,0.12618146777590308,0.24411460241982177,NOT_SIGNIFICANT
BCIN_01g00860,332.59290211107435,-1.0240955905096203,0.23293293283040897,-4.396525549503262,1.0999741846285828e-05,9.838910295538239e-05,DOWN
BCIN_01g00870,2054.1757193036224,0.35976961517533945,0.3749588651103846,0.9594908899391575,0.33731150687990596,0.500926548193466,NOT_SIGNIFICANT
BCIN_01g00880,1379.88064557975,-0.1967693591806905,0.10377599485589345,-1.8960970641999677,0.0579472107398115,0.13478294754855877,NOT_SIGNIFICANT
BCIN_01g00890,668.2152421376733,-0.4651195995746133,0.1620601211951854,-2.8700435131380826,0.004104153165752696,0.015697806176353534,DOWN
BCIN_01g00900,155.3698486397152,0.20411046426930432,0.25375955302470166,0.8043459323457889,0.42119721737820315,0.5802376012515194,NOT_SIGNIFICANT
BCIN_01g00910,0.15979442722712853,-0.8934847386195162,4.425853646365653,-0.20187850977702634,0.8400117028855266,,NOT_SIGNIFICANT
BCIN_01g00920,2321.0673767766875,2.946344768721336,0.1676314505304283,17.576324486833208,3.7405206454687847e-69,1.0129329907929468e-65,UP
BCIN_01g00930,8958.61243447692,-0.23987498799101623,0.1698718283321058,-1.4120939907825778,0.157922287911195,0.289444030905933,NOT_SIGNIFICANT
BCIN_01g00940,7083.379479126648,-0.1167095815243204,0.21145190530272773,-0.5519438633443936,0.5809868149009241,0.7186535547569727,NOT_SIGNIFICANT
BCIN_01g00950,292.7557354828413,-0.42514424814797286,0.14351647480620333,-2.9623375903154257,0.0030531283102015194,0.0122577783010018,DOWN
BCIN_01g00960,38.57216021332842,-0.35630606108534374,0.34800072053793096,-1.0238658716986981,0.3058986319548729,0.4686495945718328,NOT_SIGNIFICANT
BCIN_01g00970,519.3091318260107,-0.7627035494613296,0.3288598280370207,-2.3192359918629823,0.020382243919986425,0.05890330648546311,NOT_SIGNIFICANT
BCIN_01g00980,20197.862308629483,-0.21407883677938927,0.12001604221163117,-1.7837518454565582,0.07446399750269615,0.16317904530633315,NOT_SIGNIFICANT
BCIN_01g00990,70.12623577917641,0.12872752500958098,0.25627391316172815,0.5023044422330424,0.6154533849257385,0.746371592646171,NOT_SIGNIFICANT
BCIN_01g01000,91.22628788996776,0.3047114656336863,0.2191268601251517,1.3905710393497812,0.1643555434421866,0.2980903984294447,NOT_SIGNIFICANT
BCIN_01g01010,405.6014587474315,0.09042887248577079,0.3126228921939783,0.28925863954217684,0.7723834608775171,0.8630552556452719,NOT_SIGNIFICANT
BCIN_01g01020,1.6125789725214226,-2.9937177879491856,1.9599559356056913,-1.5274413743511164,0.12665129478778323,,NOT_SIGNIFICANT
BCIN_01g01030,7.094964998884644,-0.7013571385391736,0.7515787747664087,-0.933178479870132,0.35072782397067925,0.5138186197242021,NOT_SIGNIFICANT
BCIN_01g01040,660.3625068252516,0.17226918655415493,0.18320855643757086,0.9402900710745814,0.3470687911545661,0.5105172658590793,NOT_SIGNIFICANT
BCIN_01g01050,61.65356313724621,-0.011928827538533101,0.28599127871955077,-0.04171045911589062,0.9667295160498651,0.9814425888573514,NOT_SIGNIFICANT
BCIN_01g01060,1.6252311350785842,-1.1875805691523422,1.5256936410334865,-0.7783873100158493,0.4363407175848052,,NOT_SIGNIFICANT
BCIN_01g01070,742.6398167648807,0.06982850373850959,0.21557509814231327,0.3239173000047151,0.7460006460202495,0.8445082916436728,NOT_SIGNIFICANT
BCIN_01g01080,2297.8710312353787,0.7838294589589367,0.12963964575872974,6.046217222914271,1.4828613912022338e-09,3.284735089877831e-08,UP
BCIN_01g01090,99.81350689660529,-0.11172628628401396,0.21717769384681715,-0.5144464162273421,0.6069399143854703,0.7398574333359684,NOT_SIGNIFICANT
BCIN_01g01100,337.44290105803753,-0.35501532976040323,0.14943808744373546,-2.375668317449988,0.017517201045197557,0.0520280564084398,NOT_SIGNIFICANT
BCIN_01g01110,421.7280668178352,-0.3037332565797456,0.16496519827484074,-1.8411959598515437,0.06559284720835111,0.14867163024918584,NOT_SIGNIFICANT
BCIN_01g01115,27.766990680186293,-0.9845877982278413,0.5056868231170446,-1.9470307574139651,0.051531047330744296,0.12286689515444028,NOT_SIGNIFICANT
BCIN_01g01120,400.76129624712013,0.09841402946892121,0.2051943652077377,0.47961370366719064,0.6315021003171588,0.7591213780556836,NOT_SIGNIFICANT
BCIN_01g01130,2.327566944784205,-0.32817021914194283,1.2463281708809644,-0.26330963770960614,0.7923119319056342,,NOT_SIGNIFICANT
BCIN_01g01140,2305.2472821443503,0.33683945498521517,0.10592873752112637,3.1798684933636263,0.0014734190190613175,0.006717203204744188,UP
BCIN_01g01150,2415.2742296971433,-0.12531518353665033,0.1828711426472957,-0.6852649451551043,0.49317674813456547,0.646898829715865,NOT_SIGNIFICANT
BCIN_01g01160,1035.8541418507377,0.23699172551058453,0.13658941064757585,1.735066608655805,0.08272900788423691,0.1766102903827462,NOT_SIGNIFICANT
BCIN_01g01170,85.31634664709672,0.09010509399954666,0.2685076251926253,0.3355774121308695,0.737189559713538,0.8379932113356116,NOT_SIGNIFICANT
BCIN_01g01180,1673.3496199010945,0.12623899631659094,0.13651813801569385,0.9247049377576388,0.35511941026480365,0.5182073894636068,NOT_SIGNIFICANT
BCIN_01g01190,10496.033624989292,0.9021867647490122,0.21307448895889522,4.23413787899806,2.2943015512105594e-05,0.00018532344819323474,UP
BCIN_01g01200,408.9854345146873,0.025439195407277713,0.21370630881579492,0.11903811145418798,0.905245161856724,0.9439158232126987,NOT_SIGNIFICANT
BCIN_01g01210,4064.4792907804,0.2126380020699287,0.1619158299936913,1.3132625888291074,0.18909448014962427,0.3312211204690702,NOT_SIGNIFICANT
BCIN_01g01220,1094.0720634564925,0.645688853668517,0.21571549711740778,2.9932427771616568,0.0027603007735110996,0.011258109211941446,UP
BCIN_01g01230,349.80874034823904,-0.19936278379378014,0.21605747986206286,-0.9227303027002763,0.35614777006167,0.519231232200988,NOT_SIGNIFICANT
BCIN_01g01240,162.53258058190826,-0.5715741930884881,0.33520955796312624,-1.7051249867742806,0.08817111640152754,0.185729752914029,NOT_SIGNIFICANT
BCIN_01g01250,10.730419402307684,-1.9264482408826005,0.6586034171391595,-2.9250504791649936,0.003444003517420421,0.013615126314123357,DOWN
BCIN_01g01260,31.792981404556354,-0.3726015860797625,0.7059484200109792,-0.5278028472306343,0.5976361807671143,0.7324728569890678,NOT_SIGNIFICANT
BCIN_01g01270,36.72552299309417,-0.08930411126389791,0.3873635511508728,-0.23054340295717493,0.8176695409585439,0.8904188667601235,NOT_SIGNIFICANT
BCIN_01g01280,1140.6018793573555,0.3835417493705563,0.11964628710365581,3.2056301842302393,0.0013476706924273134,0.006219841900457034,UP
BCIN_01g01290,1853.5048452799522,0.16890967895453493,0.16747337582022065,1.0085763072923073,0.31317787475069214,0.47678745457477123,NOT_SIGNIFICANT
BCIN_01g01300,1389.8813879377476,-1.7918469342600218,0.3300990485838922,-5.428209932585241,5.692206318775747e-08,8.747064025300213e-07,DOWN
BCIN_01g01310,40.319135887377165,0.9691310670242982,0.35408013832864904,2.737038772066828,0.006199498586672242,0.022140774378778018,UP
BCIN_01g01320,181.48706334792496,0.35045737805133065,0.2641404823124129,1.326784046819549,0.18458012917517896,0.3254186131551983,NOT_SIGNIFICANT
BCIN_01g01330,2315.5273233874223,1.1852289810774959,0.43234019367066007,2.741426770929277,0.006117299487850084,0.021904987785914747,UP
BCIN_01g01340,18.449122228805567,0.4104383610460561,0.48394100433636056,0.8481165211633588,0.3963730815997898,0.5571887544050869,NOT_SIGNIFICANT
BCIN_01g01350,341.285192415626,0.8008223773129801,0.21643929949440133,3.6999859969224076,0.0002156113637251439,0.0013011154829363559,UP
BCIN_01g01360,1.183026373680125,-0.3354895261806198,1.9516216589668278,-0.17190295293106406,0.8635138250431421,,NOT_SIGNIFICANT
BCIN_01g01370,0.5094743814176738,0.9797118686901727,2.8679700434723965,0.34160463806797153,0.7326484462993952,,NOT_SIGNIFICANT
BCIN_01g01380,273.4778947451589,0.007479932190669072,0.15245531420571753,0.049063112228255476,0.960869000162866,0.9782252824946507,NOT_SIGNIFICANT
BCIN_01g01390,1030.7005914680592,-0.04582371117785831,0.157065748746002,-0.2917485928263193,0.7704788529325481,0.8618121777026383,NOT_SIGNIFICANT
BCIN_01g01400,493.58325609713165,-0.5177239893984941,0.23671368998147177,-2.1871315910753526,0.028732919037763403,0.07738313749802417,NOT_SIGNIFICANT
BCIN_01g01410,309.5679027006361,-0.5154870429658052,0.34374945023372555,-1.4996010687880663,0.13371777068228613,0.2562234020927867,NOT_SIGNIFICANT
BCIN_01g01420,899.4194270501854,-0.5070098901290803,0.2747450022399901,-1.8453834864890701,0.06498177359333016,0.14751231583189592,NOT_SIGNIFICANT
BCIN_01g01430,1483.2053157142784,-0.08809213223161748,1.2830129284890863,-0.06866036208641901,0.9452599701821554,0.9687819090749463,NOT_SIGNIFICANT
BCIN_01g01440,15590.17604976669,-0.8624637111680099,1.9276028598344637,-0.44742811350781847,0.6545659809271611,0.7776964687290786,NOT_SIGNIFICANT
