Gene_ID	Gene_Name	logFC	logCPM	LR	PValue	FDR
BCIN_01g03760	Uncharacterized	-5.3991715129167	8.29991311091506	192.864579207113	7.53493014968753e-44	3.60295243324226e-41
BCIN_13g01670	Uncharacterized	2.1209096216564	5.33616902083079	190.969001342698	1.9535374522036e-43	8.84952465848233e-41
BCIN_01g09950	Uncharacterized	-2.41797488201389	12.3792019821428	177.129870659545	2.05169731976371e-40	8.12754174977799e-38
BCIN_02g00620	Uncharacterized	3.47210762882647	4.07782074490117	177.117243816966	2.06476431210982e-40	8.12754174977799e-38
BCIN_12g02920	Uncharacterized	-5.0079270689798	4.17378881569812	177.105063912469	2.07744764139788e-40	8.12754174977799e-38
BCIN_02g01550	Uncharacterized	-5.11389684444379	6.78388171229916	174.967660731958	6.08511441170544e-40	2.2771556409369e-37
BCIN_06g06000	Uncharacterized	-3.14818832223445	5.19534110536783	172.529671621443	2.07340549784835e-39	7.43575046665865e-37
BCIN_02g02420	Uncharacterized	-4.35387905611494	9.13444887986438	170.876790001525	4.76068689895249e-39	1.63900928557136e-36
BCIN_14g01910	Uncharacterized	-2.36241703078731	5.75313614908799	168.925406755748	1.27020152053715e-38	4.20485557202433e-36
BCIN_13g04780	Uncharacterized	-2.12503576576928	5.66405566412103	166.002005922649	5.52621645657685e-38	1.69871946577703e-35
BCIN_15g01040	Uncharacterized	2.58792620261219	6.33904056501427	166.009183635114	5.50630155762123e-38	1.69871946577703e-35
BCIN_09g00650	Bccit3	-2.07439351982559	7.79509415775131	165.429685453704	7.36964993753062e-38	2.18726127628711e-35
BCIN_09g05400	Bcdao8	3.18495739762632	6.38697536725735	161.949035472798	4.24446704218917e-37	1.19953332075655e-34
BCIN_10g00500	Uncharacterized	2.96394183306299	3.97350155047126	161.913795093155	4.32038258899187e-37	1.19953332075655e-34
BCIN_09g05960	Uncharacterized	2.91726109599128	6.31986125803887	161.523443464394	5.25779730934724e-37	1.41418317004849e-34
BCIN_12g02040	Bcap8	3.33850219523032	7.30917023279636	159.758201999715	1.27784603319729e-36	3.33285479022094e-34
BCIN_04g05580	Uncharacterized	3.3128512135608	4.69523243610387	157.901829505555	3.25155944319167e-36	8.23122709633845e-34
BCIN_16g04630	Uncharacterized	3.04447722118517	5.49112140736059	157.521095396055	3.9380827018125e-36	9.68430794700004e-34
BCIN_10g04090	Uncharacterized	2.27330423857301	8.50957088805527	152.811584494503	4.21163764161787e-35	1.00693236615014e-32
BCIN_14g01270	Uncharacterized	-4.52560006403336	5.76331305251772	152.141117447137	5.90179029777206e-35	1.37288402953849e-32
BCIN_09g02790	Uncharacterized	-2.79764157346995	9.78986272846039	150.924353989789	1.08873441364654e-34	2.46598344690941e-32
BCIN_11g01370	Uncharacterized	-2.37310918629021	4.6189650520077	150.51332137503	1.33894005045624e-34	2.95493769596842e-32
BCIN_12g05210	Bcmdh1	-2.17176001604455	10.010636760579	149.687959478306	2.02845240583609e-34	4.3647224642578e-32
BCIN_02g08050	Uncharacterized	-2.65927547248424	5.52884385659672	149.049779534985	2.79678817774129e-34	5.87120874288275e-32
BCIN_12g05550	Uncharacterized	-2.55478727462001	10.0841763004606	147.010215928803	7.80724796612711e-34	1.59992817248705e-31
BCIN_04g00210	Uncharacterized	-1.76735140871134	5.76010676764489	146.920552421823	8.16768336774137e-34	1.63486629642209e-31
BCIN_15g01990	Uncharacterized	2.20708842335721	5.90199833372393	145.866942245912	1.3881283249055e-33	2.71536829374128e-31
BCIN_12g00550	Uncharacterized	2.63645912513744	5.80950262553466	145.733204682667	1.48479637279258e-33	2.83992052902794e-31
BCIN_09g05390	Uncharacterized	2.5473910394202	5.62846777726015	145.366069250274	1.78619881922769e-33	3.34213331241147e-31
BCIN_03g00700	Uncharacterized	-1.64188661706552	3.96941771522148	142.576896047477	7.27346739115752e-33	1.33197306033389e-30
BCIN_14g03750	Uncharacterized	2.97032148675479	3.57848140116275	142.451865532564	7.74603492000763e-33	1.38896088659387e-30
BCIN_05g07330	Uncharacterized	1.46807311399593	7.2771337550627	141.209205691369	1.44809229397085e-32	2.54361844371574e-30
BCIN_16g00280	Uncharacterized	2.51441451681417	7.13351307893266	140.933410047253	1.66380802529642e-32	2.86407913474526e-30
BCIN_14g01290	Bcpks11	-6.295483947558	9.15075428648105	138.813972998513	4.83702195958661e-32	8.16318588356116e-30
BCIN_11g06210	Uncharacterized	2.22395670502255	2.58016836684423	137.910060149012	7.62533725480263e-32	1.26213995677089e-29
BCIN_01g02450	Uncharacterized	-5.98417161806799	6.47721979495983	135.299055706192	2.84003308036551e-31	4.61210655145395e-29
BCIN_09g05790	Uncharacterized	-1.66568257455546	5.43470006393546	135.077983444826	3.17452432897461e-31	5.05983905546009e-29
BCIN_11g03580	Uncharacterized	2.02483997425827	4.89521423055212	134.825882235417	3.60430546440025e-31	5.64041038765326e-29
BCIN_04g02660	Uncharacterized	2.44662753616641	5.00959402262391	134.217065465611	4.89771084966282e-31	7.52760665768713e-29
BCIN_12g01880	Uncharacterized	1.94470642319308	6.34045697563675	133.797653790695	6.04974495744869e-31	9.13511488574752e-29
BCIN_06g02700	Uncharacterized	2.04683913155049	5.01042852675933	133.219376632976	8.09534415460423e-31	1.1809597820115e-28
BCIN_10g05740	Bcmdj2	-1.52706694005314	6.15376512433286	133.250202055495	7.97062081152771e-31	1.1809597820115e-28
BCIN_01g02440	Uncharacterized	-4.70589061695989	4.85937716818902	131.938697917248	1.54311486727657e-30	2.21359827710823e-28
BCIN_01g01680	Uncharacterized	-2.26090489666672	5.9701277301059	131.854907853443	1.60964078336314e-30	2.27117675777157e-28
BCIN_05g07660	Uncharacterized	2.71736925996318	4.29349064418892	129.070860618274	6.54399145290606e-30	9.08453781212298e-28
BCIN_04g05000	BcppoA90	3.16869890408669	9.33161672108013	126.770859167759	2.08510192546343e-29	2.84864639245456e-27
BCIN_02g03390	Bctrm5	1.67048771023822	5.64136132051869	126.480340777846	2.41381056794009e-29	3.24619805597818e-27
BCIN_14g01250	Uncharacterized	-3.32132780054836	5.76428219015286	124.943218529323	5.23720475543317e-29	6.93486482000204e-27
BCIN_15g01390	Uncharacterized	-2.09545609906606	3.27443888417052	122.506271828958	1.78848986400756e-28	2.3323533726535e-26
BCIN_16g01800	Uncharacterized	2.09113042171448	2.38839563964049	121.676673308925	2.71696331493194e-28	3.49028406740585e-26
BCIN_01g01500	Bcbna4	-1.47389733061256	6.27494088584061	121.288959865047	3.30336635026401e-28	4.18118737892976e-26
BCIN_14g03890	Uncharacterized	-1.90256814510623	8.08309538150406	121.217034912307	3.42532521215534e-28	4.27272088420594e-26
BCIN_02g07640	Bclcc7	-2.74717861647944	9.54130695891132	120.95485927371	3.9092660905821e-28	4.80672189166288e-26
BCIN_15g03150	Uncharacterized	3.15070120237994	7.36446937188052	120.116062920497	5.96656765389556e-28	7.23299264747593e-26
BCIN_09g00220	Uncharacterized	2.58288131716162	9.02170382030248	120.068571938756	6.11113113128723e-28	7.30534800652628e-26
BCIN_16g04620	Uncharacterized	4.28037352271235	10.8718372390667	119.438323289199	8.39658805339279e-28	9.89992238021257e-26
BCIN_14g00540	Bcino1	-2.00656579506547	10.2346901035456	119.355088392612	8.75640859970024e-28	1.01846498402189e-25
BCIN_01g06910	Uncharacterized	1.98547126216306	6.46883732044553	117.800380783095	1.91746521589962e-27	2.2004830817664e-25
BCIN_02g05600	Uncharacterized	1.97727796341058	5.03602008114704	117.689450483116	2.02776184283711e-27	2.29644028701303e-25
BCIN_15g00210	Uncharacterized	2.39499450071512	3.64158435179522	117.055175168237	2.79191598698109e-27	3.12078193505795e-25
BCIN_16g02190	Uncharacterized	-1.60695675270338	6.77029815557279	117.028415549769	2.82984048601715e-27	3.12262013630123e-25
BCIN_06g04980	Bccab2	-2.54656864898584	6.70158215460341	116.834882688704	3.11989933784043e-27	3.39911058237881e-25
BCIN_08g01020	Uncharacterized	1.7783523080844	4.51900514842538	115.987843447362	4.78218964011096e-27	5.14503827905438e-25
BCIN_03g02600	Uncharacterized	-1.48765366104991	4.28931325826793	114.742386089082	8.96147993294431e-27	9.52240219541379e-25
BCIN_12g04870	Uncharacterized	1.92750043441023	3.77041928641098	113.126069672773	2.02482329447126e-26	2.12532367018465e-24
BCIN_08g03710	Bcnde2	-2.2393092999328	8.44718792388797	112.886818295394	2.28450356360384e-26	2.36900267131786e-24
BCIN_04g06080	Uncharacterized	3.45846626202223	1.87963495194385	112.771043775318	2.42187089745117e-26	2.48155271599551e-24
BCIN_06g05990	Uncharacterized	-2.82584264129048	6.60261598937906	112.205867840364	3.2206965713385e-26	3.26123945758946e-24
BCIN_06g07240	Bccrc1	-1.58396134821802	6.01590953056678	111.019209381274	5.86001205894503e-26	5.86478183620231e-24
BCIN_07g04000	Uncharacterized	2.34703527312385	5.55107834358177	110.019886306119	9.70126133162588e-26	9.59755819325333e-24
BCIN_09g05250	Uncharacterized	2.40089649839574	6.87650459240172	109.920123759869	1.02019907894684e-25	9.97824258238116e-24
BCIN_16g04410	Uncharacterized	-2.94825060083175	4.58719115244655	109.579681790696	1.21135879775865e-25	1.17147923284367e-23
BCIN_05g02410	Uncharacterized	2.04285212140888	2.95307968127697	107.976795268395	2.71943501838451e-25	2.58590139068866e-23
BCIN_10g04970	Uncharacterized	-2.8660629271933	7.04593953215523	107.96619452839	2.73401913039001e-25	2.58590139068866e-23
BCIN_09g07110	Uncharacterized	-3.40778015979534	6.26821377091021	107.708170868737	3.11416076638088e-25	2.91343279524351e-23
BCIN_05g05900	Bcap5	2.12944465601577	3.9793403028267	107.179580745346	4.06604513535484e-25	3.64546359166658e-23
BCIN_05g07640	Uncharacterized	2.92187470841064	10.0870078152473	107.190666633878	4.04336425002912e-25	3.64546359166658e-23
BCIN_11g03710	Uncharacterized	1.8134876393441	6.66402366339589	107.218128173162	3.98772349626328e-25	3.64546359166658e-23
BCIN_14g01260	Uncharacterized	-3.13625136861938	6.93245370493554	107.239636890304	3.94467927805007e-25	3.64546359166658e-23
BCIN_09g00980	Uncharacterized	-1.83546847702434	8.72473455634496	106.217224603032	6.60797858593857e-25	5.86338883393539e-23
BCIN_01g08080	Uncharacterized	-2.2501922763337	8.64729560266678	106.047797068619	7.19779963795751e-25	6.3215777024388e-23
BCIN_03g06180	Uncharacterized	-1.80858928077271	8.52232398734306	105.667659545309	8.71989524528698e-25	7.58102407840253e-23
BCIN_09g04230	Uncharacterized	2.00713140206118	2.93413347318446	104.691446524896	1.42715799657067e-24	1.22835488764837e-22
BCIN_07g04350	Uncharacterized	2.77731961507293	4.760422712413	104.442005931239	1.61862381336841e-24	1.37935595660019e-22
BCIN_01g04340	Bcmet3	-2.3574908344781	9.10580004424984	104.200983973993	1.82799786203007e-24	1.54250760769537e-22
BCIN_16g03420	Uncharacterized	-3.9715417774943	8.67137916598756	104.017085499629	2.00578907521207e-24	1.6760996670243e-22
BCIN_14g01220	Uncharacterized	-3.74345704850091	3.83355309474786	103.880896342764	2.14851123894841e-24	1.77809963784894e-22
BCIN_08g04770	Bcrib3	-1.79002607138569	6.2352868415098	102.835294314289	3.64202887886713e-24	2.98542310099137e-22
BCIN_01g08910	Uncharacterized	2.78819722030646	5.96510517495682	102.456372178414	4.40972984228862e-24	3.58061742948851e-22
BCIN_14g04610	Uncharacterized	2.14761771294704	3.69179958740444	101.512556958636	7.10118539747712e-24	5.71214044075566e-22
BCIN_04g05850	Uncharacterized	-1.39881729111776	6.04748158634087	101.23903790377	8.15266527505206e-24	6.49722129836788e-22
BCIN_14g02940	Uncharacterized	-2.11653726990953	4.28241848873	100.926171944407	9.54766145833259e-24	7.53914882310721e-22
BCIN_02g07270	Uncharacterized	1.30451129408839	4.87855780952878	99.9900230397185	1.53166684728483e-23	1.19845968678005e-21
BCIN_04g03330	Bcpio13	-2.06119817189106	9.57381025914006	99.887824021735	1.61277717494168e-23	1.25055613916424e-21
BCIN_09g05970	Uncharacterized	2.01927011670685	5.54528359501548	99.8350911848975	1.6562947904145e-23	1.266519798851e-21
BCIN_12g00130	Uncharacterized	1.62587879293591	3.88433351088311	99.8273340643397	1.66279467027028e-23	1.266519798851e-21
BCIN_02g05500	Uncharacterized	3.77104040991968	8.62164555673008	99.4989005115451	1.96272281412694e-23	1.48185572466584e-21
BCIN_05g01530	Uncharacterized	3.14646155882063	9.97175553443841	98.7506533234136	2.86382460983167e-23	2.1433859492888e-21
BCIN_11g04900	Uncharacterized	-3.0496027921208	3.59461763010206	98.6730282187446	2.97831040011806e-23	2.20985496670829e-21
BCIN_05g01520	Uncharacterized	2.7547268864229	9.41145250935504	98.3984245821038	3.42131320317853e-23	2.51685835382544e-21
BCIN_06g00580	Uncharacterized	3.03238728857283	5.79786954580356	98.3387777532514	3.52593333534563e-23	2.57183967943388e-21
BCIN_09g00660	Bcicl1	-1.67586479053128	7.00686895823868	98.237572355764	3.71081947990356e-23	2.68395153475041e-21
BCIN_05g05830	Uncharacterized	2.10335907895179	5.05118245975439	98.0530336301382	4.07326129865206e-23	2.92154666645819e-21
BCIN_06g06670	Uncharacterized	2.30977114690567	6.55837497255997	98.032457904015	4.11580621948393e-23	2.92766480422299e-21
BCIN_16g01570	Uncharacterized	-2.18472062229298	4.18130017173035	97.7392506525134	4.77267487406892e-23	3.36708300336977e-21
BCIN_04g06540	Uncharacterized	-2.55681141701007	5.34774656309334	96.270874012985	1.00193214107841e-22	7.01108125061938e-21
BCIN_15g01400	Uncharacterized	-1.90446277157718	7.97656835829461	96.1587692952358	1.06030190780012e-22	7.35969235519001e-21
BCIN_01g03900	Uncharacterized	2.79618049068654	4.75133568901976	95.9178834168658	1.19748782907668e-22	8.24542219589036e-21
BCIN_14g01340	Uncharacterized	-6.56104682770422	6.21981270449215	95.3327022684784	1.6093258211045e-22	1.09932280494019e-20
BCIN_12g06060	Uncharacterized	2.58213799864552	2.30909414558732	94.8942471889851	2.00832631548914e-22	1.36107595255236e-20
BCIN_16g03370	Uncharacterized	1.5268475884941	4.27075439759206	94.5991876136566	2.33113978107602e-22	1.56750938247823e-20
BCIN_02g01150	Uncharacterized	-2.58567540001383	7.44033327725255	94.5174837447074	2.42937154088844e-22	1.6208992908858e-20
BCIN_03g01540	Uncharacterized	-5.02502890617812	10.3813266309307	94.4143012998818	2.55936444236651e-22	1.6944961350345e-20
BCIN_12g00930	Uncharacterized	-2.06994555189799	8.43480048083253	93.2517781454262	4.60475629839352e-22	3.02543034047886e-20
BCIN_11g06400	Uncharacterized	2.77214574662425	5.45504306307754	93.1143460371866	4.93586626589253e-22	3.21840916291947e-20
BCIN_09g03850	Uncharacterized	2.03092908229393	3.86659794475012	92.9745931663199	5.29699824140254e-22	3.42791457622193e-20
BCIN_12g01030	Uncharacterized	-2.58647307520423	9.05728148744776	92.8204434619112	5.72606093656064e-22	3.67792585678936e-20
BCIN_05g04840	Bcdur3	3.50986469717204	4.33035820884972	92.6423185868184	6.26532863601978e-22	3.99449507927572e-20
BCIN_02g07440	Uncharacterized	-4.49127825175362	6.51488954208006	92.4360939629021	6.95342772282165e-22	4.40059944193573e-20
BCIN_15g02380	Bcacp1	3.7875156893725	5.36833120120598	92.3767915950063	7.16494368058115e-22	4.50136279261036e-20
BCIN_09g07100	Uncharacterized	-8.01204049968588	6.73088452173598	92.3138099713665	7.39663383439332e-22	4.61324836323357e-20
BCIN_14g01300	Bcnrps9	-4.83917926546246	6.70842897283999	91.9958529209239	8.68583123195213e-22	5.37834168441813e-20
BCIN_13g02780	Uncharacterized	1.37884589124362	7.28690617946443	91.03649253821	1.41046717481409e-21	8.67135069544631e-20
BCIN_01g01740	Uncharacterized	-1.34427887944157	6.0829255184647	89.8733229690035	2.53907671490072e-21	1.54991725426599e-19
BCIN_08g03310	Uncharacterized	1.83093630129079	5.38589429397749	89.8024336799266	2.63170354047716e-21	1.5951459417526e-19
BCIN_03g03860	Uncharacterized	-1.22938472096927	4.94522303767493	88.9718400768505	4.00472805035465e-21	2.41039820485332e-19
BCIN_09g02260	Uncharacterized	2.63037675766482	4.05353128885037	88.7554741561257	4.46759425881963e-21	2.67031831844865e-19
BCIN_16g01000	CND8	-2.6050378098275	11.2499423455129	87.9730173602244	6.6353470659004e-21	3.93865049628998e-19
BCIN_14g05570	Uncharacterized	3.4259558628021	2.42606765985933	87.821705291986	7.16285887170024e-21	4.2226524868989e-19
BCIN_08g02160	Uncharacterized	1.66113039432535	4.52436849207935	87.2983352910917	9.33264216645292e-21	5.4274358869365e-19
BCIN_13g01110	Uncharacterized	1.49481921128893	5.69691317031275	87.3070931330207	9.2914086729916e-21	5.4274358869365e-19
BCIN_09g05690	Uncharacterized	1.17443051863621	6.12068966253083	86.5045438346722	1.39416615034247e-20	8.053414802683e-19
BCIN_12g04910	Uncharacterized	-1.43298229836399	5.12482662295927	86.1118212261366	1.70043315898252e-20	9.75708546624171e-19
BCIN_15g03970	Uncharacterized	3.99896077782802	6.28984737914199	86.0242171398655	1.7774554025724e-20	1.01314957946627e-18
BCIN_03g00400	Uncharacterized	-1.64588856491484	4.51807642485585	85.9841215839268	1.81386248776938e-20	1.02709963369941e-18
BCIN_02g03670	Uncharacterized	2.03423250877189	5.15371169419719	85.2681177160858	2.6053032797738e-20	1.46561080581785e-18
BCIN_09g06110	Uncharacterized	-2.6463108116147	10.556952354789	85.1558556063664	2.75749936946157e-20	1.54115565408804e-18
BCIN_05g07500	Uncharacterized	1.50380046609273	6.4920312752195	85.0280943827473	2.94155658014944e-20	1.6334179022804e-18
BCIN_02g07210	Uncharacterized	1.61776530036359	6.88542374343605	84.6397334053753	3.57998030529105e-20	1.97518528766924e-18
BCIN_06g04850	Uncharacterized	2.4227270448222	5.14937802793682	84.5294641073385	3.78531536642519e-20	2.07517257062558e-18
BCIN_11g03330	Uncharacterized	-3.31697846875641	3.75926760509781	84.2870661876562	4.27905360398903e-20	2.33100090946415e-18
BCIN_15g03960	Uncharacterized	3.62269782167351	6.70215396653903	84.0249307837962	4.88574615057914e-20	2.64475579358708e-18
BCIN_12g04840	Uncharacterized	2.60370721628913	6.49311007587553	83.920696270266	5.15025355075663e-20	2.77051451946015e-18
BCIN_16g01810	Uncharacterized	1.82345792729864	2.24014082072496	83.8352846050052	5.37763909398835e-20	2.87486581875514e-18
BCIN_14g00860	Uncharacterized	2.41656588097388	5.54309258069319	83.8178804134872	5.42519049666523e-20	2.8823836175801e-18
BCIN_02g01130	Uncharacterized	-1.93038239813092	6.45768948673366	83.7746719528344	5.54507001144025e-20	2.92800107904701e-18
BCIN_14g03680	Uncharacterized	-2.80881620922682	6.71101788919069	83.5263054183648	6.28737417242398e-20	3.29972131110081e-18
BCIN_02g01730	Uncharacterized	3.31794231507842	7.65699072437016	83.4010337022098	6.69869576968233e-20	3.49428330240338e-18
BCIN_09g04220	Uncharacterized	2.32582021652157	3.79525724516188	83.2565683922684	7.20656692903398e-20	3.73656153965033e-18
BCIN_03g04460	Uncharacterized	1.28899919109166	7.50025116387763	83.1571166071545	7.57840400307766e-20	3.90582773978979e-18
BCIN_12g00630	Uncharacterized	2.02614189480416	7.02366085057069	83.0726616601103	7.90919977102616e-20	4.05205252554894e-18
BCIN_05g07630	Uncharacterized	2.43650624593482	3.87549858664395	83.0238189396766	8.10706045384487e-20	4.12884433883093e-18
BCIN_06g00430	Uncharacterized	-1.61694558703496	7.45073019570515	82.5744880815021	1.01762060536999e-19	5.15215326495263e-18
BCIN_11g00140	Uncharacterized	1.17248092636563	6.743071337983	82.49637251393	1.05864241023057e-19	5.32850013149388e-18
BCIN_01g06170	Uncharacterized	-1.60400197757739	5.77549898441346	82.442553163418	1.08786367734552e-19	5.44374573890282e-18
BCIN_06g05890	Uncharacterized	-1.59467754447189	7.05762866666053	82.4261619601048	1.09692256170033e-19	5.45734825928017e-18
BCIN_01g05620	Uncharacterized	1.42249895732911	6.04319421013396	81.7899426527266	1.51346761502741e-19	7.48644584054074e-18
BCIN_12g04930	Uncharacterized	-9.84969733790221	5.57224828006692	81.7728417186133	1.52661987338814e-19	7.50835271442956e-18
BCIN_06g05200	Uncharacterized	1.86864160427498	5.22906500239021	81.7054618756477	1.57956363041503e-19	7.72460464033078e-18
BCIN_15g00440	Uncharacterized	-1.39879081821864	5.02460054854247	81.6575729341315	1.61830526117233e-19	7.86935219373462e-18
BCIN_04g03610	Uncharacterized	-1.34461557827472	5.56630189637807	81.0006759978656	2.25640482121483e-19	1.0855577466686e-17
BCIN_11g00160	Bcmet14	-1.50179796884172	7.64672860035536	80.9995969397485	2.25763723310886e-19	1.0855577466686e-17
BCIN_02g02750	Uncharacterized	-1.37332589251488	9.62940323077818	80.8414182365272	2.44577667518668e-19	1.1694888801851e-17
BCIN_02g07080	Uncharacterized	-2.94057298758682	6.34061876110367	80.6938846837195	2.63536448674398e-19	1.24842068852035e-17
BCIN_08g06040	Bcagc1	-2.13853977861753	7.65383920893032	80.6905182792683	2.63985785187294e-19	1.24842068852035e-17
BCIN_10g05600	Uncharacterized	-1.49302616361194	6.14283486032038	80.6135514459851	2.74470742042393e-19	1.29091239167152e-17
BCIN_05g04400	Uncharacterized	1.96057507893836	7.84476894792778	80.5887891625786	2.77931818368715e-19	1.30008650038018e-17
BCIN_11g02180	Uncharacterized	2.33493636285706	3.43424770736927	80.5521669264797	2.83130774645449e-19	1.31724679858021e-17
BCIN_12g01530	Uncharacterized	3.20946221329447	6.80776979635202	79.9352972172512	3.86873267254937e-19	1.79022484476519e-17
BCIN_13g03660	Uncharacterized	2.42394596823681	5.34203752696666	79.7717593203587	4.20256788670204e-19	1.93430490913606e-17
BCIN_03g07140	Uncharacterized	-1.70588468972359	5.18948544294052	79.2672780070654	5.42508346329734e-19	2.48370709407448e-17
BCIN_06g03070	Uncharacterized	2.34006575568948	6.78027479584455	79.0872783914601	5.94257611611168e-19	2.70623029795626e-17
BCIN_16g00680	Uncharacterized	1.88274934943217	3.03035767613892	79.0094997019368	6.18119931587544e-19	2.80008329009158e-17
BCIN_11g00150	Uncharacterized	-1.42811303847421	5.74191485105045	78.9568868143296	6.34802588109278e-19	2.86059993500343e-17
BCIN_01g10580	Uncharacterized	2.3945843197226	3.15529911552131	78.7999377705336	6.87292321923548e-19	3.08100261187291e-17
BCIN_04g03510	Uncharacterized	-1.82446200674466	10.577979929782	78.5559689323495	7.77635134952132e-19	3.46793036607927e-17
BCIN_07g02730	Uncharacterized	2.9910797312919	2.65842942508401	78.4448375950012	8.22636117932851e-19	3.64970570466394e-17
BCIN_13g05270	Uncharacterized	-4.58518527744528	5.20778969049565	78.3240204736057	8.74519574423249e-19	3.85999486003123e-17
BCIN_12g02680	Bcjen1	2.22435592379036	5.57451393718581	78.2849342313391	8.91995756780095e-19	3.91704463194198e-17
BCIN_12g06480	Bcleu5	-1.92631258795346	5.65432151452774	78.2681518354719	8.99606273853948e-19	3.93041177617306e-17
BCIN_04g05960	Uncharacterized	2.23404493036294	5.89168585134005	78.1543501506414	9.52955348441134e-19	4.14246802223881e-17
BCIN_08g05090	Uncharacterized	-1.68813786912224	6.5351426010175	78.090000100251	9.84510933012722e-19	4.25813346755804e-17
BCIN_10g02550	Uncharacterized	1.388558990957	9.30475642709554	78.0289999690358	1.01538829311661e-18	4.36972351942732e-17
BCIN_15g05530	Uncharacterized	-1.47566178395852	3.28271190824034	77.8845270334188	1.09243790313804e-18	4.67791693149706e-17
BCIN_13g04430	Uncharacterized	-2.12344339676892	7.80189626200766	77.8607693837501	1.10565673211877e-18	4.71108291749813e-17
BCIN_03g00910	Uncharacterized	1.42196709308948	6.8282823552617	77.4572327471027	1.35627635710435e-18	5.75047813083605e-17
BCIN_04g03340	Uncharacterized	-1.3106871135154	5.7785628754184	77.444859780109	1.36479930790808e-18	5.75824884468863e-17
BCIN_14g02460	Uncharacterized	1.60151641179313	3.80941755155587	77.3384625911295	1.44033635379624e-18	6.04730487664599e-17
BCIN_03g05600	Uncharacterized	1.66109865321351	4.61872728947027	76.6604833646306	2.03025466392253e-18	8.48271936523362e-17
BCIN_06g03160	Bcsod2	2.56728846536251	6.44728620789994	76.1862469585311	2.58133265011611e-18	1.07331063379466e-16
BCIN_14g04170	Uncharacterized	1.56001636270882	3.81838488777821	76.0817728177104	2.72157850413012e-18	1.12618395120423e-16
BCIN_15g03980	Uncharacterized	3.74433563530169	11.0302481788832	75.9670085065664	2.88443869861141e-18	1.18786430042816e-16
BCIN_06g00620	Bctpp2	2.18097028021534	6.36051334020648	75.6365242000015	3.4099524653717e-18	1.39759337473591e-16
BCIN_08g01450	Uncharacterized	1.83657742692735	5.54058863665848	75.5062425417338	3.64253447502005e-18	1.48584332827003e-16
BCIN_01g05740	Uncharacterized	-1.40536560253497	5.06123217307756	75.1761413614196	4.30538426196114e-18	1.74794539352356e-16
BCIN_08g04460	Uncharacterized	-1.47809928888425	5.22114820334324	74.648003752811	5.62584905173922e-18	2.27331844076617e-16
BCIN_01g03120	Uncharacterized	2.12014068536459	4.03549460909628	74.5440921435466	5.92989583370483e-18	2.38498193648119e-16
BCIN_02g03240	Uncharacterized	-1.65224525185004	6.1922522398652	73.9959674011336	7.82767743484831e-18	3.1336195200809e-16
BCIN_10g03630	Bcclu1	-1.33216440883353	7.11133966910328	73.9832324045917	7.8783399601499e-18	3.13929963134306e-16
BCIN_13g00600	Uncharacterized	-6.32733051498134	4.99839474980117	73.8657365831402	8.36151519284606e-18	3.31647747764175e-16
BCIN_06g01730	Uncharacterized	2.47747464518415	4.57189455804056	73.7827750140374	8.72042557314378e-18	3.44296802330498e-16
