Gene_ID,Gene_Name,logFC,logCPM,LR,PValue,FDR,Regulation
BCIN_09g05970,Uncharacterized,2.01927011670685,5.54528359501548,99.8350911848975,1.6562947904144998e-23,1.266519798851e-21,UP
BCIN_12g00130,Uncharacterized,1.62587879293591,3.88433351088311,99.8273340643397,1.66279467027028e-23,1.266519798851e-21,UP
BCIN_02g05500,Uncharacterized,3.77104040991968,8.62164555673008,99.4989005115451,1.96272281412694e-23,1.48185572466584e-21,UP
BCIN_05g01530,Uncharacterized,3.14646155882063,9.97175553443841,98.7506533234136,2.86382460983167e-23,2.1433859492888e-21,UP
BCIN_05g01520,Uncharacterized,2.7547268864229,9.41145250935504,98.3984245821038,3.42131320317853e-23,2.51685835382544e-21,UP
BCIN_06g00580,Uncharacterized,3.03238728857283,5.79786954580356,98.3387777532514,3.52593333534563e-23,2.57183967943388e-21,UP
BCIN_05g05830,Uncharacterized,2.10335907895179,5.05118245975439,98.0530336301382,4.07326129865206e-23,2.92154666645819e-21,UP
BCIN_06g06670,Uncharacterized,2.30977114690567,6.55837497255997,98.032457904015,4.1158062194839304e-23,2.92766480422299e-21,UP
BCIN_01g03900,Uncharacterized,2.79618049068654,4.75133568901976,95.9178834168658,1.19748782907668e-22,8.24542219589036e-21,UP
BCIN_12g06060,Uncharacterized,2.58213799864552,2.30909414558732,94.8942471889851,2.00832631548914e-22,1.36107595255236e-20,UP
BCIN_16g03370,Uncharacterized,1.5268475884941,4.27075439759206,94.5991876136566,2.33113978107602e-22,1.56750938247823e-20,UP
BCIN_11g06400,Uncharacterized,2.77214574662425,5.45504306307754,93.1143460371866,4.93586626589253e-22,3.21840916291947e-20,UP
BCIN_09g03850,Uncharacterized,2.03092908229393,3.86659794475012,92.9745931663199,5.29699824140254e-22,3.42791457622193e-20,UP
BCIN_05g04840,Bcdur3,3.50986469717204,4.33035820884972,92.6423185868184,6.26532863601978e-22,3.9944950792757203e-20,UP
BCIN_15g02380,Bcacp1,3.7875156893725,5.36833120120598,92.3767915950063,7.16494368058115e-22,4.50136279261036e-20,UP
BCIN_13g02780,Uncharacterized,1.37884589124362,7.28690617946443,91.03649253821,1.41046717481409e-21,8.67135069544631e-20,UP
BCIN_08g03310,Uncharacterized,1.83093630129079,5.38589429397749,89.8024336799266,2.63170354047716e-21,1.5951459417526e-19,UP
BCIN_09g02260,Uncharacterized,2.63037675766482,4.05353128885037,88.7554741561257,4.4675942588196304e-21,2.67031831844865e-19,UP
BCIN_14g05570,Uncharacterized,3.4259558628021,2.42606765985933,87.821705291986,7.16285887170024e-21,4.2226524868989e-19,UP
BCIN_08g02160,Uncharacterized,1.66113039432535,4.52436849207935,87.2983352910917,9.33264216645292e-21,5.4274358869365e-19,UP
BCIN_13g01110,Uncharacterized,1.49481921128893,5.69691317031275,87.3070931330207,9.2914086729916e-21,5.4274358869365e-19,UP
BCIN_09g05690,Uncharacterized,1.17443051863621,6.12068966253083,86.5045438346722,1.39416615034247e-20,8.053414802683e-19,UP
BCIN_15g03970,Uncharacterized,3.99896077782802,6.28984737914199,86.0242171398655,1.7774554025724e-20,1.01314957946627e-18,UP
BCIN_02g03670,Uncharacterized,2.03423250877189,5.15371169419719,85.2681177160858,2.6053032797738002e-20,1.4656108058178498e-18,UP
BCIN_05g07500,Uncharacterized,1.50380046609273,6.4920312752195,85.0280943827473,2.94155658014944e-20,1.6334179022804e-18,UP
BCIN_02g07210,Uncharacterized,1.61776530036359,6.88542374343605,84.6397334053753,3.57998030529105e-20,1.97518528766924e-18,UP
BCIN_06g04850,Uncharacterized,2.4227270448222,5.14937802793682,84.5294641073385,3.78531536642519e-20,2.07517257062558e-18,UP
BCIN_15g03960,Uncharacterized,3.62269782167351,6.70215396653903,84.0249307837962,4.88574615057914e-20,2.64475579358708e-18,UP
BCIN_12g04840,Uncharacterized,2.60370721628913,6.49311007587553,83.920696270266,5.1502535507566305e-20,2.77051451946015e-18,UP
BCIN_16g01810,Uncharacterized,1.82345792729864,2.24014082072496,83.8352846050052,5.37763909398835e-20,2.87486581875514e-18,UP
BCIN_14g00860,Uncharacterized,2.41656588097388,5.54309258069319,83.8178804134872,5.42519049666523e-20,2.8823836175801e-18,UP
BCIN_02g01730,Uncharacterized,3.31794231507842,7.65699072437016,83.4010337022098,6.698695769682331e-20,3.49428330240338e-18,UP
BCIN_09g04220,Uncharacterized,2.32582021652157,3.79525724516188,83.2565683922684,7.206566929033981e-20,3.73656153965033e-18,UP
BCIN_03g04460,Uncharacterized,1.28899919109166,7.50025116387763,83.1571166071545,7.578404003077661e-20,3.90582773978979e-18,UP
BCIN_12g00630,Uncharacterized,2.02614189480416,7.02366085057069,83.0726616601103,7.909199771026161e-20,4.05205252554894e-18,UP
BCIN_05g07630,Uncharacterized,2.43650624593482,3.87549858664395,83.0238189396766,8.107060453844871e-20,4.12884433883093e-18,UP
BCIN_11g00140,Uncharacterized,1.17248092636563,6.743071337983,82.49637251393,1.05864241023057e-19,5.32850013149388e-18,UP
BCIN_01g05620,Uncharacterized,1.42249895732911,6.04319421013396,81.7899426527266,1.51346761502741e-19,7.48644584054074e-18,UP
BCIN_06g05200,Uncharacterized,1.86864160427498,5.22906500239021,81.7054618756477,1.5795636304150302e-19,7.724604640330779e-18,UP
BCIN_05g04400,Uncharacterized,1.96057507893836,7.84476894792778,80.5887891625786,2.77931818368715e-19,1.3000865003801801e-17,UP
BCIN_11g02180,Uncharacterized,2.33493636285706,3.43424770736927,80.5521669264797,2.8313077464544904e-19,1.31724679858021e-17,UP
BCIN_12g01530,Uncharacterized,3.20946221329447,6.80776979635202,79.9352972172512,3.86873267254937e-19,1.79022484476519e-17,UP
BCIN_13g03660,Uncharacterized,2.42394596823681,5.34203752696666,79.7717593203587,4.20256788670204e-19,1.93430490913606e-17,UP
BCIN_06g03070,Uncharacterized,2.34006575568948,6.78027479584455,79.0872783914601,5.94257611611168e-19,2.70623029795626e-17,UP
BCIN_16g00680,Uncharacterized,1.88274934943217,3.03035767613892,79.0094997019368,6.18119931587544e-19,2.80008329009158e-17,UP
BCIN_01g10580,Uncharacterized,2.3945843197226,3.15529911552131,78.7999377705336,6.872923219235481e-19,3.08100261187291e-17,UP
BCIN_07g02730,Uncharacterized,2.9910797312919,2.65842942508401,78.4448375950012,8.226361179328511e-19,3.64970570466394e-17,UP
BCIN_12g02680,Bcjen1,2.22435592379036,5.57451393718581,78.2849342313391,8.919957567800951e-19,3.91704463194198e-17,UP
BCIN_04g05960,Uncharacterized,2.23404493036294,5.89168585134005,78.1543501506414,9.52955348441134e-19,4.14246802223881e-17,UP
BCIN_10g02550,Uncharacterized,1.388558990957,9.30475642709554,78.0289999690358,1.01538829311661e-18,4.36972351942732e-17,UP
BCIN_03g00910,Uncharacterized,1.42196709308948,6.8282823552617,77.4572327471027,1.3562763571043499e-18,5.75047813083605e-17,UP
BCIN_14g02460,Uncharacterized,1.60151641179313,3.80941755155587,77.3384625911295,1.44033635379624e-18,6.04730487664599e-17,UP
BCIN_03g05600,Uncharacterized,1.66109865321351,4.61872728947027,76.6604833646306,2.03025466392253e-18,8.48271936523362e-17,UP
BCIN_06g03160,Bcsod2,2.56728846536251,6.44728620789994,76.1862469585311,2.5813326501161097e-18,1.07331063379466e-16,UP
BCIN_14g04170,Uncharacterized,1.56001636270882,3.81838488777821,76.0817728177104,2.7215785041301197e-18,1.12618395120423e-16,UP
BCIN_15g03980,Uncharacterized,3.74433563530169,11.0302481788832,75.9670085065664,2.88443869861141e-18,1.18786430042816e-16,UP
BCIN_06g00620,Bctpp2,2.18097028021534,6.36051334020648,75.6365242000015,3.4099524653717003e-18,1.39759337473591e-16,UP
BCIN_08g01450,Uncharacterized,1.83657742692735,5.54058863665848,75.5062425417338,3.64253447502005e-18,1.4858433282700299e-16,UP
BCIN_01g03120,Uncharacterized,2.12014068536459,4.03549460909628,74.5440921435466,5.929895833704829e-18,2.38498193648119e-16,UP
BCIN_06g01730,Uncharacterized,2.47747464518415,4.57189455804056,73.7827750140374,8.72042557314378e-18,3.44296802330498e-16,UP
BCIN_01g06380,Uncharacterized,1.78829137383771,6.32788534155945,73.463584613687,1.02510047984288e-17,4.02878531050578e-16,UP
BCIN_01g07410,Uncharacterized,1.54766442874261,6.91753243710901,73.3911039362517,1.06344317227026e-17,4.16047971987732e-16,UP
BCIN_03g00890,Uncharacterized,1.7224945876031,4.25545738648825,73.3002393197294,1.11354410127524e-17,4.33677560166335e-16,UP
BCIN_10g02900,Uncharacterized,2.54412102848429,3.55506990993818,73.1021634595372,1.2310950180049e-17,4.77298865764331e-16,UP
BCIN_02g07900,Uncharacterized,2.05065167293228,5.88083904248086,72.4193575238037,1.7399880607726202e-17,6.7157297036188e-16,UP
BCIN_15g00760,Uncharacterized,1.07059805134336,7.51136607231516,72.2676084793108,1.8790651840832902e-17,7.220140196162901e-16,UP
BCIN_01g02910,Uncharacterized,1.82506813046143,5.81451477526634,72.2289705679662,1.91621871842399e-17,7.33017533754455e-16,UP
BCIN_16g01630,Uncharacterized,1.71391672760052,5.40683345645485,71.6646735855418,2.55058267635508e-17,9.62844960324042e-16,UP
BCIN_16g02520,Uncharacterized,1.51492313175993,4.39744063871635,71.5190039334389,2.74600575831209e-17,1.03209046121363e-15,UP
BCIN_16g03620,Uncharacterized,1.37554594655922,7.16098380152802,71.0021826895321,3.56829905723896e-17,1.3238081890368902e-15,UP
BCIN_06g06510,Uncharacterized,1.5695335274878,6.84735959680077,70.9552288038979,3.65423952379013e-17,1.3498729434017901e-15,UP
BCIN_16g04480,Uncharacterized,1.58333321367182,6.36182125707528,70.4824895251037,4.6437005555327804e-17,1.6935733339606202e-15,UP
BCIN_07g05960,Uncharacterized,1.02394742902734,7.05493068467189,70.2655292413502,5.1835607331891803e-17,1.8824855371544e-15,UP
BCIN_09g06130,Bcpls1,1.32886270750831,5.35160002145769,70.0341327293562,5.82871052632761e-17,2.1078870378194e-15,UP
BCIN_06g01630,Uncharacterized,1.44760733906029,3.78281049695056,69.9533480939085,6.07237488283845e-17,2.18681718061048e-15,UP
BCIN_10g00030,Uncharacterized,2.12024734482517,10.3455621841319,69.8778599838624,6.30926534583301e-17,2.2626602846493603e-15,UP
BCIN_14g03740,Uncharacterized,2.83535772662273,3.6916156357225,69.6695031088584,7.01219484402589e-17,2.5043137353747203e-15,UP
BCIN_03g01040,Uncharacterized,2.0822645693551,8.56350996178291,69.1728348523336,9.02019338523204e-17,3.1179439544856304e-15,UP
BCIN_04g04830,Uncharacterized,1.65963618004716,3.5877393590047,69.1240738987063,9.245984063475099e-17,3.1832073933732102e-15,UP
BCIN_01g06040,Uncharacterized,1.62988424084674,4.8740910692057,68.918545363352,1.0261531889173499e-16,3.5048017845284404e-15,UP
BCIN_15g03630,Uncharacterized,2.06374961045246,7.23479199234742,67.9296752807965,1.69431916382944e-16,5.74134056814173e-15,UP
BCIN_02g03000,Uncharacterized,1.53127369239548,4.05338071926415,67.4067844674573,2.20887531836306e-16,7.39758360511708e-15,UP
BCIN_02g00360,Uncharacterized,4.77025340644155,4.74392461895862,67.2585126260839,2.38140328785211e-16,7.913798493645991e-15,UP
BCIN_07g06170,Uncharacterized,1.25195806446342,6.46839392197192,67.1430470154156,2.52504275510694e-16,8.3588626896944e-15,UP
BCIN_13g02380,Uncharacterized,1.22565833725207,6.36286097611527,67.0283556262915,2.67629863535684e-16,8.82563308602157e-15,UP
BCIN_01g03910,Uncharacterized,2.26888331033649,5.59275521012351,66.9930035053514,2.72472425352639e-16,8.951031164160941e-15,UP
BCIN_16g02720,Uncharacterized,1.52528286241926,3.02651111838233,66.6054642504077,3.31665472140057e-16,1.07317470628175e-14,UP
BCIN_15g03990,Uncharacterized,2.92000093896244,9.63151932591627,66.2677391758158,3.93649051129051e-16,1.2548656974325e-14,UP
BCIN_06g03610,Uncharacterized,4.38831855626684,7.87097974576683,66.1226374220387,4.23721251070817e-16,1.3457449475891201e-14,UP
BCIN_01g08330,Uncharacterized,1.45905005890979,4.46123360610836,65.9367120752039,4.65637133181661e-16,1.4734333842994702e-14,UP
BCIN_08g00770,Uncharacterized,1.20988663641251,3.97202523092958,65.9179521856842,4.70090320437445e-16,1.4820759663022302e-14,UP
BCIN_13g01770,Uncharacterized,2.655896639463,10.051947546626,65.5980543344078,5.52933231328779e-16,1.73689646790029e-14,UP
BCIN_12g01340,Bcgst13,1.16061248890948,6.14003562445227,65.0286042877148,7.381871546081539e-16,2.28545929486057e-14,UP
BCIN_02g02140,Uncharacterized,2.66642109712455,4.11434010716861,64.963514399697,7.62977631840768e-16,2.35374497392598e-14,UP
BCIN_09g04440,Uncharacterized,1.76640258212785,4.96459101736,64.7461535875386,8.51957617235634e-16,2.6070003718989e-14,UP
BCIN_10g00060,Bcmcr1,1.03368784347636,5.57443464339092,64.7410701761005,8.541583651394089e-16,2.6070003718989e-14,UP
BCIN_02g06510,Uncharacterized,1.23771150782348,5.3448380106562,64.7008602316014,8.71767968203081e-16,2.65134519516746e-14,UP
BCIN_15g05080,Bcgas5,1.28989990919016,8.39153825118095,64.4513933842682,9.89433581501196e-16,2.98808941613361e-14,UP
BCIN_04g04930,BcPG3,2.75936644757294,5.09930526407432,64.3855415166317,1.0230615580409501e-15,3.07884294757289e-14,UP
BCIN_08g04700,Uncharacterized,1.49156753282908,2.7615920795183,64.339407886754,1.04729903771509e-15,3.1408023754751997e-14,UP
BCIN_06g02290,Uncharacterized,1.82267882246001,6.30944327245973,64.2935427351216,1.07196490777188e-15,3.2036117920807503e-14,UP
BCIN_02g00160,Uncharacterized,1.6431227093312,12.224339869369,63.4121696677145,1.6767889056997101e-15,4.9256389458557804e-14,UP
BCIN_07g05440,Uncharacterized,1.52917771610272,4.24987390784701,63.3063427498211,1.7693366428961002e-15,5.16226457132433e-14,UP
BCIN_14g02500,Uncharacterized,1.89348904462069,4.95919601287319,63.2883179736921,1.7856014200799903e-15,5.19211872386098e-14,UP
BCIN_15g04670,Bcser8,2.39564556760932,6.40563990328129,63.1253146440069,1.9396518448157303e-15,5.62107186139024e-14,UP
BCIN_06g04700,Bcgit1,1.40611242378451,3.76519290936805,62.6890577442098,2.42056757133484e-15,6.944608362159661e-14,UP
BCIN_03g00530,Uncharacterized,2.16374099215019,6.60694689570819,62.6101622124857,2.5195008525495403e-15,7.20443316873551e-14,UP
BCIN_15g00260,Uncharacterized,1.87864291693542,3.78428582388105,62.0132903958928,3.4114706964782505e-15,9.690603394253571e-14,UP
BCIN_15g00950,Bcavo2,1.11033772583943,5.89977885199485,61.6123589108591,4.18185538914285e-15,1.17624932465204e-13,UP
BCIN_07g04920,Uncharacterized,1.69168355214408,5.81679355683529,61.3665071521892,4.738022013258111e-15,1.31904832273373e-13,UP
BCIN_07g03040,Uncharacterized,1.09659991374894,5.8271345306474,60.9573131431257,5.832586489680021e-15,1.5987602521234399e-13,UP
BCIN_03g02960,Uncharacterized,1.63276102317798,3.65331212824145,60.6521593589297,6.810532274146441e-15,1.83756273616233e-13,UP
BCIN_05g08230,Uncharacterized,1.94892435808687,3.63744768786818,60.5341353949727,7.23135470358994e-15,1.94500843543121e-13,UP
BCIN_08g06330,Uncharacterized,1.77129953789628,2.42825706198795,60.4087939608621,7.70678981240063e-15,2.06001055637678e-13,UP
BCIN_06g00690,Uncharacterized,1.00753501116919,4.11311643006695,60.0360737548583,9.31346525390076e-15,2.46649216739458e-13,UP
BCIN_03g03610,Uncharacterized,1.88801407123145,5.14778302125365,59.9553899504656,9.70319097667775e-15,2.56182100417992e-13,UP
BCIN_04g01830,Uncharacterized,1.28666800354386,4.08917308490803,59.3614797650839,1.31212510128544e-14,3.44312827645238e-13,UP
BCIN_12g05650,Uncharacterized,0.899050875692583,4.77097537725677,59.3202943899606,1.3398758119184101e-14,3.50526173652941e-13,UP
BCIN_17g00030,Uncharacterized,1.88437440848629,6.2626281488687,59.2739100513549,1.3718332992246101e-14,3.57377667657768e-13,UP
BCIN_16g04030,Uncharacterized,1.86556494943045,4.98870698395222,58.7100365489409,1.82707121871002e-14,4.7366271022401e-13,UP
BCIN_16g04610,Uncharacterized,2.39505045276926,2.0457734908318,58.5096187746963,2.02299482450993e-14,5.197587001360279e-13,UP
BCIN_01g05680,Uncharacterized,2.29618198170043,5.88533676849648,58.4347961616252,2.10141284640771e-14,5.36148867083526e-13,UP
BCIN_05g05110,Uncharacterized,1.3528855755684,8.48894097268391,58.4309958328572,2.10547597390766e-14,5.36148867083526e-13,UP
BCIN_06g04730,Uncharacterized,1.02853011075912,4.1455978916734,58.4401149075032,2.0957394705965e-14,5.36148867083526e-13,UP
BCIN_11g03760,Uncharacterized,4.15182651091542,5.20559832577889,58.4156254126811,2.12198962564625e-14,5.37175432586391e-13,UP
BCIN_14g05420,Bcprm1,1.39697728612938,5.76321427539926,58.2894424167822,2.2625503084606202e-14,5.67748411222173e-13,UP
BCIN_05g07670,Uncharacterized,2.48731841751572,8.9764422739518,57.969789133546,2.66174364144514e-14,6.64047174548356e-13,UP
BCIN_13g02070,Uncharacterized,3.34869460294657,4.82639963533861,57.7556013403023,2.96793695775358e-14,7.34353477853088e-13,UP
BCIN_16g02960,Uncharacterized,2.18135403739016,3.03158882373822,57.7335119235465,3.0014543268961904e-14,7.40215398039987e-13,UP
BCIN_02g06250,Uncharacterized,1.44691388472225,6.02742199401582,57.3435139775527,3.65968197281027e-14,8.96237714899234e-13,UP
BCIN_09g05260,Bcatg5,1.03592360766368,4.85280877831036,57.1138593918091,4.11296974728819e-14,1.00000933940422e-12,UP
BCIN_11g05080,Uncharacterized,0.953020130374072,5.89592605168261,56.8196665304803,4.77665412638064e-14,1.14839838172509e-12,UP
BCIN_05g07650,Uncharacterized,2.18927444549916,4.24487538938147,56.7317427915823,4.99506968074991e-14,1.19756447749901e-12,UP
BCIN_01g06100,Uncharacterized,1.63931075957518,5.00264733706091,56.4154582042991,5.86673306107236e-14,1.39875267192936e-12,UP
BCIN_14g04180,Uncharacterized,1.98458697154473,5.20291317564626,56.3862689779607,5.95447391396417e-14,1.41575019274833e-12,UP
BCIN_08g00940,Uncharacterized,4.49052857606267,5.51421217811716,56.2005727101165,6.54424717250535e-14,1.55168968081966e-12,UP
BCIN_12g00360,Uncharacterized,1.55063618394614,7.43881558228729,56.148974671952,6.71826268137058e-14,1.58857381589441e-12,UP
BCIN_01g01570,Uncharacterized,1.62216979914803,8.2870390793857,56.0178441904139,7.1816237391944e-14,1.68885889407777e-12,UP
BCIN_02g08290,Uncharacterized,1.16486608888007,3.77459839000562,55.9563650804646,7.40974515508237e-14,1.7330346888530999e-12,UP
BCIN_07g03280,Uncharacterized,1.99680484741618,4.30657736837402,55.7636606270446,8.172838715002831e-14,1.90117899513593e-12,UP
BCIN_05g01820,Uncharacterized,0.952000769302841,6.38055234303347,55.73255312888,8.30319051424985e-14,1.92629543817112e-12,UP
BCIN_02g04470,Uncharacterized,2.46350581418622,5.18641457629166,55.7172084253401,8.36825454813109e-14,1.93617115311194e-12,UP
BCIN_03g02100,Uncharacterized,1.37980239615241,4.42429829533549,55.6649278457223,8.59378683078221e-14,1.98302207111374e-12,UP
BCIN_11g01020,Uncharacterized,1.27623043321647,4.90974776655394,55.6033616332482,8.86718685079338e-14,2.0351967259940996e-12,UP
BCIN_09g01020,Uncharacterized,2.29275827677255,4.24059049373791,55.1205782971455,1.13357858238565e-13,2.56755548910351e-12,UP
BCIN_04g00080,Uncharacterized,1.24128354262762,5.13112994514541,54.9642213618826,1.22744019178035e-13,2.76559626456897e-12,UP
BCIN_07g03720,Uncharacterized,1.89267716676819,4.08405650250379,54.9660443566536,1.22630223723622e-13,2.76559626456897e-12,UP
BCIN_05g01060,Uncharacterized,1.87715139331745,7.03607354058843,54.8982697810103,1.2693270269437998e-13,2.84507753148574e-12,UP
BCIN_01g06210,Uncharacterized,1.60257459883436,6.58956796809089,54.8055505378253,1.33064438879064e-13,2.97476785826521e-12,UP
BCIN_03g00920,Uncharacterized,1.25645875592909,5.11300361943422,54.6361626822205,1.45041975945855e-13,3.2174646571287897e-12,UP
BCIN_01g09110,Uncharacterized,0.908559074245123,6.36280994893088,54.5271898590053,1.53311874228227e-13,3.3921730115227497e-12,UP
BCIN_16g01710,Uncharacterized,1.81463886536153,6.80767938674081,54.3778184459368,1.65419593088997e-13,3.65068317363332e-12,UP
BCIN_14g03730,Uncharacterized,2.44968465028855,4.64306059954026,54.3583052779295,1.6707038785185399e-13,3.67768498271332e-12,UP
BCIN_06g07020,Uncharacterized,1.77108901355139,3.74668259299263,54.3469474094099,1.68038831583035e-13,3.68956689651833e-12,UP
BCIN_07g00310,Uncharacterized,1.56164830716944,3.01153680282019,54.2803374494438,1.73832558295016e-13,3.80706572327025e-12,UP
