index,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
BCIN_01g00010,34.948043538422674,1.5161667049498808,0.3803828055018312,3.985897056912531,6.722565546192642e-05,0.0004115379256104,UP
BCIN_01g00030,30.63099522534634,1.3584700120637485,0.538696556365586,2.5217722222486674,0.0116765289577049,0.0356267396109114,UP
BCIN_01g00090,116.21938946650693,1.1971977089995782,0.2498656174311692,4.791366340466477,1.6564935484738514e-06,1.4244765367983608e-05,UP
BCIN_01g00180,387.34538474141095,0.7416450159411154,0.1929510481207682,3.8436951919375897,0.0001211955203093,0.0006925458303391,UP
BCIN_01g00210,1653.2374480260385,0.6131299949368225,0.2049394610975679,2.9917615263217776,0.0027737284365168,0.0105627739955346,UP
BCIN_01g00330,1849.741944300954,0.3803486482036957,0.1520592531089511,2.5013186664225833,0.0123731788177172,0.0373897094775547,UP
BCIN_01g00400,10038.591998528193,1.2472197649998014,0.1979186820356852,6.3016778010623815,2.9444075475444267e-10,4.661610749935405e-09,UP
BCIN_01g00520,2586.2658254527887,1.084654300246658,0.1534044475137108,7.0705531542670235,1.5431730922187919e-12,3.423510053325724e-11,UP
BCIN_01g00540,799.052935830871,0.5209824844187754,0.1881367437239647,2.7691692441704197,0.0056199433685178,0.0191687990864175,UP
BCIN_01g00630,1688.8680535184003,1.0931979451083689,0.1793768867024674,6.094419215345492,1.0983548143382171e-09,1.584511863307592e-08,UP
BCIN_01g00640,105.30505682698592,1.340847012540472,0.2908602686550181,4.609935274902797,4.02794355125589e-06,3.219915511072081e-05,UP
BCIN_01g00650,103.4510181509055,0.9480030864963888,0.2598157456021623,3.648751480782076,0.0002635178679387,0.0013627564571172,UP
BCIN_01g00760,205.16890433966665,0.887596934856296,0.2264450794758483,3.919700692595368,8.865900618453782e-05,0.0005242100253688,UP
BCIN_01g00800,132.71124531731746,0.5702373084407226,0.2064411222859228,2.762227322378817,0.0057408492533335,0.019511866145865,UP
BCIN_01g00920,540.6215174264004,1.1031361199715632,0.1710242324916606,6.450174363597002,1.117215388955732e-10,1.912122286446115e-09,UP
BCIN_01g00940,5041.0945287517925,0.5964670158635931,0.1426781930359319,4.180505816424094,2.908613710839986e-05,0.0001926910965274,UP
BCIN_01g00950,340.3024591207157,0.646111157928407,0.1750686251484174,3.6906165075589943,0.0002237111942737,0.0011800150906748,UP
BCIN_01g01040,639.320733344184,0.9470775764721618,0.2619076502495418,3.61607450400857,0.0002991043220136,0.0015286990176235,UP
BCIN_01g01050,83.75308739802514,0.7351591001948057,0.262777259736532,2.797651139721516,0.0051475677525561,0.0177874068936493,UP
BCIN_01g01100,508.9568021757209,1.158620788490522,0.167695318191582,6.909082501437912,4.877982262739099e-12,1.0002231591169879e-10,UP
