Gene_ID	Gene_Name	logFC	logCPM	LR	PValue	FDR
BCIN_08g02060	Uncharacterized	2.93071790635688	8.42730180657233	99.6144072193277	1.85152634259919e-23	1.82216437261011e-21
BCIN_14g05420	Bcprm1	1.86971581760872	5.76321427539926	99.602146835372	1.86302387347148e-23	1.82216437261011e-21
BCIN_14g01390	Uncharacterized	-1.54578794957941	5.95245183772842	97.9795399407622	4.22727866385193e-23	4.08811095053635e-21
BCIN_13g02160	Uncharacterized	1.56342530739864	4.62694311207578	97.8598633829742	4.49064314233229e-23	4.29455172511712e-21
BCIN_09g06680	Uncharacterized	-2.58837714107244	4.0074813388679	97.147623486747	6.43464661858902e-23	6.08604433474678e-21
BCIN_04g05890	Uncharacterized	2.2640215673451	4.93441292136723	94.4449202226527	2.52007998442823e-22	2.35764439412758e-20
BCIN_09g03850	Uncharacterized	2.07625047416564	3.86659794475012	94.0649507853885	3.05338357997005e-22	2.82585725514002e-20
BCIN_02g03480	Uncharacterized	1.8310846928415	5.077448709629	93.2703454506665	4.56176029376005e-22	4.17692243068008e-20
BCIN_09g01060	Uncharacterized	3.43122667385583	6.60984502780037	92.9085260265434	5.47680563056908e-22	4.96198590129559e-20
BCIN_08g03310	Uncharacterized	1.85103120641553	5.38589429397749	91.9399763293305	8.93457792903131e-22	8.01040752449714e-20
BCIN_04g06540	Uncharacterized	-2.37479699752476	5.34774656309334	91.5411366794228	1.09296303239496e-21	9.69807507198295e-20
BCIN_12g03520	Uncharacterized	2.42454861149387	1.92491153114101	90.447506674971	1.89950139643435e-21	1.66826617541944e-19
BCIN_04g05140	Uncharacterized	1.82729886090668	5.9743554140828	89.3127526653253	3.37079247827129e-21	2.93054655156374e-19
BCIN_13g05050	Uncharacterized	-2.65855297114282	6.76424078054583	88.7507031345521	4.47838227249783e-21	3.85454362193888e-19
BCIN_11g02520	Uncharacterized	1.61327289206758	8.04797810344642	88.0248853823899	6.46361398547555e-21	5.5081510468305e-19
BCIN_15g02550	Uncharacterized	-4.16841747939462	5.26986561844799	88.0050620680206	6.52871700984693e-21	5.50908502977966e-19
BCIN_08g06340	Uncharacterized	2.53873759598589	2.89807075694098	87.9280440255583	6.78794203153861e-21	5.67221524907309e-19
BCIN_14g01100	Uncharacterized	-2.03974876083209	5.03758021310686	87.8061829472341	7.21929160445284e-21	5.974657965339e-19
BCIN_08g02820	Bctda3	1.52019547630635	4.55751989780694	87.5212512042549	8.33791114330196e-21	6.83470487718095e-19
BCIN_01g08690	BcnoxD	1.6033830566235	7.50600259058884	86.9044809062861	1.13891038324781e-20	9.2477374232207e-19
BCIN_06g06430	Uncharacterized	1.76275662017959	3.21115021133211	86.4901994167872	1.40431523543474e-20	1.12962067583054e-18
BCIN_06g00590	Uncharacterized	-1.14735197778909	4.48497496758667	86.0844671072419	1.72411769651295e-20	1.37402601980435e-18
BCIN_13g05730	Uncharacterized	-2.05993972552148	7.09631417956261	85.8427421556295	1.94829169088526e-20	1.53843546637151e-18
BCIN_07g04370	Uncharacterized	1.54063348945642	6.29638489713739	85.7539407116465	2.03777747468736e-20	1.59446824769401e-18
BCIN_04g02660	Uncharacterized	2.05257350787215	5.00959402262391	85.6795385119674	2.11591059105577e-20	1.64068850965919e-18
BCIN_14g01260	Uncharacterized	-2.68103087409453	6.93245370493554	85.4672818408917	2.35567279276164e-20	1.81029247565174e-18
BCIN_12g05860	Uncharacterized	1.94013332378393	3.38176826561976	85.3742322009107	2.46917425311115e-20	1.88072414128564e-18
BCIN_08g06490	Uncharacterized	-1.67957120457796	4.33251017678138	85.2937853910153	2.57170242747495e-20	1.94163533274359e-18
BCIN_05g07230	Uncharacterized	-2.48275868264697	8.57821795120593	85.0141167708191	2.96242464015175e-20	2.21718164154661e-18
BCIN_01g02900	Uncharacterized	1.3569621660965	5.26578070616338	84.9797551480329	3.01435692530627e-20	2.23660086690613e-18
BCIN_01g02330	Uncharacterized	-2.0657217673364	3.4399519740306	84.809934495886	3.28469808428468e-20	2.41635866764429e-18
BCIN_08g02160	Uncharacterized	1.64877964218272	4.52436849207935	84.3587740954213	4.12663475993095e-20	3.00999537107845e-18
BCIN_03g02910	Uncharacterized	-2.71434943156027	3.53563475341455	84.0942249814888	4.71746705486399e-20	3.41203688581633e-18
BCIN_03g02760	Bcap4	-2.5758202954232	7.54094972827965	83.5940073517074	6.0756963580433e-20	4.35779321280656e-18
BCIN_03g00890	Uncharacterized	1.92933702707462	4.25545738648825	83.4064823424391	6.68025794900984e-20	4.75181654273783e-18
BCIN_09g04220	Uncharacterized	2.51943228986447	3.79525724516188	82.7238546232383	9.43556458356815e-20	6.65671347301402e-18
BCIN_02g01150	Uncharacterized	-2.37108162045487	7.44033327725255	82.5668553709785	1.02155776179552e-19	7.14841272827154e-18
BCIN_04g06340	Uncharacterized	-1.81620769427882	4.283704576823	82.1712103198648	1.24794451588032e-19	8.66214390982412e-18
BCIN_06g04080	Uncharacterized	-1.91674090534827	4.0316352493733	82.0075203621804	1.35569858348605e-19	9.33479816645157e-18
BCIN_07g06590	Uncharacterized	2.1296030721786	2.92841233057296	81.8891633478024	1.4393633480118e-19	9.83222248915679e-18
BCIN_01g06380	Uncharacterized	1.88646761785484	6.32788534155945	81.5867578376361	1.67734264434698e-19	1.13676284566098e-17
BCIN_02g09120	Uncharacterized	2.22876059004393	4.48650332530918	81.5284096828253	1.72760195307204e-19	1.16167734453836e-17
BCIN_16g04410	Uncharacterized	-2.2811610854379	4.58719115244655	81.1962167868388	2.04382864574562e-19	1.36366148480097e-17
BCIN_04g02310	Uncharacterized	-1.5071311908582	3.14982934342154	81.0350050331842	2.2175463005312e-19	1.46818623143631e-17
BCIN_03g08840	Uncharacterized	-3.17747780915255	5.53239371456551	80.6592602075692	2.68194776005911e-19	1.76210109700983e-17
BCIN_08g04630	Uncharacterized	-2.30774265989888	6.86017746036822	80.2224053578396	3.34552106508494e-19	2.1814318035747e-17
BCIN_09g04230	Uncharacterized	2.44469125082191	2.93413347318446	79.9712771916508	3.79892180452771e-19	2.45844511064436e-17
BCIN_07g04950	Uncharacterized	-1.62368101954778	6.54411120212759	79.4934580568072	4.83824678595777e-19	3.10767090199541e-17
BCIN_15g00080	Uncharacterized	1.25194668915376	4.71204750789094	79.2622158636923	5.43900167652507e-19	3.46766573554454e-17
BCIN_15g01040	Uncharacterized	1.70144036083306	6.33904056501427	79.0558666495782	6.03781683529895e-19	3.8211389339278e-17
BCIN_15g05090	Uncharacterized	-2.0147655046052	4.72585030845684	78.9371820482293	6.4116591938575e-19	4.02811318843296e-17
BCIN_03g00530	Uncharacterized	2.43938978903033	6.60694689570819	77.8788939302883	1.09555780995595e-18	6.83294642774702e-17
BCIN_09g06850	Uncharacterized	-2.17197558848607	4.98480051967303	77.1921769917081	1.55106696149829e-18	9.60434053065885e-17
BCIN_11g04250	Uncharacterized	-1.97008710233095	3.75888041951432	76.9740944222369	1.7321517279772e-18	1.0649021373357e-16
BCIN_12g02920	Uncharacterized	-3.16596350154254	4.17378881569812	76.80514147858	1.88685736309144e-18	1.15178590951263e-16
BCIN_10g02340	Uncharacterized	2.54564122152451	7.70460883644762	76.3192898825776	2.41315124551882e-18	1.46267554719581e-16
BCIN_01g08080	Uncharacterized	-1.88060332333565	8.64729560266678	76.2815603578388	2.45969996466566e-18	1.48046416754387e-16
BCIN_06g05370	Uncharacterized	1.35478847199192	4.20170309165809	76.1572230986406	2.61955260091333e-18	1.5657284191709e-16
BCIN_01g07340	Uncharacterized	-1.49994720280334	7.42253181645802	76.039219599137	2.7808634485577e-18	1.65068218632663e-16
BCIN_14g04300	Uncharacterized	-1.44164661755456	3.24227269729951	75.7574356385065	3.20741015616679e-18	1.89083419274846e-16
BCIN_14g04540	Uncharacterized	-2.336012568483	2.94038120804997	75.7137863401426	3.27910157068497e-18	1.91994742985616e-16
BCIN_12g06690	Uncharacterized	1.48769763903216	6.06564102545975	75.4157516613614	3.81335668435958e-18	2.21767303934344e-16
BCIN_13g03970	Uncharacterized	1.2949650043165	3.90680865122777	74.8429079149144	5.09698286341473e-18	2.94427728224232e-16
BCIN_02g05500	Uncharacterized	3.19033042494827	8.62164555673008	74.6832855283808	5.52620138203738e-18	3.17093435301305e-16
BCIN_14g04420	Uncharacterized	-1.9031851730537	7.67113142560785	74.617789237072	5.71261258713927e-18	3.25618917466938e-16
BCIN_08g04460	Uncharacterized	-1.40426993491139	5.22114820334324	74.5343069923929	5.95936067852691e-18	3.37448798421586e-16
BCIN_01g05790	BcniiA	3.49554967718296	2.73243335982543	74.2190637010667	6.99118867569057e-18	3.93288633540318e-16
BCIN_16g04150	Uncharacterized	2.19832597492828	3.85722602442684	74.1582585444492	7.20988214982336e-18	4.02957504308634e-16
BCIN_10g04000	Uncharacterized	-2.31504882806434	3.24119651510301	74.0275095203129	7.70359495868092e-18	4.27773172963656e-16
BCIN_03g01100	Uncharacterized	1.35260979997252	5.36003024269596	73.852268872325	8.41875844641486e-18	4.64488807360851e-16
BCIN_11g06430	Uncharacterized	-1.62063699398949	3.76611771848007	73.7191922152191	9.0058965650047e-18	4.93718163917169e-16
BCIN_03g08070	Uncharacterized	1.47724345530805	3.22352113771668	73.6913715634038	9.13372664290154e-18	4.97556868452238e-16
BCIN_04g00870	Uncharacterized	-2.38673588286715	4.96361098207728	73.6005093377634	9.56400018061295e-18	5.14483434715848e-16
BCIN_10g04960	Bcpth1	-1.56492626988466	3.82188923836374	73.6081517358345	9.52704196363312e-18	5.14483434715848e-16
BCIN_05g02970	Uncharacterized	-1.71832820847926	4.66926053255386	73.0251220644206	1.28010027883432e-17	6.84336838504784e-16
BCIN_16g04030	Uncharacterized	2.13302069037732	4.98870698395222	72.6331711933277	1.56132601898622e-17	8.29526731198418e-16
BCIN_12g03690	Uncharacterized	2.09600670446945	7.2861941720153	72.5052931234457	1.66584553502347e-17	8.79627761959941e-16
BCIN_13g01300	Uncharacterized	1.56231521643319	6.84458945465956	72.1435667437188	2.00096974026106e-17	1.05014308258701e-15
BCIN_02g01130	Uncharacterized	-1.69934197862976	6.45768948673366	71.8304555726072	2.34504757782295e-17	1.22326209104983e-15
BCIN_01g09030	Uncharacterized	1.36584702266312	4.51047044022931	71.7697912712396	2.41826241347117e-17	1.25385449353894e-15
BCIN_14g00660	Uncharacterized	2.79627721956796	3.89163242785299	71.1987453039492	3.22993441405145e-17	1.66467338333778e-15
BCIN_02g07640	Bclcc7	-2.04058378196483	9.54130695891132	71.0805169212053	3.42939929403887e-17	1.75695474546384e-15
BCIN_14g04690	Bcate1	1.06444584001993	4.72274262375985	71.0114103394503	3.55164877268499e-17	1.808818993284e-15
BCIN_10g01340	Uncharacterized	-4.3675221019148	5.72274983473776	70.9441252669172	3.67486339352287e-17	1.86056171929714e-15
BCIN_13g04780	Uncharacterized	-1.38416051635371	5.66405566412103	70.7716951232737	4.01049879400522e-17	2.01861772631596e-15
BCIN_13g01670	Uncharacterized	1.16105124386267	5.33616902083079	70.6411394459226	4.28487870736676e-17	2.14418319966894e-15
BCIN_13g03710	Uncharacterized	-1.0881618969012	4.45939002989079	70.4442154671817	4.73467452840392e-17	2.3555689980331e-15
BCIN_02g09140	Uncharacterized	-1.14562117086822	8.14655781774697	70.1845200588306	5.40086015360215e-17	2.67156341046286e-15
BCIN_05g00020	Uncharacterized	1.28435265596168	3.75892599487887	69.7561571557004	6.7108048702217e-17	3.30056557245704e-15
BCIN_13g05160	Uncharacterized	-1.66367776820611	3.54452188449942	69.2884877320539	8.5064662782921e-17	4.15995200325342e-15
BCIN_07g03820	Uncharacterized	1.59262719365691	3.8946720885008	68.9670231283974	1.00123687405793e-16	4.86872642656305e-15
BCIN_09g03130	Uncharacterized	1.42390627871839	4.48554886148752	68.7740718789336	1.10414861602326e-16	5.33899277422036e-15
BCIN_06g07190	Uncharacterized	-2.06988318803562	5.14175171593587	68.7478096453706	1.11895078853622e-16	5.38034046755938e-15
BCIN_14g01290	Bcpks11	-3.97832973369485	9.15075428648105	68.5764301168532	1.22054227925508e-16	5.83622633197139e-15
BCIN_09g03110	Uncharacterized	-2.54878167731821	4.52983276083576	68.2550062559196	1.436618525998e-16	6.83147826147224e-15
BCIN_13g01150	Uncharacterized	-1.44901906142638	3.60955597198638	68.0621442362048	1.58423107000268e-16	7.4920202305017e-15
BCIN_11g06260	Uncharacterized	-1.21243741337493	6.91661483775324	67.9311699265467	1.6930353195669e-16	7.96281693743842e-15
BCIN_10g03150	Bcebp2	-1.04722001589105	5.45685557729098	67.1881421451321	2.46794063880938e-16	1.15443288468654e-14
BCIN_13g02550	Uncharacterized	1.18664859778327	4.87345627924763	67.0198161482061	2.68791662424172e-16	1.24381174112088e-14
BCIN_15g02380	Bcacp1	3.20453267843188	5.36833120120598	67.0284725646167	2.67613988954469e-16	1.24381174112088e-14
BCIN_01g10430	Uncharacterized	-1.51009639369602	4.72657616515058	66.6179618041242	3.29569377892706e-16	1.51690033985161e-14
BCIN_06g04410	Uncharacterized	-3.33593591683145	4.41425951679635	66.3653084612117	3.74637982464044e-16	1.71516442290853e-14
BCIN_04g03720	Uncharacterized	1.86157667818942	3.7774413338409	66.2332746309297	4.00592556321516e-16	1.82274443233695e-14
BCIN_10g03450	Uncharacterized	1.69746274843204	7.46796330972199	66.224539230377	4.02371839367981e-16	1.82274443233695e-14
BCIN_14g05560	Uncharacterized	2.17828031131125	6.78402985535722	65.9332439339196	4.66457202218315e-16	2.10198803114818e-14
BCIN_01g04120	Uncharacterized	-2.20028591251352	4.61256485494185	65.8965438837463	4.7522426017285e-16	2.1303412538061e-14
BCIN_09g03060	Uncharacterized	-1.90409490763702	3.1795694451452	65.5933677266364	5.54249678349821e-16	2.46622457542613e-14
BCIN_10g06000	Uncharacterized	-1.26770467978344	4.87597418434345	65.5875723199006	5.55881918941176e-16	2.46622457542613e-14
BCIN_01g08230	Bccrz1	-1.25488653804408	6.76684021232568	65.46263000442	5.92264512824696e-16	2.61416444199085e-14
BCIN_16g02260	Uncharacterized	1.28311950554914	5.8720112799726	65.4105438195206	6.08126611464236e-16	2.67048252289422e-14
BCIN_11g06270	Uncharacterized	-1.19485280012574	5.71046285792592	65.135566944902	6.99186708474094e-16	3.05477157352108e-14
BCIN_05g04280	Uncharacterized	-1.81075257473424	5.5633653283543	63.9555651160221	1.27257325105735e-15	5.53183735952049e-14
BCIN_08g03670	Uncharacterized	-1.13555192613149	5.30193681009943	63.8921917012035	1.31417489952201e-15	5.6839715377819e-14
BCIN_14g04250	Uncharacterized	-1.48155556816142	5.5765902172863	63.7344203808011	1.42375088234785e-15	6.12711192218396e-14
BCIN_04g01570	Uncharacterized	-1.65592107254021	6.42635973248389	63.6893947379091	1.45666666666785e-15	6.17747220737536e-14
BCIN_06g04420	Uncharacterized	-2.29411358862695	5.01181623556713	63.6889644826641	1.45698484733031e-15	6.17747220737536e-14
BCIN_12g05650	Uncharacterized	0.94567793485392	4.77097537725677	63.7081189568144	1.44288693905364e-15	6.17747220737536e-14
BCIN_08g03390	Uncharacterized	-1.6122857429551	8.03241070270718	63.618381140677	1.5101349839047e-15	6.3714371600332e-14
BCIN_15g03050	Uncharacterized	1.42454112903378	5.59041526262452	63.4770967471297	1.62242243765878e-15	6.81179996142885e-14
BCIN_16g04260	Uncharacterized	-1.25702117340822	5.17976199057377	63.3794539037377	1.70487014236686e-15	7.1232122890056e-14
BCIN_11g01450	Bhp2	2.23223916790493	5.9440311858142	63.3421433141201	1.737470003904e-15	7.22434991478343e-14
BCIN_01g01460	Uncharacterized	1.27567726116255	2.84669101473918	62.9945026105607	2.07284314045412e-15	8.56007369992396e-14
BCIN_02g07680	Uncharacterized	-1.40466380586731	5.16722374017405	62.9890350933389	2.07860509269677e-15	8.56007369992396e-14
BCIN_03g01150	Uncharacterized	1.02537173744593	5.67608395514379	62.9270787873101	2.14502824673883e-15	8.79155148556244e-14
BCIN_16g04790	Uncharacterized	-2.20762703936658	7.02140213601979	62.7898611344233	2.29979681940977e-15	9.38120911121323e-14
BCIN_16g02950	Uncharacterized	4.72206190709443	3.5056488945095	62.7110497419596	2.39368942133557e-15	9.7181532308657e-14
BCIN_12g02870	Uncharacterized	-2.13173437478387	4.82128578077924	62.6674280423974	2.44729744248251e-15	9.88914980631314e-14
BCIN_14g01150	Uncharacterized	1.44872600314941	5.60494203995382	62.1582157978735	3.16941976242263e-15	1.27472878014821e-13
BCIN_02g08850	Uncharacterized	-2.32989979791899	4.27714039525375	61.8241273734322	3.75544483094777e-15	1.50340063534732e-13
BCIN_14g01250	Uncharacterized	-2.14508412131492	5.76428219015286	61.7499812792055	3.89955244266993e-15	1.55386332750278e-13
BCIN_16g03620	Uncharacterized	1.29459049866166	7.16098380152802	61.7344927865264	3.9303469130795e-15	1.55891686086983e-13
BCIN_03g02870	Uncharacterized	-4.53810909742225	6.29338574876982	61.5225071626932	4.37710968374938e-15	1.72815518568949e-13
