Gene_ID,Gene_Name,logFC,logCPM,LR,PValue,FDR,Regulation
BCIN_13g04780,Uncharacterized,-1.38416051635371,5.66405566412103,70.7716951232737,4.0104987940052204e-17,2.01861772631596e-15,DOWN
BCIN_13g03710,Uncharacterized,-1.0881618969012,4.45939002989079,70.4442154671817,4.73467452840392e-17,2.3555689980331003e-15,DOWN
BCIN_02g09140,Uncharacterized,-1.14562117086822,8.14655781774697,70.1845200588306,5.40086015360215e-17,2.6715634104628603e-15,DOWN
BCIN_13g05160,Uncharacterized,-1.66367776820611,3.54452188449942,69.2884877320539,8.5064662782921e-17,4.159952003253421e-15,DOWN
BCIN_06g07190,Uncharacterized,-2.06988318803562,5.14175171593587,68.7478096453706,1.11895078853622e-16,5.3803404675593804e-15,DOWN
BCIN_14g01290,Bcpks11,-3.97832973369485,9.15075428648105,68.5764301168532,1.22054227925508e-16,5.836226331971391e-15,DOWN
BCIN_09g03110,Uncharacterized,-2.54878167731821,4.52983276083576,68.2550062559196,1.4366185259980001e-16,6.831478261472241e-15,DOWN
BCIN_13g01150,Uncharacterized,-1.44901906142638,3.60955597198638,68.0621442362048,1.58423107000268e-16,7.4920202305017e-15,DOWN
BCIN_11g06260,Uncharacterized,-1.21243741337493,6.91661483775324,67.9311699265467,1.6930353195669001e-16,7.962816937438421e-15,DOWN
BCIN_10g03150,Bcebp2,-1.04722001589105,5.45685557729098,67.1881421451321,2.46794063880938e-16,1.15443288468654e-14,DOWN
BCIN_01g10430,Uncharacterized,-1.51009639369602,4.72657616515058,66.6179618041242,3.29569377892706e-16,1.5169003398516102e-14,DOWN
BCIN_06g04410,Uncharacterized,-3.33593591683145,4.41425951679635,66.3653084612117,3.74637982464044e-16,1.71516442290853e-14,DOWN
BCIN_01g04120,Uncharacterized,-2.20028591251352,4.61256485494185,65.8965438837463,4.752242601728501e-16,2.1303412538061e-14,DOWN
BCIN_09g03060,Uncharacterized,-1.90409490763702,3.1795694451452,65.5933677266364,5.54249678349821e-16,2.46622457542613e-14,DOWN
BCIN_10g06000,Uncharacterized,-1.26770467978344,4.87597418434345,65.5875723199006,5.55881918941176e-16,2.46622457542613e-14,DOWN
BCIN_01g08230,Bccrz1,-1.25488653804408,6.76684021232568,65.46263000442,5.92264512824696e-16,2.6141644419908502e-14,DOWN
BCIN_11g06270,Uncharacterized,-1.19485280012574,5.71046285792592,65.135566944902,6.99186708474094e-16,3.0547715735210804e-14,DOWN
BCIN_05g04280,Uncharacterized,-1.81075257473424,5.5633653283543,63.9555651160221,1.2725732510573502e-15,5.53183735952049e-14,DOWN
BCIN_08g03670,Uncharacterized,-1.13555192613149,5.30193681009943,63.8921917012035,1.3141748995220102e-15,5.6839715377819e-14,DOWN
BCIN_14g04250,Uncharacterized,-1.48155556816142,5.5765902172863,63.7344203808011,1.4237508823478502e-15,6.127111922183961e-14,DOWN
BCIN_04g01570,Uncharacterized,-1.65592107254021,6.42635973248389,63.6893947379091,1.45666666666785e-15,6.17747220737536e-14,DOWN
BCIN_06g04420,Uncharacterized,-2.29411358862695,5.01181623556713,63.6889644826641,1.45698484733031e-15,6.17747220737536e-14,DOWN
BCIN_08g03390,Uncharacterized,-1.6122857429551,8.03241070270718,63.618381140677,1.5101349839047e-15,6.3714371600332e-14,DOWN
BCIN_16g04260,Uncharacterized,-1.25702117340822,5.17976199057377,63.3794539037377,1.7048701423668602e-15,7.1232122890056e-14,DOWN
BCIN_02g07680,Uncharacterized,-1.40466380586731,5.16722374017405,62.9890350933389,2.07860509269677e-15,8.56007369992396e-14,DOWN
BCIN_16g04790,Uncharacterized,-2.20762703936658,7.02140213601979,62.7898611344233,2.29979681940977e-15,9.38120911121323e-14,DOWN
BCIN_12g02870,Uncharacterized,-2.13173437478387,4.82128578077924,62.6674280423974,2.4472974424825104e-15,9.88914980631314e-14,DOWN
BCIN_02g08850,Uncharacterized,-2.32989979791899,4.27714039525375,61.8241273734322,3.755444830947771e-15,1.50340063534732e-13,DOWN
BCIN_14g01250,Uncharacterized,-2.14508412131492,5.76428219015286,61.7499812792055,3.89955244266993e-15,1.55386332750278e-13,DOWN
BCIN_03g02870,Uncharacterized,-4.53810909742225,6.29338574876982,61.5225071626932,4.37710968374938e-15,1.72815518568949e-13,DOWN
BCIN_13g05470,Uncharacterized,-2.1129681890798,6.95660740479619,61.4907980214445,4.44817182508642e-15,1.74819246111958e-13,DOWN
BCIN_09g06580,Uncharacterized,-1.52992608693635,7.23895713662008,61.1555645889255,5.273849775577491e-15,2.06327386447252e-13,DOWN
BCIN_14g05220,Uncharacterized,-1.73447347834141,7.31663723683515,61.0768632631135,5.488942450943571e-15,2.13770713462766e-13,DOWN
BCIN_04g00880,Uncharacterized,-1.43495724776321,5.31056621749441,60.4178837465182,7.67128331549368e-15,2.93452157762018e-13,DOWN
BCIN_06g05260,Uncharacterized,-1.43658861431908,5.0995284171794,60.2616987424364,8.30477717086597e-15,3.14886418985213e-13,DOWN
BCIN_02g08080,Uncharacterized,-1.65753972772633,4.41558237610738,60.2066257859138,8.540422622467671e-15,3.22400953998154e-13,DOWN
BCIN_06g01780,Uncharacterized,-1.33284156420843,5.46238993483124,59.4479237162366,1.25573509355887e-14,4.61885126079538e-13,DOWN
BCIN_09g04280,Uncharacterized,-0.866477888210128,6.25722525308794,59.3043045468274,1.3508073406563801e-14,4.94740373660829e-13,DOWN
BCIN_05g03370,Uncharacterized,-1.20342542643958,5.73032584325948,58.8343955415303,1.71516632706436e-14,6.22887619284511e-13,DOWN
BCIN_06g04090,Uncharacterized,-1.34846789102081,3.00868668166686,58.3255203502495,2.22143657043261e-14,7.93357035755745e-13,DOWN
BCIN_11g04900,Uncharacterized,-2.29315255921618,3.59461763010206,57.9591615421367,2.67616275614416e-14,9.44005444349706e-13,DOWN
BCIN_15g00570,Uncharacterized,-1.42293009249365,6.51688236610075,57.9046401942542,2.75137338978716e-14,9.66574316975432e-13,DOWN
BCIN_14g05330,Uncharacterized,-5.07082821068773,3.91794701887989,57.8178438490314,2.8754939864707904e-14,1.00607222526643e-12,DOWN
BCIN_01g03780,Bcskt5,-1.05478748731158,6.1806567760536,56.9844658664542,4.39267986450647e-14,1.51231182375229e-12,DOWN
BCIN_02g03060,BcppoA80,-1.25149591902282,9.64286272841099,56.6005030249663,5.3398180810715405e-14,1.81659344758035e-12,DOWN
BCIN_01g10810,BccpcA,-1.57734819101432,11.2718577584118,56.2516982391817,6.37627364893241e-14,2.14377294126411e-12,DOWN
BCIN_14g01300,Bcnrps9,-3.5700947908975,6.70842897283999,56.1561456151999,6.69380426668849e-14,2.2417732810656697e-12,DOWN
BCIN_14g04470,Uncharacterized,-1.19879968125977,3.44170001787252,56.0076869924336,7.21882207005645e-14,2.39893442304926e-12,DOWN
BCIN_05g05960,Uncharacterized,-1.14105562496021,7.4577632201839,55.810290152175,7.981268907813351e-14,2.61196887792964e-12,DOWN
BCIN_01g06300,Bcyoh1,-2.16505124189081,5.62467148759339,55.7714945447551,8.14033575888124e-14,2.6533658673101397e-12,DOWN
BCIN_11g06060,Uncharacterized,-1.04113629098187,4.67924873686238,55.7644832118471,8.16941971461818e-14,2.6533658673101397e-12,DOWN
BCIN_13g03340,Uncharacterized,-1.8831702787575,5.90082118936028,55.7139119821816,8.38229843366871e-14,2.71227227889423e-12,DOWN
BCIN_08g01810,Uncharacterized,-1.80940684205226,8.56024507130228,55.5876440763481,8.938368227004481e-14,2.8813683644130197e-12,DOWN
BCIN_06g07160,Uncharacterized,-1.73264191930902,5.67007956803582,55.5181869684802,9.25983318018857e-14,2.96280238594361e-12,DOWN
BCIN_09g06700,Uncharacterized,-2.14318445430113,3.93812260638144,55.2583324436228,1.05685342871286e-13,3.36901387441912e-12,DOWN
BCIN_08g06710,Uncharacterized,-1.50685305857625,9.22781235261682,55.1466336178827,1.11865094562504e-13,3.5418377373578995e-12,DOWN
BCIN_11g05810,Bccch1,-1.46157523973685,6.07278321519703,55.1454968727054,1.11929808825531e-13,3.5418377373578995e-12,DOWN
BCIN_01g07120,Uncharacterized,-0.97676884671028,6.66285672286249,55.1092624731189,1.14012357804217e-13,3.58140278693758e-12,DOWN
BCIN_09g04540,Uncharacterized,-1.37398464488146,3.8809931515729,55.050450172139,1.17475411586376e-13,3.6634451721881895e-12,DOWN
BCIN_12g05985,Uncharacterized,-1.55968925209715,4.91564616716492,54.8580478016409,1.29557166341458e-13,3.99872899550866e-12,DOWN
BCIN_03g00760,Uncharacterized,-1.35240077514,6.43964490113822,54.3617005067302,1.66781974883462e-13,5.1267587779355694e-12,DOWN
BCIN_03g06610,Uncharacterized,-0.907093902982666,4.15009197505291,54.1345416903095,1.8722097965262399e-13,5.7345586187549194e-12,DOWN
BCIN_14g01220,Uncharacterized,-2.45602140813372,3.83355309474786,53.6003741120195,2.45712613818552e-13,7.36880999002187e-12,DOWN
BCIN_08g02730,Bctgl1,-1.06612663964129,6.73617507978011,53.4783896838384,2.61453117383636e-13,7.78659855128357e-12,DOWN
BCIN_13g05300,Uncharacterized,-2.27107761250284,3.23265724305892,53.2073839792101,3.00128493679731e-13,8.90760670724637e-12,DOWN
BCIN_13g03690,Uncharacterized,-1.46137769294767,5.46471347421313,52.9376244745229,3.44310565364548e-13,1.0079867469703e-11,DOWN
BCIN_03g07660,Uncharacterized,-0.946690985061118,6.10657316534678,52.6964885921428,3.89286476096928e-13,1.1357927795817798e-11,DOWN
BCIN_01g06250,Uncharacterized,-1.64614240595693,7.61224563966489,52.6796497890473,3.9263842677424297e-13,1.1417023443398299e-11,DOWN
BCIN_09g05000,Uncharacterized,-1.26055359889618,4.89583583786091,52.4453253657061,4.4239478676271e-13,1.2777489696867899e-11,DOWN
BCIN_07g00370,Uncharacterized,-2.2245230915618,3.96629803968915,51.8761071635321,5.91154040624928e-13,1.6903863214813097e-11,DOWN
BCIN_13g03430,Uncharacterized,-1.52009465107892,4.37422040413126,51.8632681961553,5.95032190164526e-13,1.6958417419689002e-11,DOWN
BCIN_16g03080,Uncharacterized,-1.28601009523667,8.8331545757684,51.8552532289991,5.974660948839799e-13,1.6971586398239e-11,DOWN
BCIN_02g04830,Bcyhi9,-1.29368672903444,5.81096274224532,51.6525193964062,6.62455790779255e-13,1.8755779576437697e-11,DOWN
BCIN_14g01550,Bcatg2,-0.867831142194564,6.39819997683395,51.462242007993,7.29874303903756e-13,2.0596813553113498e-11,DOWN
BCIN_08g05420,Uncharacterized,-1.68603977541491,6.34662388254113,51.182332450002,8.41727995075517e-13,2.35985434971172e-11,DOWN
BCIN_03g06630,Uncharacterized,-1.010476815981,9.10996308294277,50.9123308427042,9.6584912224482e-13,2.6903117783693096e-11,DOWN
BCIN_10g01780,Uncharacterized,-1.80722481361218,5.97247064957888,50.8479763090316,9.98041238862504e-13,2.7710132073837297e-11,DOWN
BCIN_06g02240,Uncharacterized,-1.24295352126181,7.04361262387134,50.6634022204103,1.09645161826971e-12,3.0150667982260096e-11,DOWN
BCIN_14g02820,Uncharacterized,-1.05776024758368,7.11571328645353,50.5052813794809,1.18844542237654e-12,3.23700941468194e-11,DOWN
BCIN_12g05200,Uncharacterized,-1.75569990918323,9.18288741476221,50.4414777435059,1.227717905005e-12,3.3334283938101e-11,DOWN
BCIN_03g02880,Uncharacterized,-4.93354786617398,7.29323913882318,49.8451939569968,1.66367395371253e-12,4.4747630373761795e-11,DOWN
BCIN_10g03760,Bcinp51,-0.899918860786932,5.57929545829658,49.7692559115757,1.72932611081696e-12,4.63685664666717e-11,DOWN
BCIN_04g06370,Uncharacterized,-1.03287640517712,4.74197661214858,49.7468528266531,1.7491854292250499e-12,4.67554005880124e-11,DOWN
BCIN_02g00190,Bcecm5,-0.987756221442901,6.72801338899912,49.6600366314372,1.8283238156484697e-12,4.8719452264044396e-11,DOWN
BCIN_02g07690,Uncharacterized,-1.18875957485107,4.75605133921168,49.5555035291114,1.9283814280367698e-12,5.12270955281249e-11,DOWN
BCIN_13g01010,Uncharacterized,-2.38859049187,4.91822759383232,49.4873906691228,1.9965083510348197e-12,5.287368423802069e-11,DOWN
BCIN_06g07430,Uncharacterized,-1.39287615423013,9.07917920969728,49.3952550364133,2.0925115719630197e-12,5.5246156748115595e-11,DOWN
BCIN_13g01110,Uncharacterized,-0.920983888673415,5.69691317031275,48.7085737528138,2.9696536746731397e-12,7.698737704190289e-11,DOWN
BCIN_02g07920,Uncharacterized,-1.1415285038677,4.74326111684166,48.592824553998,3.15019706863737e-12,8.1422661170456e-11,DOWN
BCIN_08g03440,Uncharacterized,-0.966976670402053,6.05922792891846,48.2109400595185,3.827469505865599e-12,9.746458590824029e-11,DOWN
BCIN_13g04430,Uncharacterized,-1.63210625745357,7.80189626200766,47.7008521943415,4.96475769437201e-12,1.25312813711026e-10,DOWN
BCIN_16g00570,Uncharacterized,-1.15084069077254,6.62584514409292,47.5025217818332,5.49332324991261e-12,1.38248635122801e-10,DOWN
BCIN_08g05050,Uncharacterized,-1.09635959286689,5.51579603227652,47.3629906863238,5.89859062634988e-12,1.47584795119167e-10,DOWN
BCIN_02g07320,Uncharacterized,-2.50059565774492,3.27947246921807,47.197417923757,6.4184941929783195e-12,1.58747067583231e-10,DOWN
BCIN_04g05610,Bcosh3,-1.1722765978891,6.3702280646278,47.0276973042769,6.9990586500119395e-12,1.7211685085900802e-10,DOWN
BCIN_07g00990,Uncharacterized,-1.31401024102932,5.94618111427141,47.0199402536587,7.02681456323398e-12,1.72307102409558e-10,DOWN
BCIN_09g02040,Uncharacterized,-1.40000616233704,3.63274744140071,47.002606749393,7.0892352458756996e-12,1.73343885685375e-10,DOWN
BCIN_12g02660,Uncharacterized,-1.55234419002294,4.15797571749445,46.6047186110215,8.68508665386093e-12,2.11165369575653e-10,DOWN
BCIN_14g00540,Bcino1,-1.2250494030697,10.2346901035456,46.2695866673125,1.03051204796747e-11,2.46378255468223e-10,DOWN
BCIN_10g00780,Uncharacterized,-0.80974739901803,6.40134418430973,45.8691574555719,1.2642075038124798e-11,2.98929505091045e-10,DOWN
BCIN_14g01790,CND13,-1.08074183848842,6.84562209848689,45.8413750204518,1.2822644734339199e-11,3.02368501995774e-10,DOWN
BCIN_10g05060,Uncharacterized,-1.12084923025255,4.62113317288788,45.8327019725036,1.2879541483155199e-11,3.0288036487846004e-10,DOWN
BCIN_14g04430,Uncharacterized,-1.48946299841652,5.769752912104,45.8134786696868,1.3006552091940599e-11,3.05033770722977e-10,DOWN
BCIN_06g01180,BccatA,-2.60984146066497,8.76807399766031,45.6900394403869,1.3852538066763898e-11,3.234318661732e-10,DOWN
BCIN_01g10400,Uncharacterized,-0.894055802974472,4.93398797868145,45.6352458210724,1.4245505778391299e-11,3.31381265498957e-10,DOWN
BCIN_08g05430,Uncharacterized,-0.939005358589237,5.74543939164209,45.5933848169523,1.45532250488697e-11,3.37626975729437e-10,DOWN
BCIN_08g01570,Uncharacterized,-1.19614574313801,4.58607089796019,45.5420491794174,1.4939688858191597e-11,3.4566102688832103e-10,DOWN
BCIN_01g09720,Uncharacterized,-1.09491895854715,7.36195545316946,45.2458081848672,1.73792121608089e-11,3.97826806032133e-10,DOWN
BCIN_13g02690,Uncharacterized,-0.955143134185694,6.90462907947446,45.231210278199,1.75092381150509e-11,3.9974008609083003e-10,DOWN
BCIN_09g01910,Uncharacterized,-1.2304238875404,5.3638363189742,45.0567776985132,1.91403654972368e-11,4.34673155236721e-10,DOWN
BCIN_16g02190,Uncharacterized,-0.962012276425959,6.77029815557279,44.976207222258,1.9944305705624397e-11,4.51738524232392e-10,DOWN
BCIN_06g01170,Uncharacterized,-1.62751102521668,4.59751354709944,44.9575502570371,2.0135235054163098e-11,4.54866058034597e-10,DOWN
BCIN_05g05650,Uncharacterized,-1.62656372770391,3.80480639356616,44.7583734454826,2.2291162518060096e-11,4.996355098774551e-10,DOWN
BCIN_14g05360,Bchex5,-1.39125875331262,8.72431674527929,44.6388776073676,2.3693976664641198e-11,5.29698849746926e-10,DOWN
BCIN_09g06690,Bcmfs1,-1.53684846996802,4.30228426871375,44.4202684421375,2.6492999581163097e-11,5.87693936585235e-10,DOWN
BCIN_08g06450,Uncharacterized,-0.975276560415559,5.93518615329715,44.2398624526273,2.9050492980679797e-11,6.42770162171495e-10,DOWN
BCIN_14g02510,Bclcc2,-2.17248991511906,10.9193105093405,44.2030474179867,2.96020091552673e-11,6.53293571280476e-10,DOWN
BCIN_16g01050,Uncharacterized,-2.1444221205883,7.17632798687967,43.9740743761184,3.3275427418459696e-11,7.2690762383422e-10,DOWN
BCIN_07g00750,Bcsec59,-0.926198226719967,4.94895566414042,43.7646159612483,3.7034042492995297e-11,8.00884431500529e-10,DOWN
BCIN_15g02750,Uncharacterized,-1.34183554045641,4.62819212045346,43.620990063029,3.9854139070035e-11,8.55422880238881e-10,DOWN
BCIN_13g05080,Uncharacterized,-0.788483979110171,4.78519246704424,43.4390817391142,4.3736516320828095e-11,9.34094779090243e-10,DOWN
BCIN_11g00660,Uncharacterized,-1.37004890434191,5.72345095239461,43.3737736517055,4.5220859118585e-11,9.63405778301142e-10,DOWN
BCIN_08g03460,Uncharacterized,-2.07983487779684,3.71477523097559,43.2699015308944,4.7686269749574195e-11,1.0134215400854e-09,DOWN
BCIN_06g05240,Uncharacterized,-0.872257515150363,6.18766651326889,43.0887230684267,5.2312911249222796e-11,1.1035716351030902e-09,DOWN
