Artigo,Funexpression
BCIN_03g00210,BCIN_05g05950
BCIN_04g03710,BCIN_05g05960
BCIN_03g07830,BCIN_05g06010
BCIN_13g03420,BCIN_05g06090
BCIN_15g03630,BCIN_05g06100
BCIN_09g00460,BCIN_05g06130
BCIN_01g03590,BCIN_05g06180
BCIN_09g05120,BCIN_05g06300
BCIN_14g00480,BCIN_05g06400
BCIN_07g01750,BCIN_05g06510
BCIN_07g06450,BCIN_05g06640
BCIN_12g02430,BCIN_05g06650
BCIN_03g00700,BCIN_05g06990
BCIN_04g05230,BCIN_05g07030
BCIN_01g10650,BCIN_05g07230
BCIN_03g07910,BCIN_05g07430
BCIN_07g03760,BCIN_05g07450
BCIN_01g03390,BCIN_05g07620
BCIN_02g06580,BCIN_05g08030
BCIN_05g07070,BCIN_05g08040
BCIN_02g01810,BCIN_05g08070
BCIN_02g09340,BCIN_05g08120
BCIN_07g04810,BCIN_05g08280
BCIN_12g04050,BCIN_05g08360
BCIN_08g00070,BCIN_05g08400
BCIN_15g03720,BCIN_06g00020
BCIN_02g01480,BCIN_06g00050
BCIN_02g05700,BCIN_06g00230
BCIN_10g00030,BCIN_06g00260
BCIN_06g01210,BCIN_06g00340
BCIN_02g08780,BCIN_06g00350
BCIN_16g03980,BCIN_06g00360
BCIN_16g04850,BCIN_06g00365
BCIN_01g04980,BCIN_06g00430
BCIN_10g01110,BCIN_06g00490
BCIN_12g06520,BCIN_06g00510
BCIN_12g04060,BCIN_06g00520
BCIN_02g06020,BCIN_06g00680
BCIN_08g05900,BCIN_06g00800
BCIN_16g02030,BCIN_06g00960
BCIN_13g01300,BCIN_06g00970
BCIN_10g01270,BCIN_06g01030
BCIN_02g02720,BCIN_06g01060
BCIN_04g00910,BCIN_06g01140
BCIN_05g07320,BCIN_06g01180
BCIN_15g01630,BCIN_06g01230
BCIN_09g00160,BCIN_06g01240
BCIN_01g06740,BCIN_06g01250
BCIN_03g07880,BCIN_06g01430
BCIN_15g04450,BCIN_06g01510
BCIN_03g05090,BCIN_06g01530
BCIN_09g04210,BCIN_06g01610
BCIN_04g06860,BCIN_06g01780
BCIN_01g05010,BCIN_06g01790
BCIN_09g03430,BCIN_06g01820
BCIN_06g01160,BCIN_06g01840
BCIN_05g04790,BCIN_06g01880
BCIN_02g08950,BCIN_06g01920
BCIN_05g04360,BCIN_06g02110
BCIN_10g01070,BCIN_06g02240
BCIN_01g06170,BCIN_06g02390
BCIN_10g05280,BCIN_06g02510
BCIN_09g05150,BCIN_06g02520
BCIN_08g01010,BCIN_06g02530
BCIN_04g01000,BCIN_06g02580
BCIN_13g01650,BCIN_06g02670
BCIN_01g05190,BCIN_06g02680
BCIN_11g06280,BCIN_06g02830
BCIN_11g02260,BCIN_06g02840
BCIN_11g06450,BCIN_06g02900
BCIN_16g03320,BCIN_06g02950
BCIN_06g05090,BCIN_06g02970
BCIN_11g02520,BCIN_06g02980
BCIN_15g04060,BCIN_06g03030
BCIN_02g05730,BCIN_06g03040
BCIN_09g04940,BCIN_06g03070
BCIN_01g05230,BCIN_06g03110
BCIN_02g01950,BCIN_06g03270
BCIN_03g03310,BCIN_06g03300
BCIN_10g03850,BCIN_06g03350
BCIN_14g00970,BCIN_06g03590
BCIN_12g01710,BCIN_06g03600
BCIN_12g05580,BCIN_06g03610
BCIN_07g00270,BCIN_06g03730
BCIN_10g02820,BCIN_06g03740
BCIN_13g03430,BCIN_06g03780
BCIN_10g01580,BCIN_06g03790
BCIN_11g01800,BCIN_06g03800
BCIN_14g05340,BCIN_06g03950
BCIN_12g00770,BCIN_06g03960
BCIN_13g03080,BCIN_06g03990
BCIN_01g08910,BCIN_06g04070
BCIN_08g02850,BCIN_06g04080
BCIN_14g01880,BCIN_06g04090
BCIN_14g01010,BCIN_06g04110
BCIN_10g03140,BCIN_06g04350
BCIN_11g05730,BCIN_06g04410
BCIN_06g04520,BCIN_06g04420
BCIN_04g03520,BCIN_06g04530
BCIN_02g08100,BCIN_06g04540
BCIN_03g01560,BCIN_06g04670
BCIN_14g00810,BCIN_06g04680
BCIN_02g01690,BCIN_06g04820
BCIN_07g04110,BCIN_06g04830
BCIN_11g05080,BCIN_06g04880
BCIN_09g04200,BCIN_06g04940
BCIN_16g00160,BCIN_06g05040
BCIN_03g05330,BCIN_06g05100
BCIN_05g00110,BCIN_06g05130
BCIN_12g06330,BCIN_06g05140
BCIN_05g04890,BCIN_06g05200
BCIN_10g03450,BCIN_06g05260
BCIN_15g05530,BCIN_06g05290
BCIN_03g03560,BCIN_06g05330
BCIN_05g07520,BCIN_06g05340
BCIN_16g03550,BCIN_06g05420
BCIN_07g04130,BCIN_06g05440
BCIN_14g00740,BCIN_06g05450
BCIN_09g00370,BCIN_06g05570
BCIN_06g01830,BCIN_06g05710
BCIN_05g07280,BCIN_06g05770
BCIN_07g05530,BCIN_06g05780
BCIN_14g00660,BCIN_06g05790
BCIN_06g03760,BCIN_06g05950
BCIN_02g01640,BCIN_06g05970
BCIN_06g04700,BCIN_06g06090
BCIN_01g03160,BCIN_06g06110
BCIN_05g04400,BCIN_06g06140
BCIN_05g04200,BCIN_06g06160
BCIN_02g05850,BCIN_06g06280
BCIN_05g01030,BCIN_06g06290
BCIN_02g03910,BCIN_06g06330
BCIN_07g01820,BCIN_06g06420
BCIN_16g01060,BCIN_06g06430
BCIN_01g08960,BCIN_06g06510
BCIN_01g03930,BCIN_06g06690
BCIN_02g00350,BCIN_06g06730
BCIN_13g05100,BCIN_06g06910
BCIN_10g02100,BCIN_06g06920
BCIN_08g05940,BCIN_06g06930
BCIN_15g01170,BCIN_06g07090
BCIN_06g04280,BCIN_06g07100
BCIN_07g02750,BCIN_06g07120
BCIN_03g04300,BCIN_06g07160
BCIN_01g09090,BCIN_06g07180
BCIN_10g02960,BCIN_06g07190
BCIN_04g00360,BCIN_06g07290
BCIN_03g04440,BCIN_06g07320
BCIN_13g04780,BCIN_06g07430
BCIN_01g02880,BCIN_06g07480
BCIN_06g02300,BCIN_06g07490
BCIN_12g06690,BCIN_06g07590
BCIN_03g03740,BCIN_06g07600
BCIN_12g00240,BCIN_07g00030
BCIN_06g05370,BCIN_07g00040
BCIN_08g01690,BCIN_07g00060
BCIN_12g03740,BCIN_07g00070
BCIN_08g07090,BCIN_07g00220
BCIN_12g06620,BCIN_07g00260
BCIN_14g05020,BCIN_07g00370
BCIN_08g00540,BCIN_07g00400
BCIN_08g05110,BCIN_07g00420
BCIN_06g02450,BCIN_07g00510
BCIN_12g03480,BCIN_07g00520
BCIN_04g01040,BCIN_07g00580
BCIN_14g03420,BCIN_07g00620
BCIN_01g03510,BCIN_07g00700
BCIN_01g00620,BCIN_07g00730
BCIN_10g00500,BCIN_07g00780
BCIN_06g00820,BCIN_07g00790
BCIN_08g03360,BCIN_07g00890
BCIN_02g08960,BCIN_07g00920
BCIN_01g07920,BCIN_07g01020
BCIN_05g04130,BCIN_07g01050
BCIN_07g04390,BCIN_07g01290
BCIN_16g03360,BCIN_07g01330
BCIN_02g03210,BCIN_07g01340
BCIN_05g00380,BCIN_07g01400
BCIN_06g06020,BCIN_07g01440
BCIN_12g03260,BCIN_07g01460
BCIN_14g00530,BCIN_07g01620
BCIN_02g01550,BCIN_07g01840
BCIN_05g00670,BCIN_07g01850
BCIN_02g07420,BCIN_07g01860
BCIN_14g02000,BCIN_07g01970
BCIN_11g00270,BCIN_07g02010
BCIN_02g04310,BCIN_07g02060
BCIN_15g05030,BCIN_07g02130
BCIN_10g02350,BCIN_07g02270
BCIN_09g00930,BCIN_07g02320
BCIN_09g01930,BCIN_07g02530
BCIN_15g02740,BCIN_07g02560
BCIN_01g08190,BCIN_07g02800
BCIN_01g08270,BCIN_07g02880
BCIN_06g04050,BCIN_07g02890
BCIN_13g03650,BCIN_07g02900
BCIN_07g01830,BCIN_07g02920
BCIN_06g06460,BCIN_07g03060
BCIN_13g02790,BCIN_07g03110
BCIN_08g02310,BCIN_07g03120
BCIN_07g04460,BCIN_07g03180
BCIN_02g02090,BCIN_07g03260
BCIN_06g04400,BCIN_07g03440
BCIN_09g02390,BCIN_07g03490
BCIN_14g04130,BCIN_07g03710
BCIN_15g01230,BCIN_07g03720
BCIN_06g00690,BCIN_07g03730
BCIN_06g04870,BCIN_07g03750
BCIN_05g00730,BCIN_07g03800
BCIN_14g02130,BCIN_07g03840
BCIN_03g03850,BCIN_07g04020
BCIN_16g01580,BCIN_07g04030
BCIN_16g01820,BCIN_07g04260
BCIN_03g04460,BCIN_07g04420
BCIN_03g07990,BCIN_07g04570
BCIN_09g02360,BCIN_07g04630
BCIN_05g05310,BCIN_07g04720
BCIN_02g02850,BCIN_07g04780
BCIN_04g03080,BCIN_07g04840
BCIN_06g05400,BCIN_07g04920
BCIN_11g00200,BCIN_07g05050
BCIN_16g04180,BCIN_07g05120
BCIN_12g06000,BCIN_07g05140
BCIN_05g04780,BCIN_07g05300
BCIN_07g00210,BCIN_07g05310
BCIN_06g04560,BCIN_07g05320
BCIN_06g04330,BCIN_07g05330
BCIN_14g02070,BCIN_07g05340
BCIN_16g00510,BCIN_07g05350
BCIN_16g03870,BCIN_07g05430
BCIN_04g02060,BCIN_07g05470
BCIN_10g04360,BCIN_07g05510
BCIN_15g05440,BCIN_07g05520
BCIN_12g02140,BCIN_07g05620
BCIN_01g01570,BCIN_07g05670
BCIN_11g04940,BCIN_07g05680
BCIN_10g05240,BCIN_07g05700
BCIN_15g03880,BCIN_07g05710
BCIN_06g04860,BCIN_07g05880
BCIN_03g01460,BCIN_07g05890
BCIN_10g01030,BCIN_07g05940
BCIN_01g06750,BCIN_07g06040
BCIN_12g02600,BCIN_07g06050
BCIN_04g01830,BCIN_07g06060
BCIN_05g03190,BCIN_07g06070
BCIN_15g03570,BCIN_07g06080
BCIN_08g00110,BCIN_07g06090
BCIN_12g05310,BCIN_07g06100
BCIN_01g07410,BCIN_07g06110
BCIN_04g00490,BCIN_07g06190
BCIN_12g04410,BCIN_07g06200
BCIN_04g00600,BCIN_07g06240
BCIN_10g06150,BCIN_07g06360
BCIN_12g04300,BCIN_07g06380
BCIN_04g00210,BCIN_07g06440
BCIN_04g03330,BCIN_07g06630
BCIN_02g07430,BCIN_07g06680
BCIN_05g00910,BCIN_07g06750
BCIN_08g04470,BCIN_07g06780
BCIN_14g00560,BCIN_07g06820
BCIN_02g02680,BCIN_07g06830
BCIN_09g05810,BCIN_07g06960
BCIN_11g03880,BCIN_07g07030
BCIN_03g01750,BCIN_07g07050
BCIN_01g00350,BCIN_07g07110
BCIN_03g08280,BCIN_07g07120
BCIN_01g01590,BCIN_07g07130
BCIN_13g03450,BCIN_08g00210
BCIN_05g05110,BCIN_08g00330
BCIN_16g01120,BCIN_08g00390
BCIN_08g00350,BCIN_08g00630
BCIN_14g02060,BCIN_08g00810
BCIN_16g04130,BCIN_08g01040
BCIN_07g05440,BCIN_08g01060
BCIN_04g06880,BCIN_08g01130
BCIN_02g04450,BCIN_08g01180
BCIN_09g03890,BCIN_08g01290
BCIN_01g00710,BCIN_08g01340
BCIN_14g04610,BCIN_08g01360
BCIN_07g02850,BCIN_08g01410
BCIN_09g01740,BCIN_08g01470
BCIN_02g03260,BCIN_08g01510
BCIN_02g06000,BCIN_08g01570
BCIN_08g03100,BCIN_08g01600
BCIN_12g03630,BCIN_08g01610
BCIN_09g02570,BCIN_08g01620
BCIN_10g04260,BCIN_08g01740
BCIN_09g05790,BCIN_08g01760
BCIN_10g04070,BCIN_08g01770
BCIN_14g04960,BCIN_08g01790
BCIN_16g02410,BCIN_08g01800
BCIN_16g03430,BCIN_08g01810
BCIN_06g07020,BCIN_08g01860
BCIN_03g08610,BCIN_08g01960
BCIN_05g01950,BCIN_08g02040
BCIN_15g04470,BCIN_08g02060
BCIN_08g04130,BCIN_08g02080
BCIN_08g05430,BCIN_08g02090
BCIN_01g06910,BCIN_08g02100
BCIN_04g01190,BCIN_08g02140
BCIN_01g09450,BCIN_08g02150
BCIN_12g04540,BCIN_08g02190
BCIN_06g06660,BCIN_08g02200
BCIN_01g03500,BCIN_08g02210
BCIN_05g01460,BCIN_08g02490
BCIN_08g04520,BCIN_08g02540
BCIN_12g05210,BCIN_08g02580
BCIN_15g00390,BCIN_08g02660
BCIN_08g00680,BCIN_08g02680
BCIN_12g00350,BCIN_08g02690
BCIN_08g00100,BCIN_08g02700
BCIN_14g01730,BCIN_08g02710
BCIN_01g08280,BCIN_08g02880
BCIN_12g05690,BCIN_08g02930
BCIN_06g02020,BCIN_08g02940
BCIN_02g00008,BCIN_08g02950
BCIN_15g03860,BCIN_08g02990
BCIN_08g00310,BCIN_08g03130
BCIN_05g02490,BCIN_08g03140
BCIN_05g01730,BCIN_08g03160
BCIN_08g03970,BCIN_08g03190
BCIN_02g00200,BCIN_08g03290
BCIN_11g05570,BCIN_08g03320
BCIN_05g01720,BCIN_08g03390
BCIN_13g02460,BCIN_08g03410
BCIN_10g05590,BCIN_08g03450
BCIN_16g05000,BCIN_08g03670
BCIN_02g01650,BCIN_08g03690
BCIN_05g02780,BCIN_08g03700
BCIN_09g04380,BCIN_08g03730
BCIN_01g09590,BCIN_08g03760
BCIN_01g06820,BCIN_08g03820
BCIN_11g00830,BCIN_08g03830
BCIN_09g06750,BCIN_08g03840
BCIN_06g05740,BCIN_08g03850
BCIN_15g05190,BCIN_08g03900
BCIN_11g03340,BCIN_08g03920
BCIN_06g03540,BCIN_08g03960
BCIN_02g06740,BCIN_08g04000
BCIN_01g06800,BCIN_08g04020
BCIN_15g05490,BCIN_08g04040
BCIN_11g00160,BCIN_08g04050
BCIN_10g00020,BCIN_08g04060
BCIN_11g06520,BCIN_08g04070
BCIN_12g01240,BCIN_08g04080
BCIN_05g03060,BCIN_08g04140
BCIN_07g02000,BCIN_08g04190
BCIN_16g01010,BCIN_08g04240
BCIN_07g04380,BCIN_08g04350
BCIN_09g06110,BCIN_08g04440
BCIN_09g03680,BCIN_08g04460
BCIN_09g06410,BCIN_08g04630
BCIN_12g04700,BCIN_08g04640
BCIN_14g05010,BCIN_08g04780
BCIN_07g02590,BCIN_08g04900
BCIN_03g02960,BCIN_08g04930
BCIN_01g04160,BCIN_08g04940
BCIN_16g00810,BCIN_08g05010
BCIN_01g03910,BCIN_08g05020
BCIN_08g04880,BCIN_08g05090
BCIN_15g05590,BCIN_08g05160
BCIN_15g02430,BCIN_08g05210
BCIN_14g00630,BCIN_08g05370
BCIN_01g08330,BCIN_08g05420
BCIN_09g01320,BCIN_08g05540
BCIN_05g05550,BCIN_08g05590
BCIN_11g04790,BCIN_08g05680
BCIN_11g00440,BCIN_08g06020
BCIN_07g07090,BCIN_08g06110
BCIN_03g00820,BCIN_08g06220
BCIN_16g05198,BCIN_08g06230
BCIN_08g04810,BCIN_08g06240
BCIN_15g02000,BCIN_08g06260
BCIN_16g04640,BCIN_08g06270
BCIN_02g02730,BCIN_08g06330
BCIN_11g05790,BCIN_08g06340
BCIN_01g01300,BCIN_08g06350
BCIN_10g04370,BCIN_08g06420
BCIN_15g03800,BCIN_08g06570
BCIN_01g11390,BCIN_08g06700
BCIN_04g05660,BCIN_08g06710
BCIN_03g03860,BCIN_08g06730
BCIN_05g01380,BCIN_08g06800
BCIN_02g06700,BCIN_08g06810
BCIN_09g03820,BCIN_08g06840
BCIN_11g02570,BCIN_08g06880
BCIN_05g06250,BCIN_08g06940
BCIN_04g02320,BCIN_08g06980
BCIN_09g04970,BCIN_08g06990
BCIN_06g02430,BCIN_09g00070
BCIN_05g04870,BCIN_09g00080
BCIN_01g06060,BCIN_09g00100
BCIN_03g07130,BCIN_09g00140
BCIN_16g03340,BCIN_09g00480
BCIN_02g01230,BCIN_09g00510
BCIN_11g03360,BCIN_09g00570
BCIN_14g05420,BCIN_09g00590
BCIN_03g01100,BCIN_09g00600
BCIN_06g01640,BCIN_09g00730
BCIN_10g03350,BCIN_09g00770
BCIN_11g02770,BCIN_09g00800
BCIN_04g03460,BCIN_09g00870
BCIN_07g06600,BCIN_09g00880
BCIN_12g05980,BCIN_09g00890
BCIN_09g05800,BCIN_09g00910
BCIN_14g05450,BCIN_09g00960
BCIN_01g03890,BCIN_09g01020
BCIN_08g05220,BCIN_09g01030
BCIN_02g05180,BCIN_09g01070
BCIN_13g04470,BCIN_09g01270
BCIN_14g03470,BCIN_09g01300
BCIN_01g07870,BCIN_09g01310
BCIN_14g02490,BCIN_09g01390
BCIN_14g03940,BCIN_09g01400
BCIN_05g07640,BCIN_09g01430
BCIN_13g01290,BCIN_09g01470
BCIN_06g03510,BCIN_09g01490
BCIN_06g03890,BCIN_09g01500
BCIN_16g00370,BCIN_09g01510
BCIN_14g01150,BCIN_09g01520
BCIN_03g02820,BCIN_09g01560
BCIN_12g01370,BCIN_09g01590
BCIN_13g05540,BCIN_09g01670
BCIN_10g00430,BCIN_09g01690
BCIN_14g01030,BCIN_09g01890
BCIN_16g02860,BCIN_09g01900
BCIN_04g01920,BCIN_09g01910
BCIN_01g10790,BCIN_09g01970
BCIN_02g03080,BCIN_09g02000
BCIN_10g03550,BCIN_09g02040
BCIN_12g04510,BCIN_09g02150
BCIN_12g05530,BCIN_09g02160
BCIN_16g03800,BCIN_09g02300
BCIN_14g02960,BCIN_09g02350
BCIN_02g06670,BCIN_09g02430
BCIN_15g01390,BCIN_09g02440
BCIN_04g01930,BCIN_09g02540
BCIN_06g04500,BCIN_09g02560
BCIN_05g05000,BCIN_09g02680
BCIN_14g01340,BCIN_09g02810
BCIN_08g00140,BCIN_09g02820
BCIN_03g03390,BCIN_09g02850
BCIN_02g01250,BCIN_09g02900
BCIN_08g06100,BCIN_09g02930
BCIN_06g06870,BCIN_09g02950
BCIN_14g03920,BCIN_09g03050
BCIN_16g03540,BCIN_09g03060
BCIN_01g05920,BCIN_09g03110
BCIN_15g03150,BCIN_09g03120
BCIN_04g05300,BCIN_09g03330
BCIN_11g00120,BCIN_09g03350
BCIN_15g05520,BCIN_09g03390
BCIN_02g07130,BCIN_09g03460
BCIN_10g00460,BCIN_09g03470
BCIN_16g00520,BCIN_09g03480
BCIN_01g06580,BCIN_09g03490
BCIN_07g00770,BCIN_09g03550
BCIN_10g05840,BCIN_09g03710
BCIN_14g04320,BCIN_09g03840
BCIN_09g02450,BCIN_09g03870
BCIN_06g01630,BCIN_09g03880
BCIN_16g02950,BCIN_09g03930
BCIN_02g00320,BCIN_09g04270
BCIN_11g00190,BCIN_09g04280
BCIN_05g00340,BCIN_09g04390
BCIN_13g00380,BCIN_09g04410
BCIN_02g01070,BCIN_09g04450
BCIN_01g00200,BCIN_09g04520
BCIN_07g01200,BCIN_09g04530
BCIN_11g03260,BCIN_09g04540
BCIN_15g04670,BCIN_09g04780
BCIN_11g01330,BCIN_09g04880
BCIN_04g01660,BCIN_09g05000
BCIN_12g03960,BCIN_09g05020
BCIN_09g05330,BCIN_09g05100
BCIN_07g05760,BCIN_09g05270
BCIN_11g00930,BCIN_09g05280
BCIN_03g08250,BCIN_09g05600
BCIN_07g01770,BCIN_09g05650
BCIN_06g04120,BCIN_09g05690
BCIN_07g04960,BCIN_09g05930
BCIN_05g04430,BCIN_09g05940
BCIN_10g00610,BCIN_09g06080
BCIN_12g05660,BCIN_09g06090
BCIN_06g06440,BCIN_09g06150
BCIN_01g07620,BCIN_09g06170
BCIN_04g01420,BCIN_09g06200
BCIN_17g00030,BCIN_09g06250
BCIN_02g05450,BCIN_09g06320
BCIN_01g10150,BCIN_09g06480
BCIN_08g02810,BCIN_09g06530
BCIN_12g05650,BCIN_09g06580
BCIN_15g01990,BCIN_09g06590
BCIN_01g02100,BCIN_09g06660
BCIN_10g04940,BCIN_09g06670
BCIN_11g00580,BCIN_09g06680
BCIN_16g01340,BCIN_09g06690
BCIN_01g09520,BCIN_09g06700
BCIN_04g02870,BCIN_09g06710
BCIN_12g05320,BCIN_09g06730
BCIN_16g01080,BCIN_09g06840
BCIN_10g05910,BCIN_09g06850
BCIN_11g01050,BCIN_09g07110
BCIN_14g05060,BCIN_09g07130
BCIN_14g00290,BCIN_09g07140
BCIN_12g00480,BCIN_10g00050
BCIN_05g01500,BCIN_10g00060
BCIN_08g00710,BCIN_10g00150
BCIN_15g00100,BCIN_10g00190
BCIN_01g01910,BCIN_10g00290
BCIN_07g04530,BCIN_10g00300
BCIN_02g00870,BCIN_10g00380
BCIN_08g05550,BCIN_10g00400
BCIN_06g05890,BCIN_10g00470
BCIN_06g04100,BCIN_10g00520
BCIN_08g00260,BCIN_10g00530
BCIN_02g00440,BCIN_10g00750
BCIN_09g03220,BCIN_10g00870
BCIN_07g05400,BCIN_10g00880
BCIN_11g03040,BCIN_10g00890
BCIN_14g04760,BCIN_10g00970
BCIN_01g04560,BCIN_10g01000
BCIN_01g07260,BCIN_10g01020
BCIN_01g07760,BCIN_10g01050
BCIN_01g05630,BCIN_10g01080
BCIN_12g00630,BCIN_10g01140
BCIN_12g05760,BCIN_10g01150
BCIN_01g05780,BCIN_10g01230
BCIN_11g03090,BCIN_10g01280
BCIN_11g06210,BCIN_10g01340
BCIN_05g07040,BCIN_10g01350
BCIN_10g02340,BCIN_10g01500
BCIN_09g02750,BCIN_10g01690
BCIN_01g08830,BCIN_10g01760
BCIN_12g03210,BCIN_10g01870
BCIN_14g05350,BCIN_10g01960
BCIN_10g01170,BCIN_10g02010
BCIN_10g05300,BCIN_10g02030
BCIN_10g06000,BCIN_10g02140
BCIN_12g01130,BCIN_10g02190
BCIN_01g05530,BCIN_10g02230
BCIN_11g06240,BCIN_10g02280
BCIN_05g00970,BCIN_10g02330
BCIN_12g01970,BCIN_10g02370
BCIN_05g07270,BCIN_10g02380
BCIN_01g11320,BCIN_10g02440
BCIN_08g06780,BCIN_10g02570
BCIN_07g05100,BCIN_10g02590
BCIN_12g01050,BCIN_10g02610
BCIN_03g06330,BCIN_10g03010
BCIN_02g02980,BCIN_10g03040
BCIN_05g04150,BCIN_10g03050
BCIN_10g00560,BCIN_10g03120
BCIN_02g02840,BCIN_10g03160
BCIN_01g11240,BCIN_10g03250
BCIN_08g03170,BCIN_10g03270
BCIN_06g01480,BCIN_10g03290
BCIN_12g00510,BCIN_10g03380
BCIN_15g03320,BCIN_10g03570
BCIN_06g04250,BCIN_10g03600
BCIN_05g05220,BCIN_10g03610
BCIN_05g07100,BCIN_10g03690
BCIN_17g00010,BCIN_10g03700
BCIN_05g01220,BCIN_10g03740
BCIN_03g01550,BCIN_10g03800
BCIN_02g00840,BCIN_10g03810
BCIN_16g04030,BCIN_10g03960
BCIN_14g03790,BCIN_10g03970
BCIN_01g09760,BCIN_10g04120
BCIN_01g03490,BCIN_10g04290
BCIN_15g03100,BCIN_10g04300
BCIN_13g03470,BCIN_10g04310
BCIN_04g02720,BCIN_10g04320
BCIN_10g01620,BCIN_10g04400
BCIN_03g02210,BCIN_10g04480
BCIN_15g03200,BCIN_10g04600
BCIN_09g01610,BCIN_10g04610
BCIN_16g05140,BCIN_10g04690
BCIN_09g05290,BCIN_10g04700
BCIN_16g03580,BCIN_10g04710
BCIN_14g02240,BCIN_10g04720
BCIN_14g02940,BCIN_10g04730
BCIN_01g02720,BCIN_10g04780
BCIN_11g03890,BCIN_10g04830
BCIN_08g01700,BCIN_10g04960
BCIN_10g02050,BCIN_10g04970
BCIN_01g05810,BCIN_10g04980
BCIN_08g05910,BCIN_10g05050
BCIN_03g01470,BCIN_10g05070
BCIN_14g02210,BCIN_10g05110
BCIN_11g01020,BCIN_10g05180
BCIN_10g01090,BCIN_10g05430
BCIN_18g00060,BCIN_10g05490
BCIN_09g02100,BCIN_10g05640
BCIN_03g08180,BCIN_10g05670
BCIN_16g03400,BCIN_10g05740
BCIN_05g02110,BCIN_10g05750
BCIN_01g03520,BCIN_10g05760
BCIN_06g05210,BCIN_10g05790
BCIN_07g04830,BCIN_10g05850
BCIN_15g04970,BCIN_10g05870
BCIN_01g04570,BCIN_10g05890
BCIN_12g02540,BCIN_10g06010
BCIN_02g06300,BCIN_10g06050
BCIN_13g01020,BCIN_10g06080
BCIN_06g01850,BCIN_10g06090
BCIN_13g04260,BCIN_11g00010
BCIN_03g00800,BCIN_11g00030
BCIN_12g06140,BCIN_11g00310
BCIN_16g00450,BCIN_11g00530
BCIN_13g03870,BCIN_11g00620
BCIN_12g01320,BCIN_11g00640
BCIN_06g01600,BCIN_11g00650
BCIN_01g03060,BCIN_11g00660
BCIN_08g03740,BCIN_11g00680
BCIN_14g04770,BCIN_11g00860
BCIN_01g04540,BCIN_11g00870
BCIN_08g06490,BCIN_11g00880
BCIN_04g02960,BCIN_11g01070
BCIN_13g00580,BCIN_11g01080
BCIN_03g04740,BCIN_11g01090
BCIN_02g05880,BCIN_11g01150
BCIN_15g05430,BCIN_11g01160
BCIN_03g00220,BCIN_11g01290
BCIN_07g02640,BCIN_11g01450
BCIN_03g05920,BCIN_11g01590
BCIN_14g05370,BCIN_11g01620
BCIN_05g05940,BCIN_11g01670
BCIN_16g04800,BCIN_11g01730
BCIN_06g05220,BCIN_11g01860
BCIN_10g00670,BCIN_11g01890
BCIN_04g00080,BCIN_11g01980
BCIN_12g05780,BCIN_11g01990
BCIN_10g03840,BCIN_11g02050
BCIN_05g04550,BCIN_11g02060
BCIN_06g07500,BCIN_11g02100
BCIN_03g03240,BCIN_11g02110
BCIN_08g05520,BCIN_11g02240
BCIN_01g00830,BCIN_11g02270
BCIN_09g04470,BCIN_11g02280
BCIN_03g07210,BCIN_11g02350
BCIN_05g02400,BCIN_11g02590
BCIN_15g00400,BCIN_11g02620
BCIN_01g04940,BCIN_11g02630
BCIN_01g05660,BCIN_11g02640
BCIN_13g00080,BCIN_11g02650
BCIN_11g01690,BCIN_11g02690
BCIN_08g04420,BCIN_11g02700
BCIN_01g07560,BCIN_11g02710
BCIN_01g10010,BCIN_11g02810
BCIN_08g05310,BCIN_11g02820
BCIN_02g06990,BCIN_11g02910
BCIN_03g07660,BCIN_11g02960
BCIN_05g01360,BCIN_11g02980
BCIN_12g06660,BCIN_11g03120
BCIN_07g02540,BCIN_11g03180
BCIN_12g00390,BCIN_11g03250
BCIN_11g02430,BCIN_11g03370
BCIN_13g02740,BCIN_11g03520
BCIN_09g03020,BCIN_11g03550
BCIN_15g01060,BCIN_11g03560
BCIN_01g02240,BCIN_11g03570
BCIN_15g03440,BCIN_11g03580
BCIN_05g00630,BCIN_11g03590
BCIN_06g01460,BCIN_11g03620
BCIN_08g03980,BCIN_11g03800
BCIN_16g03450,BCIN_11g03820
BCIN_05g00850,BCIN_11g03840
BCIN_03g03550,BCIN_11g03870
BCIN_06g05590,BCIN_11g03970
BCIN_02g08370,BCIN_11g04030
BCIN_02g01940,BCIN_11g04120
BCIN_02g06450,BCIN_11g04160
BCIN_09g06440,BCIN_11g04190
BCIN_06g06670,BCIN_11g04210
BCIN_09g03180,BCIN_11g04240
BCIN_03g01570,BCIN_11g04270
BCIN_11g00710,BCIN_11g04280
BCIN_07g02840,BCIN_11g04320
BCIN_08g05130,BCIN_11g04330
BCIN_09g03640,BCIN_11g04340
BCIN_05g05030,BCIN_11g04350
BCIN_11g03080,BCIN_11g04380
BCIN_11g04860,BCIN_11g04480
BCIN_02g06220,BCIN_11g04520
BCIN_12g04530,BCIN_11g04620
BCIN_12g04820,BCIN_11g04740
BCIN_11g03030,BCIN_11g04780
BCIN_01g11230,BCIN_11g04950
BCIN_11g03350,BCIN_11g04960
BCIN_06g06220,BCIN_11g05150
BCIN_04g01670,BCIN_11g05160
BCIN_03g08530,BCIN_11g05230
BCIN_04g06410,BCIN_11g05480
BCIN_06g04740,BCIN_11g05540
BCIN_14g01990,BCIN_11g05590
BCIN_02g00070,BCIN_11g05650
BCIN_08g03220,BCIN_11g05690
BCIN_03g07200,BCIN_11g05900
