Gene_ID	Gene_Name	logFC	logCPM	LR	PValue	FDR
BCIN_05g01980	Uncharacterized	3.17535054573614	7.30693997083871	79.6605100398295	4.44598599042067e-19	5.78045338663907e-18
BCIN_08g02170	Uncharacterized	-1.51547432142417	7.97761514320462	79.652846233325	4.4632648825373e-19	5.78543988614436e-18
BCIN_14g05220	Uncharacterized	1.99686994541348	7.31663723683515	79.6541464297959	4.46032872283249e-19	5.78543988614436e-18
BCIN_06g07110	Uncharacterized	1.76973159124321	2.98839582062838	79.5606252064455	4.67653084523183e-19	6.05276706540006e-18
BCIN_08g02700	Uncharacterized	1.70105121599928	3.96657273647982	79.5185892799744	4.77709446742627e-19	6.17364145362431e-18
BCIN_05g06900	Uncharacterized	-2.17195468692334	2.57537813725039	79.4893669422734	4.84827562753311e-19	6.25623812986169e-18
BCIN_10g02100	Uncharacterized	-1.33575600516822	3.91897039907514	79.3331130664587	5.24728352246119e-19	6.76098342482387e-18
BCIN_10g00890	Uncharacterized	2.02318897743719	4.98740557058376	79.2263385282101	5.53867435101715e-19	7.12576534218305e-18
BCIN_04g04930	BcPG3	3.06240287588112	5.09930526407432	79.0986329138012	5.90852012435871e-19	7.59024368811275e-18
BCIN_09g04790	Uncharacterized	-1.87030579185032	3.36182308079525	78.9023221361994	6.52580046702929e-19	8.37072498058437e-18
BCIN_08g03080	Uncharacterized	-2.68208870882951	6.9682664676017	78.750533114224	7.04697136037856e-19	9.02578608612772e-18
BCIN_06g00430	Uncharacterized	1.55893305519841	7.45073019570515	78.6763704553466	7.31655127020665e-19	9.35714068093145e-18
BCIN_06g04530	Uncharacterized	3.43512650440899	3.13577936490747	78.5895879650624	7.64513062966488e-19	9.76285449992961e-18
BCIN_06g06930	Bcrad7	1.04595391658644	5.38514163645353	78.5294884181833	7.88129348865988e-19	1.00495248973179e-17
BCIN_05g03580	Uncharacterized	3.18543214731366	3.54969515384619	78.5245785698966	7.90090630634797e-19	1.00596302631268e-17
BCIN_12g06750	Uncharacterized	-2.18742351281773	3.06392114427328	78.3920534297741	8.44913720820555e-19	1.07417612926182e-17
BCIN_01g05660	Bccoa4	-1.43140072432053	3.68283025086355	78.3180049321717	8.77186764656223e-19	1.11356142822951e-17
BCIN_16g03450	Uncharacterized	-1.22266548855673	4.07239202184068	78.2377393648221	9.13563672451361e-19	1.15803277301751e-17
BCIN_06g03610	Uncharacterized	4.96601325659908	7.87097974576683	78.2174302135437	9.23004707082139e-19	1.16827963439058e-17
BCIN_09g05020	Bcgad1	3.61692754725229	5.55637671573323	78.0893670550863	9.84826497843965e-19	1.24469921687856e-17
BCIN_07g05530	Uncharacterized	-2.27494581421797	3.15373393612681	78.0729767840282	9.93032152487932e-19	1.25322987338176e-17
BCIN_13g00720	Uncharacterized	-1.75086519517203	2.23019179723054	78.0256707543805	1.0171010981653e-18	1.2817260837348e-17
BCIN_01g02970	Uncharacterized	2.17956663846627	6.83434656010943	77.9870579460111	1.03717891845817e-18	1.30511680572653e-17
BCIN_01g02100	Uncharacterized	-1.2462540917006	6.07647179539786	77.9761037566425	1.04294671221866e-18	1.31045873752788e-17
BCIN_15g01940	Uncharacterized	1.25336266181644	5.3619818657303	77.8228803056268	1.12707018829534e-18	1.41409520563527e-17
BCIN_11g03560	Bos4	1.41967894285564	6.87132442423979	77.7497149366995	1.16960152394632e-18	1.46532173458603e-17
BCIN_04g03340	Uncharacterized	-1.30803318026337	5.7785628754184	77.641147206594	1.23568902226488e-18	1.54386431893257e-17
BCIN_10g03150	Bcebp2	1.13451040293078	5.45685557729098	77.6408408497711	1.2358806968102e-18	1.54386431893257e-17
BCIN_14g03190	Uncharacterized	2.09307521975971	4.96680029746306	77.5483152079121	1.2951524397999e-18	1.61556189121126e-17
BCIN_16g03620	Uncharacterized	-1.45706501220931	7.16098380152802	77.5410013166543	1.29995722832644e-18	1.61920866341616e-17
BCIN_04g02660	Uncharacterized	-1.95500696802471	5.00959402262391	77.5031863507829	1.32508528378088e-18	1.64812269328064e-17
BCIN_01g08160	Uncharacterized	-3.791669736352	4.55049050879405	77.4052192627795	1.39246759318167e-18	1.72943269473516e-17
BCIN_08g06890	Uncharacterized	1.47894565697969	4.20889522553039	77.2969656345822	1.47091839775644e-18	1.82423554027229e-17
BCIN_13g02740	Bcpex11	-1.44543554240297	6.60503083535846	77.2004809519967	1.54455926219344e-18	1.91280885894949e-17
BCIN_05g02340	Uncharacterized	-1.31188458588335	4.47525704085329	77.0244307915691	1.68856211572947e-18	2.0881399612189e-17
BCIN_01g09720	Uncharacterized	1.44301281545012	7.36195545316946	76.8757890614694	1.82055324058987e-18	2.24813511359498e-17
BCIN_01g00970	Uncharacterized	-2.09508257252113	5.66290158762094	76.7033433977307	1.98666749043146e-18	2.44974886678275e-17
BCIN_13g04240	Uncharacterized	-1.93466407780781	4.946278851203	76.6825614143459	2.00768389020597e-18	2.47212235236091e-17
BCIN_04g01090	Uncharacterized	2.05263977252922	6.17912982732891	76.5236598169578	2.17590413836522e-18	2.6754295598442e-17
BCIN_08g05540	CND1	4.99008148691809	9.14443124565535	76.5074675619341	2.19381845238726e-18	2.69360847641899e-17
BCIN_13g01150	Uncharacterized	1.55966698211719	3.60955597198638	76.4546421231348	2.25329409743829e-18	2.76269263485062e-17
BCIN_12g01880	Uncharacterized	1.45000435602316	6.34045697563675	76.3141811054784	2.41940223399234e-18	2.96213300540144e-17
BCIN_01g10410	Uncharacterized	1.32483427572762	5.77745960311178	76.1392976428512	2.64343990453687e-18	3.23183057647001e-17
BCIN_03g08820	Uncharacterized	1.42301824931678	4.25626861448706	76.1169184626806	2.67356825981855e-18	3.26402865422103e-17
BCIN_10g04130	Bcfsf1	-1.06662108086814	6.57008651040641	75.9572376126908	2.89874676080518e-18	3.53392540655101e-17
BCIN_07g02530	Bcreg1	1.12537768244088	6.7925637263545	75.9082609936819	2.97154291540008e-18	3.61754877975226e-17
BCIN_13g05420	Uncharacterized	-1.88054920305102	3.204865237102	75.6808977274133	3.33417617184373e-18	4.05328450721172e-17
BCIN_10g03120	Uncharacterized	4.2787191729024	4.13555956074929	75.5399404098647	3.58089670097892e-18	4.34707727860727e-17
BCIN_07g01460	Uncharacterized	3.93112903649617	4.23026434724073	75.5184421975854	3.62009810662063e-18	4.38847667657518e-17
BCIN_11g02810	Uncharacterized	1.84862341126792	2.75922776913096	75.4001539394466	3.84360038270613e-18	4.65286476708181e-17
BCIN_05g00110	Uncharacterized	-1.34013439499635	4.9746081205745	75.29986093473	4.04388130076559e-18	4.8884390949002e-17
BCIN_14g01390	Uncharacterized	1.34641488534603	5.95245183772842	75.0879004774094	4.50216949793518e-18	5.43480685395906e-17
BCIN_09g04970	Uncharacterized	-1.77116586654426	2.07048688861353	75.0353242781088	4.6236708540014e-18	5.57366036980253e-17
BCIN_08g04940	Uncharacterized	1.33651504249554	4.08029753505672	74.9706612299577	4.77761154542015e-18	5.75117518481556e-17
BCIN_07g05140	Bchsp60	-2.3396288688531	8.50006724126406	74.8693994747511	5.02904688091761e-18	6.04539196984049e-17
BCIN_05g07500	Uncharacterized	1.40718752181732	6.4920312752195	74.8575520618499	5.05931615725519e-18	6.06483762750633e-17
BCIN_12g04410	Uncharacterized	-1.09564337386921	4.58935435971147	74.8592800245295	5.05489001247647e-18	6.06483762750633e-17
BCIN_01g04920	Bcdtc1	3.19225839174977	2.74720717177848	74.8068067787764	5.19104237430438e-18	6.21408925113182e-17
BCIN_05g03440	Uncharacterized	1.51835630083746	6.72790244540549	74.7970623840907	5.21672711857989e-18	6.23616254300238e-17
BCIN_02g08310	Bcltf6	1.55660924831236	5.38944444717119	74.7486538237593	5.34622161085886e-18	6.38209839177007e-17
BCIN_08g04030	Uncharacterized	-1.78708923239297	6.74491710198661	74.7371507364441	5.3774626238531e-18	6.41050149633015e-17
BCIN_01g02840	Uncharacterized	2.07039360172477	4.9824951631688	74.728341387222	5.40151118885503e-18	6.43026373478219e-17
BCIN_07g04030	Uncharacterized	2.46808500321663	2.65008154897345	74.6921566844556	5.5014252517425e-18	6.54016120742372e-17
BCIN_14g01240	Uncharacterized	1.33815378524471	6.59250534320861	74.613582809842	5.72479737881319e-18	6.79632152268208e-17
BCIN_13g05300	Uncharacterized	2.79359128239936	3.23265724305892	74.5996549449149	5.76532819864965e-18	6.83501099253134e-17
BCIN_11g05450	Uncharacterized	-1.32946618094842	3.41597696983556	74.542123117454	5.9358131891056e-18	7.02744760916532e-17
BCIN_11g04640	Bctrp4	-1.4863027636413	6.74340384377117	74.4463935923838	6.23074016216216e-18	7.36648084831452e-17
BCIN_02g01450	Uncharacterized	-1.60610091378648	3.50871248419922	74.3576389266669	6.51725885898594e-18	7.69465665285213e-17
BCIN_02g08050	Uncharacterized	-1.80202964460737	5.52884385659672	74.186416181131	7.10777161369485e-18	8.38035483274953e-17
BCIN_09g03480	Uncharacterized	2.84485031105192	7.58773838205856	74.1500913348436	7.23977324178553e-18	8.52431303584789e-17
BCIN_10g04350	Uncharacterized	-1.78579364601841	3.77786155764164	74.1096918191111	7.38946424583224e-18	8.6886774267593e-17
BCIN_13g05770	Uncharacterized	-1.8647741432802	5.66840136783836	74.0217114054093	7.72625543580905e-18	9.07228929549912e-17
BCIN_03g05330	Uncharacterized	-2.62518932877583	7.12135578626365	73.7689783953901	8.78158992051115e-18	1.02974311234114e-16
BCIN_05g01010	Bccoq10	-1.11839456848306	4.9151940696665	73.7615339587897	8.81477129520023e-18	1.03222770799712e-16
BCIN_12g04640	Uncharacterized	-2.17110508663755	7.61510417570614	73.7458185462014	8.88523051936568e-18	1.03906493315462e-16
BCIN_06g05330	Uncharacterized	4.44359447717881	7.02197818547022	73.6760045773465	9.20511125692458e-18	1.0750121111038e-16
BCIN_02g02000	Uncharacterized	-3.01871383524126	5.27505342474113	73.6585145863598	9.28703723780821e-18	1.08311015590536e-16
BCIN_03g08780	Uncharacterized	2.19422364267494	7.97249880297859	73.6457623745253	9.34723010054023e-18	1.08865506732544e-16
BCIN_13g02210	Uncharacterized	3.41528466885338	5.16521092568592	73.598592504266	9.57329235759958e-18	1.11347739624135e-16
BCIN_05g08270	Uncharacterized	-1.82212250937465	4.60558048410436	73.5864225921698	9.63249913542678e-18	1.11885182265342e-16
BCIN_02g04400	Uncharacterized	-3.6203151204143	3.16804969490011	73.5649837704918	9.73769167913485e-18	1.12954598763226e-16
BCIN_13g05200	Uncharacterized	4.19498025246789	5.36688970672663	73.5473702999316	9.82497393718623e-18	1.13813661746113e-16
BCIN_15g01120	Bcatp1	-1.18451983453767	10.3955973883168	73.5240706083249	9.94163737736954e-18	1.15010313047069e-16
BCIN_10g00050	Uncharacterized	2.3118384459511	4.50049547578842	73.3575490547718	1.08167651901819e-17	1.24966306029391e-16
BCIN_11g02640	Uncharacterized	2.57949474763256	8.74592799749618	73.1933695673483	1.17549992576831e-17	1.3562369786981e-16
BCIN_15g00330	Uncharacterized	-1.85231287518331	3.65695251867329	73.0742035540705	1.24865921992084e-17	1.43871618552325e-16
BCIN_14g01200	Uncharacterized	-1.87754823232318	9.14030891722159	73.0266182861613	1.27913021248378e-17	1.47185477792084e-16
BCIN_14g04290	Uncharacterized	1.0826543113207	5.83090546804534	73.0075943810776	1.29151920320617e-17	1.48412627262958e-16
BCIN_05g02180	Uncharacterized	2.48991803963275	4.99435457943772	72.9584074712631	1.32411058017689e-17	1.519549301811e-16
BCIN_04g02800	Uncharacterized	-1.44371883761616	3.6465456741044	72.8982695567914	1.36507809245028e-17	1.56447764869767e-16
BCIN_09g01900	Uncharacterized	1.73192433661494	4.76448824074428	72.8666514435704	1.38712328726061e-17	1.58762900710799e-16
BCIN_01g02880	Uncharacterized	-2.99112283607496	8.09957211977486	72.8556542353599	1.39487409108692e-17	1.59437998698342e-16
BCIN_05g04530	Uncharacterized	1.15138521548955	6.33808120935888	72.8130232016921	1.42533203558778e-17	1.62703353187056e-16
BCIN_01g03710	Uncharacterized	-1.68589841092023	4.9012036561297	72.6041851249785	1.58442716430261e-17	1.80519495995698e-16
BCIN_03g03710	Uncharacterized	-5.57522842340362	4.9514814816921	72.60272268755	1.58560170759554e-17	1.80519495995698e-16
BCIN_02g00830	Uncharacterized	-1.5081669267553	5.70449064913121	72.5639138115686	1.61709096573372e-17	1.83861320238707e-16
BCIN_11g00140	Uncharacterized	-1.1138760760691	6.743071337983	72.3691598021336	1.78481511503195e-17	2.02663637138258e-16
BCIN_08g04430	Uncharacterized	-1.19734300444423	4.47901429001099	72.3372433351121	1.81391576199572e-17	2.05696613484812e-16
BCIN_13g01510	Bcpks10	-1.70009442708756	2.26210306522858	72.2887758156411	1.85901747673285e-17	2.10533729239995e-16
BCIN_05g00620	Uncharacterized	2.32632351261136	4.37225680077114	72.279770368909	1.86752030347097e-17	2.11218754953674e-16
BCIN_03g02910	Uncharacterized	2.49712737777139	3.53563475341455	72.1566508174807	1.98774648764237e-17	2.24521443820707e-16
BCIN_02g03350	Bccox17	-2.22287410673816	4.51455021429652	72.1451144777393	1.9994009649072e-17	2.25541862450279e-16
BCIN_05g04010	Uncharacterized	1.55891129217507	5.19272416736137	71.8965772940895	2.26776955400388e-17	2.55480268996223e-16
BCIN_14g04690	Bcate1	-1.07665970441922	4.72274262375985	71.7795665328103	2.4063120868672e-17	2.70733701067529e-16
BCIN_03g04470	Uncharacterized	1.02565693055207	6.5364966458252	71.71196990619	2.49017357877071e-17	2.79803185280412e-16
BCIN_14g02380	Uncharacterized	-1.44186517952192	5.75472119077881	71.6864353170205	2.52260759919431e-17	2.83078013119497e-16
BCIN_03g03700	Uncharacterized	-1.35054705537487	3.22894397078214	71.6278685883046	2.59860423711425e-17	2.91226388917218e-16
BCIN_01g07040	Uncharacterized	1.13861783833291	3.9697628730965	71.4196484629667	2.88782035763238e-17	3.23218073057762e-16
BCIN_05g01990	Uncharacterized	4.56530858529881	7.41084389740641	71.288121786002	3.08688600110544e-17	3.44602176543638e-16
BCIN_16g00060	Uncharacterized	5.14320882462755	5.84760548769809	71.2881596090977	3.08682682649207e-17	3.44602176543638e-16
BCIN_16g02520	Uncharacterized	1.50630357720046	4.39744063871635	71.2417412940773	3.16030935693442e-17	3.52341743978427e-16
BCIN_16g00650	Bcecm31	-0.996047601524062	5.84556516347104	71.2234252326893	3.18978378921592e-17	3.55167775857457e-16
BCIN_10g02340	Uncharacterized	-2.46614086053987	7.70460883644762	71.2105086644204	3.2107344809765e-17	3.57038652167503e-16
BCIN_12g06690	Uncharacterized	-1.44351736283838	6.06564102545975	71.0782554058078	3.4333324866114e-17	3.81299260803411e-16
BCIN_08g04070	Uncharacterized	2.51628553034857	7.47873738587479	71.014401163316	3.54626885355827e-17	3.93334227095051e-16
