Gene_ID	Gene_Name	logFC	logCPM	LR	PValue	FDR
BCIN_11g00140	Uncharacterized	-1.62059344027289	6.743071337983	153.849518975865	2.49812999765485e-35	1.91374726351446e-33
BCIN_11g06180	Uncharacterized	-2.78509464211491	4.84620655751098	153.838096910996	2.5125298103536e-35	1.91374726351446e-33
BCIN_02g00620	Uncharacterized	-3.15129159251561	4.07782074490117	152.587573703521	4.7142090537072e-35	3.55922783554894e-33
BCIN_11g00660	Uncharacterized	2.78538236927333	5.72345095239461	152.393129403377	5.19882564913234e-35	3.89098194452887e-33
BCIN_10g01550	Uncharacterized	-1.97051346608865	6.99703985469316	149.259895656377	2.5161209390948e-34	1.86691835541284e-32
BCIN_06g04730	Uncharacterized	-1.67836518793919	4.1455978916734	147.977996631491	4.79668220598132e-34	3.52863621768215e-32
BCIN_13g02080	Uncharacterized	-7.94200796027264	6.75189344270716	146.963032622682	7.994889864428e-34	5.83152686975693e-32
BCIN_11g06000	Uncharacterized	-1.52192827585769	5.81954027731423	146.719446040237	9.0377870872799e-34	6.5368263411948e-32
BCIN_11g01950	Uncharacterized	-1.54449430423877	6.46895855542731	144.703444081474	2.49342255117918e-33	1.78840732483327e-31
BCIN_15g03080	BccutA	2.26492535502123	3.94528580113232	144.562923506524	2.67619459704736e-33	1.90363693361873e-31
BCIN_13g05560	Bcshe4	-1.65921299618858	6.26221267903261	144.207869189922	3.19995288028502e-33	2.25754052791911e-31
BCIN_08g00950	Uncharacterized	-2.86146719960285	3.09169830277565	144.029517858077	3.50055739973945e-33	2.44953638532987e-31
BCIN_10g05620	Uncharacterized	-3.69463945852684	5.19606085219441	143.994440943695	3.5629213752101e-33	2.47306969971236e-31
BCIN_03g05230	Uncharacterized	-3.30043421168915	7.36987732944873	143.91688977828	3.70477356699267e-33	2.55095888728847e-31
BCIN_04g04680	Uncharacterized	3.21448035531239	4.71130228614061	143.647304439556	4.24329326453924e-33	2.89857342284835e-31
BCIN_02g03480	Uncharacterized	-2.03388276445469	5.077448709629	143.144588267374	5.46534378931836e-33	3.70395385784749e-31
BCIN_16g04480	Uncharacterized	-2.31176230754713	6.36182125707528	143.093199588045	5.60858507410548e-33	3.77133529162702e-31
BCIN_06g01030	Uncharacterized	2.50057582457695	4.37593285561637	142.456818093534	7.72674480230391e-33	5.155356008793e-31
BCIN_15g02820	Uncharacterized	2.4416693992821	8.31036583619805	141.220975686798	1.43953612963864e-32	9.5308365136921e-31
BCIN_12g06310	Uncharacterized	-3.00194221019748	3.78276731687384	141.180642544765	1.46906826660066e-32	9.65211493941367e-31
BCIN_07g06780	Bclcc9	3.08609274206162	5.54229676168086	141.111006297032	1.52148950982607e-32	9.92080319020682e-31
BCIN_05g01820	Uncharacterized	1.46247620034392	6.38055234303347	140.384911347804	2.19302369959897e-32	1.41919962274047e-30
BCIN_02g09260	Uncharacterized	-1.68116605407389	4.90337272716311	140.355212908237	2.22606360498042e-32	1.42983055582586e-30
BCIN_01g10380	Uncharacterized	2.77820414470399	7.64891212673439	139.853196057394	2.86626597802033e-32	1.82740379798674e-30
BCIN_03g01970	Uncharacterized	-2.88999463914647	3.30806298123518	139.598089497963	3.25914102398242e-32	2.06260491128064e-30
BCIN_08g05870	Uncharacterized	-1.74400217023872	5.82179844898644	136.553011533665	1.51027328066135e-31	9.48826432602352e-30
BCIN_15g04760	Uncharacterized	4.33814353246447	5.79462906837461	134.568812882088	4.10253201745629e-31	2.55873138219176e-29
BCIN_07g02940	Uncharacterized	-3.25829840350543	5.18218311086572	134.517521040215	4.20989686790412e-31	2.60680448503962e-29
BCIN_02g05460	Uncharacterized	-1.97986149470359	8.68247065753967	134.281052926834	4.74238085889224e-31	2.91554800374897e-29
BCIN_09g02240	Uncharacterized	-2.45222003542858	6.05061167991502	133.668856950485	6.4552201759204e-31	3.94043120951396e-29
BCIN_13g02680	Uncharacterized	1.77875311116604	5.2514172677639	133.402616163061	7.38161180248455e-31	4.47419244957637e-29
BCIN_09g00620	Uncharacterized	-2.79669115993325	4.92782161861514	133.16364442247	8.325818875699e-31	5.01121140301687e-29
BCIN_12g05820	Uncharacterized	-2.34160811778541	6.5600081606576	132.245294998222	1.32228443241236e-30	7.90340424289802e-29
BCIN_04g06040	Uncharacterized	4.2966442018538	6.4045081285218	132.067075249716	1.44648313238065e-30	8.5861243588967e-29
BCIN_01g02950	Uncharacterized	2.19200700707842	4.85002138641892	131.741770166549	1.70404154717039e-30	1.00456750660928e-28
BCIN_09g00650	Bccit3	-1.84736777165224	7.79509415775131	130.322248084666	3.48372078153944e-30	2.02597194369662e-28
BCIN_16g03420	Uncharacterized	-4.6646042457894	8.67137916598756	130.335376541207	3.46075600099993e-30	2.02597194369662e-28
BCIN_14g01160	Uncharacterized	4.05230489789798	1.73526037741225	129.953033472301	4.19589122387118e-30	2.42376078952075e-28
BCIN_05g06650	Uncharacterized	2.28486165161408	3.9043507856657	129.566712945812	5.09740976621106e-30	2.9248937238519e-28
BCIN_04g01780	Bcach1	-2.69502665780333	9.73332675050941	129.203360340062	6.12140758038226e-30	3.48920232081789e-28
BCIN_06g04420	Uncharacterized	3.74341746299261	5.01181623556713	129.014665792937	6.73191191830754e-30	3.81194512374165e-28
BCIN_07g05320	Uncharacterized	5.18133012663812	2.88723375659408	127.567100931888	1.39600363434664e-29	7.85320475870686e-28
BCIN_09g05000	Uncharacterized	2.14415430177513	4.89583583786091	127.325927334313	1.57638190147733e-29	8.81033702988011e-28
BCIN_04g02330	Uncharacterized	1.72000501231154	6.52185057114877	127.150129308396	1.72238794261623e-29	9.56425356264381e-28
BCIN_03g03440	Uncharacterized	-1.66447124862609	7.85298495957015	126.434509148301	2.47020444117184e-29	1.362887796485e-27
BCIN_01g04140	Uncharacterized	2.55628039352384	2.51660010328084	125.925636667912	3.19223994982019e-29	1.75003880561161e-27
BCIN_15g04790	Uncharacterized	3.60634508889143	5.12815905850718	125.117891264834	4.79591145951027e-29	2.61255759063322e-27
BCIN_04g02660	Uncharacterized	-2.34906099631897	5.00959402262391	125.06081784195	4.93585104079576e-29	2.67187861057416e-27
BCIN_15g02200	Uncharacterized	-1.71631525236427	7.85523842891047	124.897030198909	5.36053670260872e-29	2.88363371245958e-27
BCIN_14g01530	Uncharacterized	-1.55251717767249	6.77140111058195	124.630422919198	6.13137916681165e-29	3.27781245271726e-27
BCIN_14g04420	Uncharacterized	2.52965993426931	7.67113142560785	123.737814586557	9.61440124687839e-29	5.10809577357298e-27
BCIN_12g04840	Uncharacterized	-3.2309073722128	6.49311007587553	122.150644273723	2.13959405942777e-28	1.1297844214414e-26
BCIN_14g01260	Uncharacterized	3.36529167896129	6.93245370493554	121.883658267268	2.44779087638798e-28	1.28464244347996e-26
BCIN_05g00390	Uncharacterized	2.11337011896959	3.21161249877733	121.470574566919	3.01439282644769e-28	1.57241691255971e-26
BCIN_08g02120	Uncharacterized	-2.5162826070093	4.02935853518637	120.340870852058	5.32731781052898e-28	2.76218219248331e-26
BCIN_09g04570	Uncharacterized	-1.86677142691226	5.41352563950161	120.212184113349	5.68435503817579e-28	2.92965531817839e-26
BCIN_15g01200	Uncharacterized	2.66831686133925	6.32669603491521	119.790545634071	7.03055457637656e-28	3.60190376421864e-26
BCIN_04g03230	Uncharacterized	-2.28054592521284	4.18084249910857	119.547044416606	7.94877049126801e-28	4.04822885315643e-26
BCIN_05g01960	Uncharacterized	3.14038272269709	4.55466657180286	119.267825373399	9.1502130170212e-28	4.63269902573538e-26
BCIN_02g08890	Uncharacterized	-6.17414025211193	2.49305844581709	118.298472914603	1.49164969465633e-27	7.50797012977022e-26
BCIN_16g02190	Uncharacterized	1.60673404823969	6.77029815557279	117.190739546396	2.60746024951547e-27	1.30479130044068e-25
BCIN_04g05950	Uncharacterized	-1.66328227555398	5.3984099655538	116.9919443461	2.88235951907336e-27	1.4340155133332e-25
BCIN_06g01180	BccatA	4.60832028830906	8.76807399766031	116.686554636043	3.3621797621058e-27	1.66311960991061e-25
BCIN_01g11220	Uncharacterized	-1.46925812016076	7.68197437778794	116.350374023119	3.98325233282653e-27	1.95907730449359e-25
BCIN_07g05540	Uncharacterized	-3.21034089952436	8.60414168232734	115.990804015465	4.77505594529933e-27	2.33516514324951e-25
BCIN_02g07760	Uncharacterized	-1.53060642314074	6.62839798099648	115.748442023026	5.3957694261518e-27	2.62380720061517e-25
BCIN_16g02900	Uncharacterized	-2.78152612659558	2.95498285983167	115.580256639122	5.8733365496043e-27	2.83998919564293e-25
BCIN_10g04130	Bcfsf1	-1.31115504182068	6.57008651040641	115.465382525605	6.22360220241327e-27	2.99254436626654e-25
BCIN_09g05250	Uncharacterized	-2.45574366047098	6.87650459240172	115.250170321866	6.93701983490654e-27	3.31705165105781e-25
BCIN_01g08160	Uncharacterized	-4.73926776349527	4.55049050879405	115.14681804525	7.30814526185965e-27	3.47520476623348e-25
BCIN_11g06470	Uncharacterized	-1.58631908948664	5.41692013372603	114.010873434407	1.29595883455769e-26	6.12874598298795e-25
BCIN_02g03960	Uncharacterized	-1.94426181417455	7.11078022946133	113.813319259569	1.43172564205544e-26	6.73380470009355e-25
BCIN_12g03570	Uncharacterized	-1.82000188163418	7.44159071387492	113.608355645973	1.58763949570227e-26	7.42652888016819e-25
BCIN_02g03390	Bctrm5	-1.56774824373615	5.64136132051869	112.848061527937	2.32959842152903e-26	1.08382992508651e-24
BCIN_15g01940	Uncharacterized	1.5207302416801	5.3619818657303	112.813393424887	2.37068981028602e-26	1.09701759124364e-24
BCIN_14g01250	Uncharacterized	3.1278830394	5.76428219015286	112.672712238964	2.54501071508287e-26	1.17138541308654e-24
BCIN_04g06350	Uncharacterized	1.8728391102073	3.54237462832939	112.157760543315	3.29980067516407e-26	1.51071193676262e-24
BCIN_11g02180	Uncharacterized	-2.80013728851524	3.43424770736927	111.736195425424	4.08162534028476e-26	1.85875922242492e-24
BCIN_08g04630	Uncharacterized	2.83001202649699	6.86017746036822	111.453850501459	4.70634248416111e-26	2.13197314532498e-24
BCIN_08g00400	Uncharacterized	-4.73484618931447	6.81028480800938	111.406371908384	4.82041362924867e-26	2.17221466528499e-24
BCIN_14g05510	Uncharacterized	-2.57401764663556	6.3618377021176	111.338369495315	4.98862832794283e-26	2.23630854263562e-24
BCIN_10g04090	Uncharacterized	-1.91288974364678	8.50957088805527	111.07251478922	5.70454418292423e-26	2.54399024779424e-24
BCIN_06g05350	Uncharacterized	-3.17972428541952	2.06238248409946	109.697633672593	1.14138021245315e-25	5.0638450972084e-24
BCIN_06g05780	Uncharacterized	1.81012347964729	5.84145001154811	108.812704150443	1.78368580405874e-25	7.87291472591464e-24
BCIN_16g00550	Uncharacterized	2.46888458157156	7.26227615326365	108.681638671869	1.90561854145388e-25	8.36819325831304e-24
BCIN_13g00300	Uncharacterized	-1.68789891711842	5.84891179193587	108.225807182502	2.39836395623261e-25	1.04785373458346e-23
BCIN_09g05090	Uncharacterized	-1.79043027056213	7.22515733359423	107.272985102341	3.87885830309619e-25	1.68612795023984e-23
BCIN_09g02260	Uncharacterized	-2.9164157104852	4.05353128885037	106.909538344112	4.65960572451367e-25	2.01533801361252e-23
BCIN_03g09210	Uncharacterized	-2.04397344294562	5.35619078683963	106.75916611984	5.02692323605969e-25	2.16333641463829e-23
BCIN_10g03960	Bcrdh54	1.38356244681174	4.6708216882873	106.115188677018	6.9571343133137e-25	2.97910721565627e-23
BCIN_04g05650	Uncharacterized	3.71070246364668	7.92568636780717	106.03312183166	7.25130128870161e-25	3.08970050454727e-23
BCIN_02g00800	Bcpic4	-2.04860841917104	8.34886560776425	104.202211088854	1.82686606462669e-24	7.74573212721279e-23
BCIN_02g05470	Uncharacterized	-2.22601933523899	3.94089478454719	104.103836556634	1.91986108133695e-24	8.09341788535309e-23
BCIN_13g04820	Bchex2	-2.6753664084514	3.14796719994761	104.095787930097	1.9276759225019e-24	8.09341788535309e-23
BCIN_09g04440	Uncharacterized	-2.27863608593829	4.96459101736	103.894276219433	2.13405090097147e-24	8.91639616731136e-23
BCIN_05g04770	Uncharacterized	1.76648866195464	7.89597755192828	103.812581051791	2.22388501839444e-24	9.24684944604875e-23
BCIN_06g07380	Uncharacterized	-2.13536164713816	5.55350996442792	103.563010670053	2.52242860421327e-24	1.04377610559921e-22
BCIN_07g03040	Uncharacterized	-1.44124295279426	5.8271345306474	103.516124847101	2.58283419090707e-24	1.06365808043718e-22
BCIN_05g03350	Uncharacterized	2.44721529400847	4.7143673399895	103.483111934795	2.62623251749323e-24	1.0763801560983e-22
BCIN_07g00780	Uncharacterized	2.26338309930721	8.36621410896807	102.565959244016	4.17241637759518e-24	1.7019899413252e-22
BCIN_07g02500	Uncharacterized	-1.66138358760154	4.68277342178976	102.483076055546	4.35068635229473e-24	1.76633761482079e-22
BCIN_01g09740	Uncharacterized	1.61202310261519	7.22651026146594	101.908009995223	5.81608678835795e-24	2.35019056278859e-22
BCIN_01g03760	Uncharacterized	-3.79316088736576	8.29991311091506	101.894013732536	5.8573259881767e-24	2.35579461589892e-22
BCIN_08g05730	Uncharacterized	-2.76215349507211	3.52916699066567	101.622149032567	6.71897975971935e-24	2.68977947869323e-22
BCIN_07g04800	Uncharacterized	-1.30217987148362	5.48695436700933	101.606763442679	6.77136980193902e-24	2.69820277246709e-22
BCIN_16g04990	Uncharacterized	4.3014626794644	5.66273855545286	101.591667165361	6.82317180099312e-24	2.70631519314045e-22
BCIN_09g06850	Uncharacterized	2.70657236744747	4.98480051967303	101.356197822519	7.68444025506953e-24	3.03394391171484e-22
BCIN_12g00760	Uncharacterized	-2.16340083103885	5.10434112069198	101.094611367928	8.76931339041853e-24	3.44646029001517e-22
BCIN_07g06360	Bcmet13	1.25278712501989	7.82199970006	100.771571554888	1.03227318946418e-23	4.03853424623555e-22
