Gene_ID,Gene_Name,logFC,logCPM,LR,PValue,FDR,Regulation
BCIN_07g05140,Bchsp60,0.741808776201463,8.50006724126406,8.07908768503447,0.0044778983451498,0.0135327496687867,UP
BCIN_11g03820,Uncharacterized,0.459983841614174,5.42991014962159,8.07105040517816,0.0044978035865417,0.013583366831356,UP
BCIN_03g06560,Bcura3,0.404835228382903,6.03856545960129,8.04557698471624,0.0045614887780657,0.0137612106248903,UP
BCIN_02g07190,Uncharacterized,0.445672697713469,6.04488864591158,8.01695539624838,0.0046341410659436,0.0139657045359164,UP
BCIN_04g05520,Uncharacterized,0.336612906907824,5.81616250745568,8.01390229171384,0.0046419602269285,0.013984372304226,UP
BCIN_16g03060,Uncharacterized,0.487265578245032,2.78186855338381,8.00595476041822,0.0046623773470053,0.0140409663490816,UP
BCIN_02g07710,Uncharacterized,0.378890422949545,7.84368282344522,8.00208416807972,0.0046723539519458,0.0140660897042314,UP
BCIN_02g06330,Uncharacterized,0.653396996056454,4.94099999582591,8.00028429229269,0.0046770006066861,0.0140751553222893,UP
BCIN_01g00050,Bcboa5,2.7315557034106,4.08940861730409,7.99134460416935,0.0047001496209464,0.0141398768918163,UP
BCIN_01g00090,Bcboa9,4.21118448620655,6.38133303262516,7.98764146598192,0.0047097729222684,0.0141589296339381,UP
BCIN_02g00220,Uncharacterized,0.829190464868379,5.05595279600495,7.98325083779685,0.0047212088037966,0.0141883534128064,UP
BCIN_08g04450,Uncharacterized,0.367482941185811,4.84427683880039,7.96432078331765,0.0047708390194594,0.0143313681190506,UP
BCIN_12g00500,Bcump1,0.456352969355108,6.63297642952596,7.96377586327285,0.0047722755166724,0.0143313681190506,UP
BCIN_02g03160,Uncharacterized,0.342650655500366,5.5895560120818,7.96101657963507,0.0047795562008545,0.0143386686025635,UP
BCIN_11g00090,Uncharacterized,0.398490363618805,5.18536522746753,7.93361099037564,0.0048524861956812,0.0145321324586738,UP
BCIN_05g05520,Bcrad50,0.39586273112761,5.80004102806439,7.92280926301937,0.0048815416340694,0.0146039029699117,UP
